seed,step,Delta,nominal_strain,reference_length_mm,reference_area_mm2,stress_strain_primary_metric,stress_strain_metric_status,nominal_stress_energy_exact_MPa,nominal_stress_energy_virtual_work_MPa,nominal_stress_legacy_top_sigma_MPa,nominal_stress_bottom_sigma_legacy_MPa,reaction_N_energy_exact,reaction_N_energy_virtual_work,reaction_N_legacy_top_sigma,reaction_N_bottom_sigma_legacy,reaction_N_internal_cut_above,reaction_N_internal_cut_below,alpha0p8_through_crack,legacy_curve_status,d0040_processed,strain,checkpoint,history_source,internal_cut_above_element_count,internal_cut_below_element_count,whole_boundary_residual_magnitude_N,Pi_total_kNmm,elastic_energy_kNmm,fracture_energy_kNmm,reaction_metric_status,is_energy_conjugate,legacy_metric_status,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span
23,20,6.7e-05,0.0067,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,1.0756462870631367,,84.7984111769712,-107.00048455993482,0.010756462870631367,,0.847984111769712,-1.0700048455993483,0.4641868979938929,0.5170138340565139,True,legacy_diagnostic_only,False,0.0067,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0020.pt,checkpoint_step_0019_post_history,148,153,3.1780332369530613,6.438399680064322e-08,3.944829529700655e-08,2.4935699727279825e-08,energy_exact_primary,True,legacy_diagnostic_only,163,0.005021084565669298,0.009958948008716106,0.005037991789975232,0.004937863443046808
23,21,6.9e-05,0.0069,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.7176467988756485,,81.53573025879953,-107.55140964933763,0.007176467988756485,,0.8153573025879953,-1.0755140964933763,0.505830918445194,0.5042995663579238,True,legacy_diagnostic_only,False,0.0069,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0021.pt,checkpoint_step_0020_post_history,148,153,3.2065448755485835,6.440963318254944e-08,3.9425952280680576e-08,2.4983677349155187e-08,energy_exact_primary,True,legacy_diagnostic_only,163,0.005021084565669298,0.009958948008716106,0.005037991789975232,0.004937863443046808
23,22,7.1e-05,0.0071,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.7538141289842315,,84.82418822850619,-108.50808393342075,0.007538141289842315,,0.8482418822850619,-1.0850808393342075,0.4876721342642173,0.46653461496471194,True,legacy_diagnostic_only,False,0.0071,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0022.pt,checkpoint_step_0021_post_history,148,153,3.4650923972229246,6.444194156074445e-08,3.940002102353901e-08,2.504192231356228e-08,energy_exact_primary,True,legacy_diagnostic_only,163,0.005021084565669298,0.009958948008716106,0.005037991789975232,0.004937863443046808
23,23,7.3e-05,0.0073,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,1.1850363080156967,,86.91196950230851,-109.87917662258413,0.011850363080156967,,0.8691196950230852,-1.0987917662258413,0.43497819002904176,0.41465784543995143,True,legacy_diagnostic_only,False,0.0073,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0023.pt,checkpoint_step_0022_post_history,148,153,3.621389237195583,6.446235545354284e-08,3.93873698101288e-08,2.5074989196127717e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
23,24,7.5e-05,0.007499999999999999,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.5918615897826385,,92.85392397733071,-104.44192471430395,0.005918615897826385,,0.9285392397733071,-1.0444192471430396,0.4291986810425559,0.44168112298981266,True,legacy_diagnostic_only,False,0.007499999999999999,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0024.pt,checkpoint_step_0023_post_history,148,153,3.574309629607802,6.448284750604216e-08,3.939202031233435e-08,2.509082719370781e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
23,25,7.7e-05,0.0077,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.8623091162007768,,90.3324494281829,-103.5852034976049,0.008623091162007768,,0.9033244942818289,-1.035852034976049,0.49328048117469675,0.5536856628069426,True,legacy_diagnostic_only,False,0.0077,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0025.pt,checkpoint_step_0024_post_history,148,153,3.4798240631782873,6.449939604635802e-08,3.937910619811191e-08,2.5120289848246102e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
23,26,8e-05,0.008,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.6856192158011254,,92.48418246727462,-104.54908065582195,0.006856192158011254,,0.9248418246727462,-1.0454908065582196,0.4977068749508613,0.4950453086381325,True,legacy_diagnostic_only,False,0.008,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0026.pt,checkpoint_step_0025_post_history,148,153,3.5558068098270375,6.452292922176639e-08,3.936650472269321e-08,2.515642627543002e-08,energy_exact_primary,True,legacy_diagnostic_only,165,0.005021084565669298,0.009958948008716106,0.0050361239097335125,0.004937863443046808
23,27,8.3e-05,0.0083,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.6764605586795369,,88.44884547318506,-107.26891509418202,0.006764605586795369,,0.8844884547318507,-1.0726891509418202,0.44845434212691393,0.5463326131768961,True,legacy_diagnostic_only,False,0.0083,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0027.pt,checkpoint_step_0026_post_history,148,153,3.6440104019974546,6.455501022628596e-08,3.9368938331563186e-08,2.5186071894722772e-08,energy_exact_primary,True,legacy_diagnostic_only,165,0.005021084565669298,0.009958948008716106,0.0050361239097335125,0.004937863443046808
23,28,8.6e-05,0.0086,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,1.319417788181454,,93.92447015400687,-105.38398417958533,0.01319417788181454,,0.9392447015400687,-1.0538398417958532,0.5031077900870028,0.5480756043102978,True,legacy_diagnostic_only,False,0.0086,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0028.pt,checkpoint_step_0027_post_history,148,153,3.840596895530791,6.456646417518641e-08,3.9369385973486715e-08,2.5197076425342857e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
23,29,8.9e-05,0.0089,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.46387340262299404,,88.60907241659046,-97.72398878461239,0.00463873402622994,,0.8860907241659046,-0.9772398878461239,0.4723867139756851,0.5162120045189953,True,legacy_diagnostic_only,False,0.0089,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0029.pt,checkpoint_step_0028_post_history,148,153,4.158883996736813,6.458062529191011e-08,3.9392393347270627e-08,2.5188230168282644e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
23,30,9.2e-05,0.0092,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.8087007699941751,,90.9405626109447,-95.71982434614199,0.00808700769994175,,0.909405626109447,-0.9571982434614199,0.44930894734708887,0.4569978795593451,True,legacy_diagnostic_only,False,0.0092,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0030.pt,checkpoint_step_0029_post_history,148,153,4.562367969867422,6.459878676423614e-08,3.940488824127897e-08,2.519389674660033e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
23,31,9.5e-05,0.0095,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.6029428732290398,,89.19596197780483,-99.89503749688326,0.006029428732290398,,0.8919596197780483,-0.9989503749688327,0.34712576657737687,0.39326759565553193,True,legacy_diagnostic_only,False,0.0095,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0031.pt,checkpoint_step_0030_post_history,148,153,4.940691583697263,6.461009149916208e-08,3.9415319008639926e-08,2.5194774266878994e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
23,32,9.8e-05,0.0098,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.5300397788232658,,85.58062990224089,-105.25338438770896,0.005300397788232658,,0.8558062990224089,-1.0525338438770897,0.37169081638160956,0.4469726414093153,True,legacy_diagnostic_only,False,0.0098,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0032.pt,checkpoint_step_0031_post_history,148,153,4.89399991206431,6.462613555413554e-08,3.942379933619122e-08,2.5202332665230642e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
23,33,0.0001,0.01,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,0.5122182756167604,,95.38202233578355,-101.50218352586369,0.005122182756167604,,0.9538202233578355,-1.0150218352586369,0.45537154890715975,0.5824826893061903,True,legacy_diagnostic_only,False,0.01,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0033.pt,checkpoint_step_0032_post_history,148,153,4.677088915540045,6.463870505513114e-08,3.942193416150985e-08,2.5216772669978127e-08,energy_exact_primary,True,legacy_diagnostic_only,164,0.005021084565669298,0.009958948008716106,0.005036846302994867,0.004937863443046808
