seed,step,Delta,mode,R_energy_exact_N,R_virtual_current_sigma_N,legacy_top_sigma_integral_N,bottom_reaction_N,top_horizontal_work_N,top_vertical_work_N,top_total_work_N,top_edge_count,bottom_horizontal_work_N,bottom_vertical_work_N,bottom_total_work_N,bottom_edge_count,left_horizontal_work_N,left_vertical_work_N,left_total_work_N,left_edge_count,right_horizontal_work_N,right_vertical_work_N,right_total_work_N,right_edge_count,external_boundary_work_total_N
7,20,6.7e-05,affine_vertical_mode,0.02055340155493468,-0.4161391258239746,0.7002755366573624,-1.1233416716392621,0.0,0.7002755366573624,0.7002755366573624,19,0.0,0.0,0.0,19,0.0,0.0020226348097105956,0.0020226348097105956,34,0.0,-0.02988771294307798,-0.02988771294307798,34,0.672410458523995
7,21,6.9e-05,global_delta_mode,0.01816071744542569,-42.15223693847656,0.7261492766258516,-1.1249793272959128,-0.0007188603217946639,0.7261492766258516,0.725430416304057,19,0.0,0.0,0.0,19,-0.0012701279288560218,0.0029988246027528582,0.001728696673896836,34,0.6167404253907706,-0.03403274394030694,0.5827076814504637,34,1.3098667944284177
7,21,6.9e-05,pure_top_vertical_mode,0.020753499484271742,-0.4769863486289978,0.7261492766258516,-1.1249793272959128,0.0,0.7261492766258516,0.7261492766258516,19,0.0,0.0,0.0,19,0.0,0.0020097510114051864,0.0020097510114051864,34,0.0,-0.0318674288198449,-0.0318674288198449,34,0.6962915988174119
7,21,6.9e-05,no_horizontal_delta_mode,0.01809862988011446,-42.879398345947266,0.7261492766258516,-1.1249793272959128,0.0,0.7261492766258516,0.7261492766258516,19,0.0,0.0,0.0,19,0.0,0.0029988246027528582,0.0029988246027528582,34,0.0,-0.03403274394030694,-0.03403274394030694,34,0.6951153572882974
7,21,6.9e-05,affine_vertical_mode,0.020753499484271742,-0.4769863486289978,0.7261492766258516,-1.1249793272959128,0.0,0.7261492766258516,0.7261492766258516,19,0.0,0.0,0.0,19,0.0,0.0020097510114051864,0.0020097510114051864,34,0.0,-0.0318674288198449,-0.0318674288198449,34,0.6962915988174119
7,22,7.1e-05,global_delta_mode,0.012927604075230192,-46.20829391479492,0.7216845756628077,-1.1186633755810798,-0.0020969639128980942,0.7216845756628077,0.7195876117499098,19,0.0,0.0,0.0,19,-0.0010529253095128922,0.0031533346062600238,0.002100409296747134,34,0.6527420521051243,-0.052889426954649786,0.5998526251504745,34,1.3215406461971315
7,22,7.1e-05,pure_top_vertical_mode,0.011290845577605069,-0.5584091544151306,0.7216845756628077,-1.1186633755810798,0.0,0.7216845756628077,0.7216845756628077,19,0.0,0.0,0.0,19,0.0,0.0018913781769109607,0.0018913781769109607,34,0.0,-0.04997327607233269,-0.04997327607233269,34,0.673602677767386
7,22,7.1e-05,no_horizontal_delta_mode,0.012903268725494854,-46.9698486328125,0.7216845756628077,-1.1186633755810798,0.0,0.7216845756628077,0.7216845756628077,19,0.0,0.0,0.0,19,0.0,0.0031533346062600238,0.0031533346062600238,34,0.0,-0.052889426954649786,-0.052889426954649786,34,0.6719484833144179
7,22,7.1e-05,affine_vertical_mode,0.011290845577605069,-0.5584091544151306,0.7216845756628077,-1.1186633755810798,0.0,0.7216845756628077,0.7216845756628077,19,0.0,0.0,0.0,19,0.0,0.0018913781769109607,0.0018913781769109607,34,0.0,-0.04997327607233269,-0.04997327607233269,34,0.673602677767386
7,23,7.3e-05,global_delta_mode,0.012206155588501133,-51.19339370727539,0.7347222573893782,-1.1296290378474707,-0.0025547729883915594,0.7347222573893782,0.7321674844009866,19,0.0,0.0,0.0,19,-0.0010877920596155187,0.0011935423103051227,0.00010575025068960498,34,0.6558969194678583,-0.04890654822780067,0.6069903712400575,34,1.3392636058917335
7,23,7.3e-05,pure_top_vertical_mode,0.011325197192491032,-0.6445832252502441,0.7347222573893782,-1.1296290378474707,0.0,0.7347222573893782,0.7347222573893782,19,0.0,0.0,0.0,19,0.0,-0.0009915293831833244,-0.0009915293831833244,34,0.0,-0.04583594501682418,-0.04583594501682418,34,0.6878947829893707
7,23,7.3e-05,no_horizontal_delta_mode,0.012167593013145961,-51.98162841796875,0.7347222573893782,-1.1296290378474707,0.0,0.7347222573893782,0.7347222573893782,19,0.0,0.0,0.0,19,0.0,0.0011935423103051227,0.0011935423103051227,34,0.0,-0.04890654822780067,-0.04890654822780067,34,0.6870092514718826
7,23,7.3e-05,affine_vertical_mode,0.011325197192491032,-0.6445832252502441,0.7347222573893782,-1.1296290378474707,0.0,0.7347222573893782,0.7347222573893782,19,0.0,0.0,0.0,19,0.0,-0.0009915293831833244,-0.0009915293831833244,34,0.0,-0.04583594501682418,-0.04583594501682418,34,0.6878947829893707
7,24,7.5e-05,global_delta_mode,0.010817901966220234,-55.645851135253906,0.7544227505774859,-1.1343272366231876,-0.0022919524919071056,0.7544227505774859,0.7521307980855787,19,0.0,0.0,0.0,19,-0.0011903992869905624,0.00564940944896535,0.004459010161974786,34,0.6606883315892808,-0.05910587190443818,0.6015824596848424,34,1.358172267932396
7,24,7.5e-05,pure_top_vertical_mode,0.011537393220351078,-0.7184040546417236,0.7544227505774859,-1.1343272366231876,0.0,0.7544227505774859,0.7544227505774859,19,0.0,0.0,0.0,19,0.0,0.002893192338898621,0.002893192338898621,34,0.0,-0.05501999744541727,-0.05501999744541727,34,0.7022959454709672
7,24,7.5e-05,no_horizontal_delta_mode,0.010718691555666737,-56.469200134277344,0.7544227505774859,-1.1343272366231876,0.0,0.7544227505774859,0.7544227505774859,19,0.0,0.0,0.0,19,0.0,0.00564940944896535,0.00564940944896535,34,0.0,-0.05910587190443818,-0.05910587190443818,34,0.700966288122013
7,24,7.5e-05,affine_vertical_mode,0.011537393220351078,-0.7184040546417236,0.7544227505774859,-1.1343272366231876,0.0,0.7544227505774859,0.7544227505774859,19,0.0,0.0,0.0,19,0.0,0.002893192338898621,0.002893192338898621,34,0.0,-0.05501999744541727,-0.05501999744541727,34,0.7022959454709672
7,25,7.7e-05,global_delta_mode,0.0076982360042165965,-59.8638916015625,0.7680484909366865,-1.07999169674373,-0.0018443281286949734,0.7680484909366865,0.7662041628079915,19,0.0,0.0,0.0,19,-0.0014543202281117591,0.0012388628167620112,-0.00021545741134974708,34,0.6294496705735756,-0.06161893567937149,0.5678307348942045,34,1.3338194402908463
7,25,7.7e-05,pure_top_vertical_mode,0.007678627298446372,-0.7883875370025635,0.7680484909366865,-1.07999169674373,0.0,0.7680484909366865,0.7680484909366865,19,0.0,0.0,0.0,19,0.0,-0.00031639354189029505,-0.00031639354189029505,34,0.0,-0.05162702189970463,-0.05162702189970463,34,0.7161050754950916
7,25,7.7e-05,no_horizontal_delta_mode,0.00761295814299956,-60.709774017333984,0.7680484909366865,-1.07999169674373,0.0,0.7680484909366865,0.7680484909366865,19,0.0,0.0,0.0,19,0.0,0.0012388628167620112,0.0012388628167620112,34,0.0,-0.06161893567937149,-0.06161893567937149,34,0.707668418074077
7,25,7.7e-05,affine_vertical_mode,0.007678627298446372,-0.7883875370025635,0.7680484909366865,-1.07999169674373,0.0,0.7680484909366865,0.7680484909366865,19,0.0,0.0,0.0,19,0.0,-0.00031639354189029505,-0.00031639354189029505,34,0.0,-0.05162702189970463,-0.05162702189970463,34,0.7161050754950916
7,26,8e-05,global_delta_mode,0.010056619430542924,-65.39946746826172,0.7712275739621465,-1.1164001883649035,-0.0014350687102620751,0.7712275739621465,0.7697925052518844,19,0.0,0.0,0.0,19,-0.001130453004714555,-0.00026059151054002075,-0.001391044515254577,34,0.6461141648113645,-0.08325221922147509,0.5628619455898896,34,1.3312634063265194
7,26,8e-05,pure_top_vertical_mode,0.011456359061412513,-0.8755298256874084,0.7712275739621465,-1.1164001883649035,0.0,0.7712275739621465,0.7712275739621465,19,0.0,0.0,0.0,19,0.0,-0.0017466367345320005,-0.0017466367345320005,34,0.0,-0.07631197753679468,-0.07631197753679468,34,0.6931689596908198
7,26,8e-05,no_horizontal_delta_mode,0.010007433957071044,-66.24910736083984,0.7712275739621465,-1.1164001883649035,0.0,0.7712275739621465,0.7712275739621465,19,0.0,0.0,0.0,19,0.0,-0.00026059151054002075,-0.00026059151054002075,34,0.0,-0.08325221922147509,-0.08325221922147509,34,0.6877147632301314
7,26,8e-05,affine_vertical_mode,0.011456359061412513,-0.8755298256874084,0.7712275739621465,-1.1164001883649035,0.0,0.7712275739621465,0.7712275739621465,19,0.0,0.0,0.0,19,0.0,-0.0017466367345320005,-0.0017466367345320005,34,0.0,-0.07631197753679468,-0.07631197753679468,34,0.6931689596908198
7,27,8.3e-05,global_delta_mode,0.014326344171422534,-72.81060028076172,0.7906880250428405,-1.1032227728379278,-0.0009218100142233193,0.7906880250428405,0.7897662150286172,19,0.0,0.0,0.0,19,-0.0012080541342947674,0.0015113869171331621,0.0003033327828383952,34,0.6292936798319608,-0.06946591767872486,0.5598277621532359,34,1.3498973099646916
7,27,8.3e-05,pure_top_vertical_mode,0.020261059034965,-0.9875985383987427,0.7906880250428405,-1.1032227728379278,0.0,0.7906880250428405,0.7906880250428405,19,0.0,0.0,0.0,19,0.0,0.0013240072380090414,0.0013240072380090414,34,0.0,-0.05938604305283104,-0.05938604305283104,34,0.7326259892280186
7,27,8.3e-05,no_horizontal_delta_mode,0.014268471204559319,-73.70185089111328,0.7906880250428405,-1.1032227728379278,0.0,0.7906880250428405,0.7906880250428405,19,0.0,0.0,0.0,19,0.0,0.0015113869171331621,0.0015113869171331621,34,0.0,-0.06946591767872486,-0.06946591767872486,34,0.7227334942812488
7,27,8.3e-05,affine_vertical_mode,0.020261059034965,-0.9875985383987427,0.7906880250428405,-1.1032227728379278,0.0,0.7906880250428405,0.7906880250428405,19,0.0,0.0,0.0,19,0.0,0.0013240072380090414,0.0013240072380090414,34,0.0,-0.05938604305283104,-0.05938604305283104,34,0.7326259892280186
7,28,8.6e-05,global_delta_mode,0.009630443855712656,-79.64875793457031,0.7836383307179295,-1.1124138478489543,-0.000673970434118289,0.7836383307179295,0.7829643602838111,19,0.0,0.0,0.0,19,-0.0011578438509034993,0.0073824947884468875,0.006224650937543389,34,0.6315200036612002,-0.08839265314626679,0.5431273505149333,34,1.3323163617362879
7,28,8.6e-05,pure_top_vertical_mode,0.009872953341982793,-1.112078309059143,0.7836383307179295,-1.1124138478489543,0.0,0.7836383307179295,0.7836383307179295,19,0.0,0.0,0.0,19,0.0,0.004756395867868921,0.004756395867868921,34,0.0,-0.0770585238538176,-0.0770585238538176,34,0.7113362027319808
7,28,8.6e-05,no_horizontal_delta_mode,0.009551000403007492,-80.67684936523438,0.7836383307179295,-1.1124138478489543,0.0,0.7836383307179295,0.7836383307179295,19,0.0,0.0,0.0,19,0.0,0.0073824947884468875,0.0073824947884468875,34,0.0,-0.08839265314626679,-0.08839265314626679,34,0.7026281723601097
7,28,8.6e-05,affine_vertical_mode,0.009872953341982793,-1.112078309059143,0.7836383307179295,-1.1124138478489543,0.0,0.7836383307179295,0.7836383307179295,19,0.0,0.0,0.0,19,0.0,0.004756395867868921,0.004756395867868921,34,0.0,-0.0770585238538176,-0.0770585238538176,34,0.7113362027319808
7,29,8.9e-05,global_delta_mode,0.010214579560852144,-86.55278778076172,0.7920138333648773,-1.1066280935960706,-0.0011398746147512281,0.7920138333648773,0.7908739587501261,19,0.0,0.0,0.0,19,-0.0013327045415245482,0.004825892152842774,0.0034931876113182252,34,0.618594885769756,-0.09201451474632963,0.5265803710234265,34,1.3209475173848708
7,29,8.9e-05,pure_top_vertical_mode,0.012892280210508034,-1.227021336555481,0.7920138333648773,-1.1066280935960706,0.0,0.7920138333648773,0.7920138333648773,19,0.0,0.0,0.0,19,0.0,0.003500512360638706,0.003500512360638706,34,0.0,-0.07946533510342267,-0.07946533510342267,34,0.7160490106220934
7,29,8.9e-05,no_horizontal_delta_mode,0.010088611816172488,-87.66244506835938,0.7920138333648773,-1.1066280935960706,0.0,0.7920138333648773,0.7920138333648773,19,0.0,0.0,0.0,19,0.0,0.004825892152842774,0.004825892152842774,34,0.0,-0.09201451474632963,-0.09201451474632963,34,0.7048252107713905
7,29,8.9e-05,affine_vertical_mode,0.012892280210508034,-1.227021336555481,0.7920138333648773,-1.1066280935960706,0.0,0.7920138333648773,0.7920138333648773,19,0.0,0.0,0.0,19,0.0,0.003500512360638706,0.003500512360638706,34,0.0,-0.07946533510342267,-0.07946533510342267,34,0.7160490106220934
7,30,9.2e-05,global_delta_mode,0.005637236881739227,-92.50069427490234,0.7919954962911475,-1.0844541296649155,-0.0005979762038223794,0.7919954962911475,0.7913975200873251,19,0.0,0.0,0.0,19,-0.0013257868991782757,0.0061047255220726656,0.00477893862289439,34,0.6118869880762617,-0.08718205259933783,0.5247049354769239,34,1.3208813941871433
7,30,9.2e-05,pure_top_vertical_mode,0.003014065896422835,-1.3128023147583008,0.7919954962911475,-1.0844541296649155,0.0,0.7919954962911475,0.7919954962911475,19,0.0,0.0,0.0,19,0.0,0.004217377964026905,0.004217377964026905,34,0.0,-0.07806906010318428,-0.07806906010318428,34,0.7181438141519901
7,30,9.2e-05,no_horizontal_delta_mode,0.0055390109992004,-93.62309265136719,0.7919954962911475,-1.0844541296649155,0.0,0.7919954962911475,0.7919954962911475,19,0.0,0.0,0.0,19,0.0,0.0061047255220726656,0.0061047255220726656,34,0.0,-0.08718205259933783,-0.08718205259933783,34,0.7109181692138823
7,30,9.2e-05,affine_vertical_mode,0.003014065896422835,-1.3128023147583008,0.7919954962911475,-1.0844541296649155,0.0,0.7919954962911475,0.7919954962911475,19,0.0,0.0,0.0,19,0.0,0.004217377964026905,0.004217377964026905,34,0.0,-0.07806906010318428,-0.07806906010318428,34,0.7181438141519901
7,31,9.5e-05,global_delta_mode,0.0075711191129812505,-99.8919906616211,0.7958750178318326,-1.1094444099080805,8.894105366314092e-05,0.7958750178318326,0.7959639588854958,19,0.0,0.0,0.0,19,-0.000945218951904992,0.008855224309358818,0.007910005357453823,34,0.6450877979050547,-0.07983466986494947,0.5652531280401053,34,1.3691270922830547
7,31,9.5e-05,pure_top_vertical_mode,0.009195879101753235,-1.423317790031433,0.7958750178318326,-1.1094444099080805,0.0,0.7958750178318326,0.7958750178318326,19,0.0,0.0,0.0,19,0.0,0.005832644494468496,0.005832644494468496,34,0.0,-0.08101336343837326,-0.08101336343837326,34,0.7206942988879278
7,31,9.5e-05,no_horizontal_delta_mode,0.007551618182333186,-101.01824951171875,0.7958750178318326,-1.1094444099080805,0.0,0.7958750178318326,0.7958750178318326,19,0.0,0.0,0.0,19,0.0,0.008855224309358818,0.008855224309358818,34,0.0,-0.07983466986494947,-0.07983466986494947,34,0.7248955722762419
7,31,9.5e-05,affine_vertical_mode,0.009195879101753235,-1.423317790031433,0.7958750178318326,-1.1094444099080805,0.0,0.7958750178318326,0.7958750178318326,19,0.0,0.0,0.0,19,0.0,0.005832644494468496,0.005832644494468496,34,0.0,-0.08101336343837326,-0.08101336343837326,34,0.7206942988879278
7,32,9.8e-05,global_delta_mode,0.005487802354764426,-106.64231872558594,0.7773006457540883,-1.090382838797555,-0.00025778479281431403,0.7773006457540883,0.7770428609612738,19,0.0,0.0,0.0,19,-0.0011481863127971747,0.0024441258231933556,0.0012959395103961798,34,0.6644717437499915,-0.08289293658686271,0.5815788071631287,34,1.3599176076347987
7,32,9.8e-05,pure_top_vertical_mode,0.0009839013728196733,-1.5328701734542847,0.7773006457540883,-1.090382838797555,0.0,0.7773006457540883,0.7773006457540883,19,0.0,0.0,0.0,19,0.0,0.00018776617538040585,0.00018776617538040585,34,0.0,-0.08453791390778741,-0.08453791390778741,34,0.6929504980216813
7,32,9.8e-05,no_horizontal_delta_mode,0.005378403329814319,-107.77586364746094,0.7773006457540883,-1.090382838797555,0.0,0.7773006457540883,0.7773006457540883,19,0.0,0.0,0.0,19,0.0,0.0024441258231933556,0.0024441258231933556,34,0.0,-0.08289293658686271,-0.08289293658686271,34,0.6968518349904189
7,32,9.8e-05,affine_vertical_mode,0.0009839013728196733,-1.5328701734542847,0.7773006457540883,-1.090382838797555,0.0,0.7773006457540883,0.7773006457540883,19,0.0,0.0,0.0,19,0.0,0.00018776617538040585,0.00018776617538040585,34,0.0,-0.08453791390778741,-0.08453791390778741,34,0.6929504980216813
7,33,0.0001,global_delta_mode,0.00784211079007946,-110.92320251464844,0.7899191416840626,-1.1025048585562636,-0.0003378248747972561,0.7899191416840626,0.7895813168092655,19,0.0,0.0,0.0,19,-0.0011011470263506294,-0.0016765268696398387,-0.0027776738959904685,34,0.6644907443377652,-0.09691184246957647,0.5675789018681886,34,1.3543825447814637
7,33,0.0001,pure_top_vertical_mode,0.006906462658662349,-1.59770667552948,0.7899191416840626,-1.1025048585562636,0.0,0.7899191416840626,0.7899191416840626,19,0.0,0.0,0.0,19,0.0,-0.0015047251514796825,-0.0015047251514796825,34,0.0,-0.09447910988949677,-0.09447910988949677,34,0.6939353066430861
7,33,0.0001,no_horizontal_delta_mode,0.007640373951289803,-112.04527282714844,0.7899191416840626,-1.1025048585562636,0.0,0.7899191416840626,0.7899191416840626,19,0.0,0.0,0.0,19,0.0,-0.0016765268696398387,-0.0016765268696398387,34,0.0,-0.09691184246957647,-0.09691184246957647,34,0.6913307723448463
7,33,0.0001,affine_vertical_mode,0.006906462658662349,-1.59770667552948,0.7899191416840626,-1.1025048585562636,0.0,0.7899191416840626,0.7899191416840626,19,0.0,0.0,0.0,19,0.0,-0.0015047251514796825,-0.0015047251514796825,34,0.0,-0.09447910988949677,-0.09447910988949677,34,0.6939353066430861
13,0,1e-06,global_delta_mode,0.07881042984081432,0.05400784686207771,0.037442241874484535,-0.05311686193419933,9.294031044593754e-05,0.037442241874484535,0.037535182184930474,19,0.0,0.0,0.0,19,-1.4099360222336204e-05,-0.00034806385295691665,-0.0003621632131792529,34,0.00815879321545509,-0.0002850652541630929,0.007873727961291998,34,0.045046746933043225
13,0,1e-06,pure_top_vertical_mode,0.07914187881397083,0.04566327854990959,0.037442241874484535,-0.05311686193419933,0.0,0.037442241874484535,0.037442241874484535,19,0.0,0.0,0.0,19,0.0,-0.00022691155851522045,-0.00022691155851522045,34,0.0,-0.0002462631232922508,-0.0002462631232922508,34,0.03696906719267706
13,0,1e-06,no_horizontal_delta_mode,0.07907843973953277,0.04592730104923248,0.037442241874484535,-0.05311686193419933,0.0,0.037442241874484535,0.037442241874484535,19,0.0,0.0,0.0,19,0.0,-0.00034806385295691665,-0.00034806385295691665,34,0.0,-0.0002850652541630929,-0.0002850652541630929,34,0.036809112767364524
13,0,1e-06,affine_vertical_mode,0.07914187881397083,0.04566327854990959,0.037442241874484535,-0.05311686193419933,0.0,0.037442241874484535,0.037442241874484535,19,0.0,0.0,0.0,19,0.0,-0.00022691155851522045,-0.00022691155851522045,34,0.0,-0.0002462631232922508,-0.0002462631232922508,34,0.03696906719267706
13,1,5e-06,global_delta_mode,0.4279795102775097,0.26951515674591064,0.19163616324297192,-0.268637139625194,0.00020048853464850661,0.19163616324297192,0.19183665177762044,19,0.0,0.0,0.0,19,-6.912500800029398e-05,-0.0018779434360847902,-0.001947068444085084,34,-0.00920715301128963,-0.0007394348381043476,-0.009946587849393977,34,0.1799429954841414
13,1,5e-06,pure_top_vertical_mode,0.4294317914173007,0.23468516767024994,0.19163616324297192,-0.268637139625194,0.0,0.19163616324297192,0.19163616324297192,19,0.0,0.0,0.0,19,0.0,-0.0010775661876891312,-0.0010775661876891312,34,0.0,-0.0006179156834628705,-0.0006179156834628705,34,0.1899406813718199
13,1,5e-06,no_horizontal_delta_mode,0.42912823846563697,0.2383408546447754,0.19163616324297192,-0.268637139625194,0.0,0.19163616324297192,0.19163616324297192,19,0.0,0.0,0.0,19,0.0,-0.0018779434360847902,-0.0018779434360847902,34,0.0,-0.0007394348381043476,-0.0007394348381043476,34,0.18901878496878277
13,1,5e-06,affine_vertical_mode,0.4294317914173007,0.23468516767024994,0.19163616324297192,-0.268637139625194,0.0,0.19163616324297192,0.19163616324297192,19,0.0,0.0,0.0,19,0.0,-0.0010775661876891312,-0.0010775661876891312,34,0.0,-0.0006179156834628705,-0.0006179156834628705,34,0.1899406813718199
13,2,1e-05,global_delta_mode,0.8477876544930041,0.5285027027130127,0.3747238116052988,-0.5233995804127435,0.00023535927037910383,0.3747238116052988,0.374959170875678,19,0.0,0.0,0.0,19,-6.515560090206001e-05,-0.0036286156242807273,-0.003693771225182788,34,-0.034647110138257206,-0.0010655210819600046,-0.03571263122021721,34,0.335552768430278
13,2,1e-05,pure_top_vertical_mode,0.8498975657857955,0.45592689514160156,0.3747238116052988,-0.5233995804127435,0.0,0.3747238116052988,0.3747238116052988,19,0.0,0.0,0.0,19,0.0,-0.0021670933557497917,-0.0021670933557497917,34,0.0,-0.0008598300117881418,-0.0008598300117881418,34,0.37169688823776087
13,2,1e-05,no_horizontal_delta_mode,0.8490392356179655,0.46379727125167847,0.3747238116052988,-0.5233995804127435,0.0,0.3747238116052988,0.3747238116052988,19,0.0,0.0,0.0,19,0.0,-0.0036286156242807273,-0.0036286156242807273,34,0.0,-0.0010655210819600046,-0.0010655210819600046,34,0.370029674899058
13,2,1e-05,affine_vertical_mode,0.8498975657857955,0.45592689514160156,0.3747238116052988,-0.5233995804127435,0.0,0.3747238116052988,0.3747238116052988,19,0.0,0.0,0.0,19,0.0,-0.0021670933557497917,-0.0021670933557497917,34,0.0,-0.0008598300117881418,-0.0008598300117881418,34,0.37169688823776087
13,3,1.5e-05,global_delta_mode,1.2407952453941107,0.7649355530738831,0.5270649606710509,-0.7534159373215125,0.0003338437900069384,0.5270649606710509,0.5273988044610578,19,0.0,0.0,0.0,19,-0.00011395447783420618,-0.004855038614289883,-0.004968993092124088,34,-0.046543568095304,-0.0014644741269218015,-0.048008042222225815,34,0.4744217691467079
13,3,1.5e-05,pure_top_vertical_mode,1.2413044460117817,0.6495308876037598,0.5270649606710509,-0.7534159373215125,0.0,0.5270649606710509,0.5270649606710509,19,0.0,0.0,0.0,19,0.0,-0.002828204694514193,-0.002828204694514193,34,0.0,-0.0011694812616764578,-0.0011694812616764578,34,0.5230672747148603
13,3,1.5e-05,no_horizontal_delta_mode,1.240738551132381,0.6610267162322998,0.5270649606710509,-0.7534159373215125,0.0,0.5270649606710509,0.5270649606710509,19,0.0,0.0,0.0,19,0.0,-0.004855038614289883,-0.004855038614289883,34,0.0,-0.0014644741269218015,-0.0014644741269218015,34,0.5207454479298391
13,3,1.5e-05,affine_vertical_mode,1.2413044460117817,0.6495308876037598,0.5270649606710509,-0.7534159373215125,0.0,0.5270649606710509,0.5270649606710509,19,0.0,0.0,0.0,19,0.0,-0.002828204694514193,-0.002828204694514193,34,0.0,-0.0011694812616764578,-0.0011694812616764578,34,0.5230672747148603
13,4,2e-05,global_delta_mode,1.583916717208922,0.9546114802360535,0.637584225153772,-0.9408712267149891,0.0004804851401528694,0.637584225153772,0.6380647102939249,19,0.0,0.0,0.0,19,-8.801813230416327e-05,-0.00707987749209024,-0.007167895624394405,34,-0.05527426013106359,-0.0021877305171293638,-0.05746199064819298,34,0.5734348240213374
13,4,2e-05,pure_top_vertical_mode,1.5896924305707216,0.7979609370231628,0.637584225153772,-0.9408712267149891,0.0,0.637584225153772,0.637584225153772,19,0.0,0.0,0.0,19,0.0,-0.00404445705374642,-0.00404445705374642,34,0.0,-0.001770980315282201,-0.001770980315282201,34,0.6317687877847433
13,4,2e-05,no_horizontal_delta_mode,1.5875686658546329,0.8059827089309692,0.637584225153772,-0.9408712267149891,0.0,0.637584225153772,0.637584225153772,19,0.0,0.0,0.0,19,0.0,-0.00707987749209024,-0.00707987749209024,34,0.0,-0.0021877305171293638,-0.0021877305171293638,34,0.6283166171445523
13,4,2e-05,affine_vertical_mode,1.5896924305707216,0.7979609370231628,0.637584225153772,-0.9408712267149891,0.0,0.637584225153772,0.637584225153772,19,0.0,0.0,0.0,19,0.0,-0.00404445705374642,-0.00404445705374642,34,0.0,-0.001770980315282201,-0.001770980315282201,34,0.6317687877847433
13,5,2.5e-05,global_delta_mode,1.7816273029893637,0.9285788536071777,0.6888967609873091,-1.0550813200033837,0.0007591375242188865,0.6888967609873091,0.6896558985115279,19,0.0,0.0,0.0,19,-7.995165980993281e-05,-0.007603310582546487,-0.007683262242356421,34,-0.032583465202392956,-0.002751288494822013,-0.03533475369721495,34,0.6466378825719565
13,5,2.5e-05,pure_top_vertical_mode,1.7903628759086132,0.8727042078971863,0.6888967609873091,-1.0550813200033837,0.0,0.6888967609873091,0.6888967609873091,19,0.0,0.0,0.0,19,0.0,-0.003970896288411767,-0.003970896288411767,34,0.0,-0.002345418117205577,-0.002345418117205577,34,0.6825804465816918
13,5,2.5e-05,no_horizontal_delta_mode,1.7856259364634752,0.7457670569419861,0.6888967609873091,-1.0550813200033837,0.0,0.6888967609873091,0.6888967609873091,19,0.0,0.0,0.0,19,0.0,-0.007603310582546487,-0.007603310582546487,34,0.0,-0.002751288494822013,-0.002751288494822013,34,0.6785421619099407
13,5,2.5e-05,affine_vertical_mode,1.7903628759086132,0.8727042078971863,0.6888967609873091,-1.0550813200033837,0.0,0.6888967609873091,0.6888967609873091,19,0.0,0.0,0.0,19,0.0,-0.003970896288411767,-0.003970896288411767,34,0.0,-0.002345418117205577,-0.002345418117205577,34,0.6825804465816918
13,6,3e-05,global_delta_mode,1.8477900885045528,0.4874040484428406,0.6947862667568702,-1.119141004073881,0.0005039943555300954,0.6947862667568702,0.6952902611124003,19,0.0,0.0,0.0,19,-0.00122062169405847,-0.008897256433200895,-0.010117878127259361,34,0.021437874823644093,-0.004629292839598899,0.016808581984045192,34,0.7019809649691862
13,6,3e-05,pure_top_vertical_mode,1.8610515398904681,0.877091646194458,0.6947862667568702,-1.119141004073881,0.0,0.6947862667568702,0.6947862667568702,19,0.0,0.0,0.0,19,0.0,-0.005049402994724176,-0.005049402994724176,34,0.0,-0.004173360774298047,-0.004173360774298047,34,0.6855635029878479
13,6,3e-05,no_horizontal_delta_mode,1.850648084655404,0.24846547842025757,0.6947862667568702,-1.119141004073881,0.0,0.6947862667568702,0.6947862667568702,19,0.0,0.0,0.0,19,0.0,-0.008897256433200895,-0.008897256433200895,34,0.0,-0.004629292839598899,-0.004629292839598899,34,0.6812597174840703
13,6,3e-05,affine_vertical_mode,1.8610515398904681,0.877091646194458,0.6947862667568702,-1.119141004073881,0.0,0.6947862667568702,0.6947862667568702,19,0.0,0.0,0.0,19,0.0,-0.005049402994724176,-0.005049402994724176,34,0.0,-0.004173360774298047,-0.004173360774298047,34,0.6855635029878479
13,7,3.5e-05,global_delta_mode,1.738204387947917,-0.6807290315628052,0.6859504755244915,-1.1373983937797396,0.0004919290754143561,0.6859504755244915,0.6864424045999057,19,0.0,0.0,0.0,19,-0.0020736725343691374,-0.0072349906382409915,-0.00930866317261013,34,0.09850482775333393,-0.005560405119240813,0.09294442263409311,34,0.7700781640613886
13,7,3.5e-05,pure_top_vertical_mode,1.7434300389140844,0.8095990419387817,0.6859504755244915,-1.1373983937797396,0.0,0.6859504755244915,0.6859504755244915,19,0.0,0.0,0.0,19,0.0,-0.0033064709188109606,-0.0033064709188109606,34,0.0,-0.005153967008833796,-0.005153967008833796,34,0.6774900375968468
13,7,3.5e-05,no_horizontal_delta_mode,1.7341532511636615,-0.9787541627883911,0.6859504755244915,-1.1373983937797396,0.0,0.6859504755244915,0.6859504755244915,19,0.0,0.0,0.0,19,0.0,-0.0072349906382409915,-0.0072349906382409915,34,0.0,-0.005560405119240813,-0.005560405119240813,34,0.6731550797670097
13,7,3.5e-05,affine_vertical_mode,1.7434300389140844,0.8095990419387817,0.6859504755244915,-1.1373983937797396,0.0,0.6859504755244915,0.6859504755244915,19,0.0,0.0,0.0,19,0.0,-0.0033064709188109606,-0.0033064709188109606,34,0.0,-0.005153967008833796,-0.005153967008833796,34,0.6774900375968468
