seed,step,Delta,mode,R_energy_exact_N,R_virtual_current_sigma_N,R_energy_minus_virtual_current_sigma_N,relative_error_current_sigma,legacy_top_sigma_integral_N,bottom_reaction_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,alpha0p8_through_crack
42,4,2e-05,global_delta_mode,1.585787977091968,0.9579625129699707,0.6278254641219974,0.3959075697328146,0.639697943837563,-0.9427269590073595,0.7816494968647951,0.866623989488531,False
42,4,2e-05,pure_top_vertical_mode,1.585530349984765,0.7996180653572083,0.7859122846275568,0.49567785607832004,0.639697943837563,-0.9427269590073595,0.7816494968647951,0.866623989488531,False
42,4,2e-05,no_horizontal_delta_mode,1.584875863045454,0.8086443543434143,0.7762315087020397,0.4897743266847755,0.639697943837563,-0.9427269590073595,0.7816494968647951,0.866623989488531,False
42,4,2e-05,affine_vertical_mode,1.585530349984765,0.7996180653572083,0.7859122846275568,0.49567785607832004,0.639697943837563,-0.9427269590073595,0.7816494968647951,0.866623989488531,False
42,5,2.5e-05,global_delta_mode,1.7874499317258596,0.942705512046814,0.8447444196790457,0.4725975282918323,0.6910149878027371,-1.058199312066119,0.8707868890891682,0.9768009565607073,False
42,5,2.5e-05,pure_top_vertical_mode,1.7890369053930044,0.8762246966362,0.9128122087568045,0.5102254771856054,0.6910149878027371,-1.058199312066119,0.8707868890891682,0.9768009565607073,False
42,5,2.5e-05,no_horizontal_delta_mode,1.7901795217767358,0.7605689167976379,1.0296106049790978,0.5751437732665042,0.6910149878027371,-1.058199312066119,0.8707868890891682,0.9768009565607073,False
42,5,2.5e-05,affine_vertical_mode,1.7890369053930044,0.8762246966362,0.9128122087568045,0.5102254771856054,0.6910149878027371,-1.058199312066119,0.8707868890891682,0.9768009565607073,False
42,6,3e-05,global_delta_mode,1.8282063538208604,0.4094274640083313,1.418778889812529,0.7760496438749115,0.7109326318060334,-1.1199940975707103,0.8909720890403606,1.0363172289477784,False
42,6,3e-05,pure_top_vertical_mode,1.8274143803864717,0.8815881013870239,0.9458262789994478,0.5175762482505031,0.7109326318060334,-1.1199940975707103,0.8909720890403606,1.0363172289477784,False
42,6,3e-05,no_horizontal_delta_mode,1.8283143872395158,0.17479124665260315,1.6535231405869126,0.9043975982071049,0.7109326318060334,-1.1199940975707103,0.8909720890403606,1.0363172289477784,False
42,6,3e-05,affine_vertical_mode,1.8274143803864717,0.8815881013870239,0.9458262789994478,0.5175762482505031,0.7109326318060334,-1.1199940975707103,0.8909720890403606,1.0363172289477784,False
42,7,3.5e-05,global_delta_mode,1.7131951171904802,-0.9295455813407898,2.64274069853127,1.542580101947278,0.698468776169178,-1.138755653210268,0.898520303014517,1.0477849518353686,False
42,7,3.5e-05,pure_top_vertical_mode,1.7072631744667888,0.8159380555152893,0.8913251189514995,0.5220783370026578,0.698468776169178,-1.138755653210268,0.898520303014517,1.0477849518353686,False
42,7,3.5e-05,no_horizontal_delta_mode,1.710664015263319,-1.2319170236587524,2.9425810389220715,1.720139672470474,0.698468776169178,-1.138755653210268,0.898520303014517,1.0477849518353686,False
42,7,3.5e-05,affine_vertical_mode,1.7072631744667888,0.8159380555152893,0.8913251189514995,0.5220783370026578,0.698468776169178,-1.138755653210268,0.898520303014517,1.0477849518353686,False
42,8,4e-05,global_delta_mode,1.4617982087656856,-3.1301918029785156,4.591990011744201,3.1413296200585643,0.6794006960103917,-1.1418011765141378,0.8164468770031029,0.9959565455460752,False
42,8,4e-05,pure_top_vertical_mode,1.4594197273254395,0.6852340698242188,0.7741856575012207,0.5304749846845007,0.6794006960103917,-1.1418011765141378,0.8164468770031029,0.9959565455460752,False
42,8,4e-05,no_horizontal_delta_mode,1.4626093907281756,-3.5114376544952393,4.974047045223415,3.400803438535994,0.6794006960103917,-1.1418011765141378,0.8164468770031029,0.9959565455460752,False
42,8,4e-05,affine_vertical_mode,1.4594197273254395,0.6852340698242188,0.7741856575012207,0.5304749846845007,0.6794006960103917,-1.1418011765141378,0.8164468770031029,0.9959565455460752,False
42,9,4.5e-05,global_delta_mode,0.9847382316365838,-6.921463966369629,7.906202198006213,8.028734890150975,0.7301718322810048,-1.1421033300948453,0.679107145721724,0.9126976247465926,False
42,9,4.5e-05,pure_top_vertical_mode,0.9812130592763424,0.48985955119132996,0.49135350808501244,0.5007612805799713,0.7301718322810048,-1.1421033300948453,0.679107145721724,0.9126976247465926,False
42,9,4.5e-05,no_horizontal_delta_mode,0.9843716397881508,-7.353168487548828,8.337540127336979,8.469910946572295,0.7301718322810048,-1.1421033300948453,0.679107145721724,0.9126976247465926,False
42,9,4.5e-05,affine_vertical_mode,0.9812130592763424,0.48985955119132996,0.49135350808501244,0.5007612805799713,0.7301718322810048,-1.1421033300948453,0.679107145721724,0.9126976247465926,False
42,10,4.7e-05,global_delta_mode,0.7980763330124319,-8.704385757446289,9.502462090458721,11.90670829015888,0.7377942371382967,-1.1401678290044364,0.6648628646490983,0.874740648790676,False
42,10,4.7e-05,pure_top_vertical_mode,0.7961380761116743,0.4100669026374817,0.3860711734741926,0.48492991989499873,0.7377942371382967,-1.1401678290044364,0.6648628646490983,0.874740648790676,False
42,10,4.7e-05,no_horizontal_delta_mode,0.7982151582837105,-9.1630277633667,9.96124292165041,12.479395834913316,0.7377942371382967,-1.1401678290044364,0.6648628646490983,0.874740648790676,False
42,10,4.7e-05,affine_vertical_mode,0.7961380761116743,0.4100669026374817,0.3860711734741926,0.48492991989499873,0.7377942371382967,-1.1401678290044364,0.6648628646490983,0.874740648790676,False
42,11,4.9e-05,global_delta_mode,0.6068710354156792,-10.918715476989746,11.525586512405425,18.991821721250744,0.7338117166790525,-1.1426583438870723,0.6066383737034234,0.8368007983067428,False
42,11,4.9e-05,pure_top_vertical_mode,0.5975660169497132,0.3191855847835541,0.27838043216615915,0.4658572011627388,0.7338117166790525,-1.1426583438870723,0.6066383737034234,0.8368007983067428,False
42,11,4.9e-05,no_horizontal_delta_mode,0.6067568901926279,-11.417115211486816,12.023872101679444,19.816622268372114,0.7338117166790525,-1.1426583438870723,0.6066383737034234,0.8368007983067428,False
42,11,4.9e-05,affine_vertical_mode,0.5975660169497132,0.3191855847835541,0.27838043216615915,0.4658572011627388,0.7338117166790525,-1.1426583438870723,0.6066383737034234,0.8368007983067428,False
42,12,5.1e-05,global_delta_mode,0.4469128034543246,-13.338471412658691,13.785384216113016,30.84580282677426,0.7273924979182372,-1.141060306582386,0.5990844716984788,0.8010084220064355,False
42,12,5.1e-05,pure_top_vertical_mode,0.44461750076152384,0.2259184718132019,0.21869902894832194,0.4918812880144003,0.7273924979182372,-1.141060306582386,0.5990844716984788,0.8010084220064355,False
42,12,5.1e-05,no_horizontal_delta_mode,0.44671123032458127,-13.849708557128906,14.296419787453488,32.0037169808014,0.7273924979182372,-1.141060306582386,0.5990844716984788,0.8010084220064355,False
42,12,5.1e-05,affine_vertical_mode,0.44461750076152384,0.2259184718132019,0.21869902894832194,0.4918812880144003,0.7273924979182372,-1.141060306582386,0.5990844716984788,0.8010084220064355,False
42,13,5.3e-05,global_delta_mode,0.2916083321906626,-16.264673233032227,16.55628156522289,56.77574931020104,0.7479139236774265,-1.1455947137909144,0.5621383063765844,0.7851081785789963,False
42,13,5.3e-05,pure_top_vertical_mode,0.2913159551098943,0.12935161590576172,0.16196433920413256,0.5559748320102622,0.7479139236774265,-1.1455947137909144,0.5621383063765844,0.7851081785789963,False
42,13,5.3e-05,no_horizontal_delta_mode,0.2913601347245276,-16.782747268676758,17.074107403401285,58.6013849133628,0.7479139236774265,-1.1455947137909144,0.5621383063765844,0.7851081785789963,False
42,13,5.3e-05,affine_vertical_mode,0.2913159551098943,0.12935161590576172,0.16196433920413256,0.5559748320102622,0.7479139236774265,-1.1455947137909144,0.5621383063765844,0.7851081785789963,False
42,14,5.5e-05,global_delta_mode,0.1125844064517878,-19.2907772064209,19.403361612872686,172.34501850113514,0.7530319941204937,-1.1393158553836773,0.5617701335756473,0.7534376921527014,True
42,14,5.5e-05,pure_top_vertical_mode,0.10704033047659323,0.04660092666745186,0.06043940380914137,0.5646414163711667,0.7530319941204937,-1.1393158553836773,0.5617701335756473,0.7534376921527014,True
42,14,5.5e-05,no_horizontal_delta_mode,0.11265257489867508,-19.815292358398438,19.927944933297113,176.8973763025055,0.7530319941204937,-1.1393158553836773,0.5617701335756473,0.7534376921527014,True
42,14,5.5e-05,affine_vertical_mode,0.10704033047659323,0.04660092666745186,0.06043940380914137,0.5646414163711667,0.7530319941204937,-1.1393158553836773,0.5617701335756473,0.7534376921527014,True
42,15,5.7e-05,global_delta_mode,0.07958788046380505,-22.485462188720703,22.565050069184508,283.5236965438052,0.7465240173086805,-1.1281095645196453,0.5302040590812381,0.7550653706104538,True
42,15,5.7e-05,pure_top_vertical_mode,0.08087226888164878,-0.039592694491147995,0.12046496337279677,1.4895707148897885,0.7465240173086805,-1.1281095645196453,0.5302040590812381,0.7550653706104538,True
42,15,5.7e-05,no_horizontal_delta_mode,0.0795590749476105,-23.031967163085938,23.111526238033548,290.49516039813744,0.7465240173086805,-1.1281095645196453,0.5302040590812381,0.7550653706104538,True
42,15,5.7e-05,affine_vertical_mode,0.08087226888164878,-0.039592694491147995,0.12046496337279677,1.4895707148897885,0.7465240173086805,-1.1281095645196453,0.5302040590812381,0.7550653706104538,True
42,16,5.9e-05,global_delta_mode,0.04348266884335317,-25.466007232666016,25.50948990150937,586.6587902736055,0.7416398902832312,-1.1339496592831027,0.5181874740250036,0.7262775226242117,True
42,16,5.9e-05,pure_top_vertical_mode,0.044154643546789885,-0.11186181008815765,0.15601645363494754,3.533409877256051,0.7416398902832312,-1.1339496592831027,0.5181874740250036,0.7262775226242117,True
42,16,5.9e-05,no_horizontal_delta_mode,0.043350300984457135,-26.04371452331543,26.087064824299887,601.7735570891001,0.7416398902832312,-1.1339496592831027,0.5181874740250036,0.7262775226242117,True
42,16,5.9e-05,affine_vertical_mode,0.044154643546789885,-0.11186181008815765,0.15601645363494754,3.533409877256051,0.7416398902832312,-1.1339496592831027,0.5181874740250036,0.7262775226242117,True
42,17,6.1e-05,global_delta_mode,0.024003831640584394,-29.26333999633789,29.287343827978475,1220.1112000161258,0.7641108271196903,-1.127531316348456,0.5309445776174255,0.677986622924314,True
42,17,6.1e-05,pure_top_vertical_mode,0.017459182345191948,-0.19556139409542084,0.21302057644061279,12.201062582937976,0.7641108271196903,-1.127531316348456,0.5309445776174255,0.677986622924314,True
42,17,6.1e-05,no_horizontal_delta_mode,0.023905711714178324,-29.851308822631836,29.875214534346014,1249.7103157412887,0.7641108271196903,-1.127531316348456,0.5309445776174255,0.677986622924314,True
42,17,6.1e-05,affine_vertical_mode,0.017459182345191948,-0.19556139409542084,0.21302057644061279,12.201062582937976,0.7641108271196903,-1.127531316348456,0.5309445776174255,0.677986622924314,True
42,18,6.3e-05,global_delta_mode,0.01921121474879328,-33.35406494140625,33.37327615615504,1737.176778904693,0.7853152919946076,-1.1255567010801342,0.4181942938163913,0.6570663023362933,True
42,18,6.3e-05,pure_top_vertical_mode,0.014691057003801689,-0.2803630530834198,0.2950541100872215,20.083926569127645,0.7853152919946076,-1.1255567010801342,0.4181942938163913,0.6570663023362933,True
42,18,6.3e-05,no_horizontal_delta_mode,0.019214356143493205,-33.97090530395508,33.99011966009857,1768.996026005746,0.7853152919946076,-1.1255567010801342,0.4181942938163913,0.6570663023362933,True
42,18,6.3e-05,affine_vertical_mode,0.014691057003801689,-0.2803630530834198,0.2950541100872215,20.083926569127645,0.7853152919946076,-1.1255567010801342,0.4181942938163913,0.6570663023362933,True
42,19,6.5e-05,global_delta_mode,0.02296640377608128,-37.05839920043945,37.081365604215534,1614.5917299788357,0.7671061494698741,-1.1354015915399436,0.48152469119075453,0.6947667808019427,True
42,19,6.5e-05,pure_top_vertical_mode,0.02261362533317879,-0.36132609844207764,0.3839397237752564,16.978247322950857,0.7671061494698741,-1.1354015915399436,0.48152469119075453,0.6947667808019427,True
42,19,6.5e-05,no_horizontal_delta_mode,0.0229805737035349,-37.71392059326172,37.736901166965254,1642.1218048686276,0.7671061494698741,-1.1354015915399436,0.48152469119075453,0.6947667808019427,True
42,19,6.5e-05,affine_vertical_mode,0.02261362533317879,-0.36132609844207764,0.3839397237752564,16.978247322950857,0.7671061494698741,-1.1354015915399436,0.48152469119075453,0.6947667808019427,True
42,20,6.7e-05,global_delta_mode,0.0167453836183995,-41.101993560791016,41.118738944409415,2455.5268413934064,0.7590693588268155,-1.1201169097014614,0.4768780643503313,0.686561868503355,True
42,20,6.7e-05,pure_top_vertical_mode,0.016941223293542862,-0.44102632999420166,0.4579675532877445,27.032732250350456,0.7590693588268155,-1.1201169097014614,0.4768780643503313,0.686561868503355,True
42,20,6.7e-05,no_horizontal_delta_mode,0.016709662304492667,-41.79250717163086,41.80921683393535,2502.0982514227267,0.7590693588268155,-1.1201169097014614,0.4768780643503313,0.686561868503355,True
42,20,6.7e-05,affine_vertical_mode,0.016941223293542862,-0.44102632999420166,0.4579675532877445,27.032732250350456,0.7590693588268155,-1.1201169097014614,0.4768780643503313,0.686561868503355,True
42,21,6.9e-05,global_delta_mode,0.009191560820909217,-45.38596725463867,45.39515881545958,4938.786752321044,0.7605187055292238,-1.1295656848267224,0.4911816322997996,0.6469277320675723,True
42,21,6.9e-05,pure_top_vertical_mode,0.006029362339177169,-0.5227830410003662,0.5288124033395434,87.7061907365333,0.7605187055292238,-1.1295656848267224,0.4911816322997996,0.6469277320675723,True
42,21,6.9e-05,no_horizontal_delta_mode,0.009160048648482189,-46.07700729370117,46.086167342349654,5031.214255612724,0.7605187055292238,-1.1295656848267224,0.4911816322997996,0.6469277320675723,True
42,21,6.9e-05,affine_vertical_mode,0.006029362339177169,-0.5227830410003662,0.5288124033395434,87.7061907365333,0.7605187055292238,-1.1295656848267224,0.4911816322997996,0.6469277320675723,True
42,22,7.1e-05,global_delta_mode,0.01115374925575452,-49.67990493774414,49.691058686999895,4455.099137302458,0.846388458824226,-1.1158243069503015,0.4516504602005583,0.6699240325162688,True
42,22,7.1e-05,pure_top_vertical_mode,0.009062250683200546,-0.5864030718803406,0.5954653225635411,65.70832604171999,0.846388458824226,-1.1158243069503015,0.4516504602005583,0.6699240325162688,True
42,22,7.1e-05,no_horizontal_delta_mode,0.011113861546618864,-50.322265625,50.33337948654662,4528.883077714729,0.846388458824226,-1.1158243069503015,0.4516504602005583,0.6699240325162688,True
42,22,7.1e-05,affine_vertical_mode,0.009062250683200546,-0.5864030718803406,0.5954653225635411,65.70832604171999,0.846388458824226,-1.1158243069503015,0.4516504602005583,0.6699240325162688,True
42,23,7.3e-05,global_delta_mode,0.014568017832061742,-53.881099700927734,53.895667718759796,3699.5882583383823,0.8276058226119603,-1.092216859423307,0.37003753243447673,0.6649253168153023,True
42,23,7.3e-05,pure_top_vertical_mode,0.01752026582835242,-0.6681017279624939,0.6856219937908463,39.13308168425896,0.8276058226119603,-1.092216859423307,0.37003753243447673,0.6649253168153023,True
42,23,7.3e-05,no_horizontal_delta_mode,0.01456898189644562,-54.547176361083984,54.56174534298043,3745.0623338540768,0.8276058226119603,-1.092216859423307,0.37003753243447673,0.6649253168153023,True
42,23,7.3e-05,affine_vertical_mode,0.01752026582835242,-0.6681017279624939,0.6856219937908463,39.13308168425896,0.8276058226119603,-1.092216859423307,0.37003753243447673,0.6649253168153023,True
42,24,7.5e-05,global_delta_mode,0.006286295047175372,-58.80794906616211,58.814235361209285,9355.945739078275,0.8639850947335509,-1.1211576185986438,0.4278527745390005,0.6854589957009121,True
42,24,7.5e-05,pure_top_vertical_mode,0.003905606718035415,-0.7512200474739075,0.7551256541919429,193.3440073996451,0.8639850947335509,-1.1211576185986438,0.4278527745390005,0.6854589957009121,True
42,24,7.5e-05,no_horizontal_delta_mode,0.006186914106365293,-59.503395080566406,59.50958199467277,9618.621007433645,0.8639850947335509,-1.1211576185986438,0.4278527745390005,0.6854589957009121,True
42,24,7.5e-05,affine_vertical_mode,0.003905606718035415,-0.7512200474739075,0.7551256541919429,193.3440073996451,0.8639850947335509,-1.1211576185986438,0.4278527745390005,0.6854589957009121,True
42,25,7.7e-05,global_delta_mode,0.00865524634718895,-63.68565368652344,63.69430893287063,7359.04056082208,0.8564791127942127,-1.1164765619095824,0.44953929257838765,0.6691443572869862,True
42,25,7.7e-05,pure_top_vertical_mode,0.012184951629023999,-0.8166558742523193,0.8288408258813433,68.02167551548439,0.8564791127942127,-1.1164765619095824,0.44953929257838765,0.6691443572869862,True
42,25,7.7e-05,no_horizontal_delta_mode,0.00860218278830871,-64.38052368164062,64.38912586442893,7485.207818641179,0.8564791127942127,-1.1164765619095824,0.44953929257838765,0.6691443572869862,True
42,25,7.7e-05,affine_vertical_mode,0.012184951629023999,-0.8166558742523193,0.8288408258813433,68.02167551548439,0.8564791127942127,-1.1164765619095824,0.44953929257838765,0.6691443572869862,True
42,26,8e-05,global_delta_mode,0.0056470280469511636,-70.28023529052734,70.2858823185743,12446.5261610524,0.8340860840073184,-1.1146245773829795,0.46766391303379595,0.6454677330389499,True
42,26,8e-05,pure_top_vertical_mode,0.0037234131013974547,-0.934174120426178,0.9378975335275754,251.89188198740771,0.8340860840073184,-1.1146245773829795,0.46766391303379595,0.6454677330389499,True
42,26,8e-05,no_horizontal_delta_mode,0.00565719892620109,-70.97270965576172,70.97836685468792,12546.556658270307,0.8340860840073184,-1.1146245773829795,0.46766391303379595,0.6454677330389499,True
42,26,8e-05,affine_vertical_mode,0.0037234131013974547,-0.934174120426178,0.9378975335275754,251.89188198740771,0.8340860840073184,-1.1146245773829795,0.46766391303379595,0.6454677330389499,True
42,27,8.3e-05,global_delta_mode,0.0047866096792859025,-76.53974151611328,76.54452812579257,15991.387068187263,0.8545664643868468,-1.0855645510695036,0.47566388037144564,0.6787414047481939,True
42,27,8.3e-05,pure_top_vertical_mode,0.002805712938425131,-1.0335261821746826,1.0363318951131077,369.36490576787554,0.8545664643868468,-1.0855645510695036,0.47566388037144564,0.6787414047481939,True
42,27,8.3e-05,no_horizontal_delta_mode,0.004766512574860826,-77.18560791015625,77.19037442273111,16194.30835656296,0.8545664643868468,-1.0855645510695036,0.47566388037144564,0.6787414047481939,True
42,27,8.3e-05,affine_vertical_mode,0.002805712938425131,-1.0335261821746826,1.0363318951131077,369.36490576787554,0.8545664643868468,-1.0855645510695036,0.47566388037144564,0.6787414047481939,True
42,28,8.6e-05,global_delta_mode,0.005723272352042841,-83.77949523925781,83.78521851160986,14639.390432241777,0.8552690744047743,-1.062807490087037,0.38643146557788877,0.6386723118436739,True
42,28,8.6e-05,pure_top_vertical_mode,0.0038182229218364228,-1.155729055404663,1.1595472783264995,303.68768457573464,0.8552690744047743,-1.062807490087037,0.38643146557788877,0.6386723118436739,True
42,28,8.6e-05,no_horizontal_delta_mode,0.005705392595700687,-84.42630767822266,84.43201307081836,14798.633337597541,0.8552690744047743,-1.062807490087037,0.38643146557788877,0.6386723118436739,True
42,28,8.6e-05,affine_vertical_mode,0.0038182229218364228,-1.155729055404663,1.1595472783264995,303.68768457573464,0.8552690744047743,-1.062807490087037,0.38643146557788877,0.6386723118436739,True
42,29,8.9e-05,global_delta_mode,0.010388452210463583,-90.17552947998047,90.18591793219093,8681.362353609595,0.8505739037143487,-1.0623994340408711,0.4563283594839636,0.6312284286268816,True
42,29,8.9e-05,pure_top_vertical_mode,0.014248109437176026,-1.2435083389282227,1.2577564483653987,88.27532199350414,0.8505739037143487,-1.0623994340408711,0.4563283594839636,0.6312284286268816,True
42,29,8.9e-05,no_horizontal_delta_mode,0.010396660400147084,-90.77008056640625,90.7804772268064,8731.695922810184,0.8505739037143487,-1.0623994340408711,0.4563283594839636,0.6312284286268816,True
42,29,8.9e-05,affine_vertical_mode,0.014248109437176026,-1.2435083389282227,1.2577564483653987,88.27532199350414,0.8505739037143487,-1.0623994340408711,0.4563283594839636,0.6312284286268816,True
42,30,9.2e-05,global_delta_mode,0.005886462531634606,-98.80763244628906,98.8135189088207,16786.570606333455,0.8339850671774063,-1.0565945240712824,0.421807816795307,0.603969371245428,True
42,30,9.2e-05,pure_top_vertical_mode,0.00468817597720772,-1.3865416049957275,1.3912297809729353,296.7528923266981,0.8339850671774063,-1.0565945240712824,0.421807816795307,0.603969371245428,True
42,30,9.2e-05,no_horizontal_delta_mode,0.005847025022376329,-99.45813751220703,99.46398453722941,17011.04136831718,0.8339850671774063,-1.0565945240712824,0.421807816795307,0.603969371245428,True
42,30,9.2e-05,affine_vertical_mode,0.00468817597720772,-1.3865416049957275,1.3912297809729353,296.7528923266981,0.8339850671774063,-1.0565945240712824,0.421807816795307,0.603969371245428,True
42,31,9.5e-05,global_delta_mode,0.006363127795339096,-103.2326889038086,103.23905203160393,16224.57623862672,0.8968523637660407,-1.0874550069596358,0.444605092690234,0.5573349350634977,True
42,31,9.5e-05,pure_top_vertical_mode,0.005858524673385546,-1.4513697624206543,1.4572282870940398,248.73639155503145,0.8968523637660407,-1.0874550069596358,0.444605092690234,0.5573349350634977,True
42,31,9.5e-05,no_horizontal_delta_mode,0.006226842742762528,-103.92703247070312,103.93325931344589,16691.164946191668,0.8968523637660407,-1.0874550069596358,0.444605092690234,0.5573349350634977,True
42,31,9.5e-05,affine_vertical_mode,0.005858524673385546,-1.4513697624206543,1.4572282870940398,248.73639155503145,0.8968523637660407,-1.0874550069596358,0.444605092690234,0.5573349350634977,True
42,32,9.8e-05,global_delta_mode,0.0050426497182343155,-109.9495849609375,109.95462761065573,21804.930692103746,0.9163707668152237,-1.0610653465962887,0.4788740722078545,0.5650662493264554,True
42,32,9.8e-05,pure_top_vertical_mode,0.0024415276129730046,-1.552809715270996,1.555251242883969,636.9992436784966,0.9163707668152237,-1.0610653465962887,0.4788740722078545,0.5650662493264554,True
42,32,9.8e-05,no_horizontal_delta_mode,0.004953253665007651,-110.6503677368164,110.65532099048141,22339.92613223262,0.9163707668152237,-1.0610653465962887,0.4788740722078545,0.5650662493264554,True
42,32,9.8e-05,affine_vertical_mode,0.0024415276129730046,-1.552809715270996,1.555251242883969,636.9992436784966,0.9163707668152237,-1.0610653465962887,0.4788740722078545,0.5650662493264554,True
42,33,0.0001,global_delta_mode,0.008283553142973687,-114.45561981201172,114.46390336515469,13818.213197828733,0.866391686779654,-1.0249873177533961,0.4718426595532392,0.5979361612521849,True
42,33,0.0001,pure_top_vertical_mode,0.009711287020763848,-1.6079005002975464,1.6176117873183102,166.5702788785534,0.866391686779654,-1.0249873177533961,0.4718426595532392,0.5979361612521849,True
42,33,0.0001,no_horizontal_delta_mode,0.008236454050347675,-115.10895538330078,115.11719183735113,13976.547569338025,0.866391686779654,-1.0249873177533961,0.4718426595532392,0.5979361612521849,True
42,33,0.0001,affine_vertical_mode,0.009711287020763848,-1.6079005002975464,1.6176117873183102,166.5702788785534,0.866391686779654,-1.0249873177533961,0.4718426595532392,0.5979361612521849,True
