seed,step,Delta,strain,mode,R_energy_N,R_virtual_current_sigma_N,legacy_top_sigma_integral_N,bottom_reaction_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,prethrough_abs_ratio_to_legacy,alpha0p8_through_crack,R_elastic_N,R_fracture_N
13,30,9.2e-05,0.0092,affine_vertical_mode,0.0030985756893642247,-1.3556878566741943,0.9020757848117064,-1.0618223853136792,0.5016178056969013,0.3939620284778188,0.0034349394380550876,True,0.0030985756893642247,0.0
13,31,9.5e-05,0.0095,global_delta_mode,0.005423521997727221,-101.52079010009766,0.9244341924112514,-1.0537032207199872,0.5218950912201493,0.3115604537902803,0.005866855685617553,True,0.005423521997727221,0.0
13,31,9.5e-05,0.0095,pure_top_vertical_mode,0.0030033024813747033,-1.475389838218689,0.9244341924112514,-1.0537032207199872,0.5218950912201493,0.3115604537902803,0.003248800732414525,True,0.0030033024813747033,0.0
13,31,9.5e-05,0.0095,no_horizontal_delta_mode,0.005441163921204861,-102.28349304199219,0.9244341924112514,-1.0537032207199872,0.5218950912201493,0.3115604537902803,0.0058859397087123976,True,0.005441163921204861,0.0
13,31,9.5e-05,0.0095,affine_vertical_mode,0.0030033024813747033,-1.475389838218689,0.9244341924112514,-1.0537032207199872,0.5218950912201493,0.3115604537902803,0.003248800732414525,True,0.0030033024813747033,0.0
13,32,9.8e-05,0.0098,global_delta_mode,0.0050294484026380815,-107.900634765625,0.9226226256209128,-1.0407220963379509,0.5906787823876939,0.5447054675768224,0.00545125196691695,True,0.0050294484026380815,0.0
13,32,9.8e-05,0.0098,pure_top_vertical_mode,0.004617375452653505,-1.5424033403396606,0.9226226256209128,-1.0407220963379509,0.5906787823876939,0.5447054675768224,0.005004619791917711,True,0.004617375452653505,0.0
13,32,9.8e-05,0.0098,no_horizontal_delta_mode,0.004901705324300565,-108.64679718017578,0.9226226256209128,-1.0407220963379509,0.5906787823876939,0.5447054675768224,0.005312795489923935,True,0.004901705324300565,0.0
13,32,9.8e-05,0.0098,affine_vertical_mode,0.004617375452653505,-1.5424033403396606,0.9226226256209128,-1.0407220963379509,0.5906787823876939,0.5447054675768224,0.005004619791917711,True,0.004617375452653505,0.0
13,33,0.0001,0.01,global_delta_mode,0.009264996151614469,-111.55984497070312,0.9588290965451763,-1.0400941465225855,0.3844944287335414,0.5839457548785683,0.009662823317521151,True,0.009264996151614469,0.0
13,33,0.0001,0.01,pure_top_vertical_mode,0.012719232472591102,-1.6042059659957886,0.9588290965451763,-1.0400941465225855,0.3844944287335414,0.5839457548785683,0.01326538015838344,True,0.012719232472591102,0.0
13,33,0.0001,0.01,no_horizontal_delta_mode,0.009293557013734244,-112.34329223632812,0.9588290965451763,-1.0400941465225855,0.3844944287335414,0.5839457548785683,0.009692610546780969,True,0.009293557013734244,0.0
13,33,0.0001,0.01,affine_vertical_mode,0.012719232472591102,-1.6042059659957886,0.9588290965451763,-1.0400941465225855,0.3844944287335414,0.5839457548785683,0.01326538015838344,True,0.012719232472591102,0.0
42,0,1e-06,9.999999999999999e-05,global_delta_mode,0.07883151556598023,0.0541740357875824,0.037233145379384866,-0.053053940393964195,0.04422149407815532,0.04820653543017742,2.117240291217175,False,0.07883151556598023,0.0
42,0,1e-06,9.999999999999999e-05,pure_top_vertical_mode,0.07894992450019345,0.04551481828093529,0.037233145379384866,-0.053053940393964195,0.04422149407815532,0.04820653543017742,2.1204204935075457,False,0.07894992450019345,0.0
42,0,1e-06,9.999999999999999e-05,no_horizontal_delta_mode,0.07889715197961777,0.04579771310091019,0.037233145379384866,-0.053053940393964195,0.04422149407815532,0.04820653543017742,2.1190031402316416,False,0.07889715197961777,0.0
42,0,1e-06,9.999999999999999e-05,affine_vertical_mode,0.07894992450019345,0.04551481828093529,0.037233145379384866,-0.053053940393964195,0.04422149407815532,0.04820653543017742,2.1204204935075457,False,0.07894992450019345,0.0
42,1,5e-06,0.0005,global_delta_mode,0.42663587373681366,0.2679198682308197,0.1941498174006997,-0.2674740862677367,0.22972313009400389,0.25011283874451806,2.197456991969729,False,0.42663587373681366,0.0
42,1,5e-06,0.0005,pure_top_vertical_mode,0.4266271716915071,0.23422396183013916,0.1941498174006997,-0.2674740862677367,0.22972313009400389,0.25011283874451806,2.197412170679536,False,0.4266271716915071,0.0
42,1,5e-06,0.0005,no_horizontal_delta_mode,0.4265005118213594,0.23790448904037476,0.1941498174006997,-0.2674740862677367,0.22972313009400389,0.25011283874451806,2.1967597885560632,False,0.4265005118213594,0.0
42,1,5e-06,0.0005,affine_vertical_mode,0.4266271716915071,0.23422396183013916,0.1941498174006997,-0.2674740862677367,0.22972313009400389,0.25011283874451806,2.197412170679536,False,0.4266271716915071,0.0
42,2,1e-05,0.001,global_delta_mode,0.8483928395435214,0.527596652507782,0.3753550101230382,-0.5231638425384131,0.44719491156727575,0.48965388620489686,2.260241149479863,False,0.8483928395435214,0.0
42,2,1e-05,0.001,pure_top_vertical_mode,0.8462558034807444,0.4561363458633423,0.3753550101230382,-0.5231638425384131,0.44719491156727575,0.48965388620489686,2.2545477765258783,False,0.8462558034807444,0.0
42,2,1e-05,0.001,no_horizontal_delta_mode,0.8456443320028484,0.46410736441612244,0.3753550101230382,-0.5231638425384131,0.44719491156727575,0.48965388620489686,2.2529187281279484,False,0.8456443320028484,0.0
42,2,1e-05,0.001,affine_vertical_mode,0.8462558034807444,0.4561363458633423,0.3753550101230382,-0.5231638425384131,0.44719491156727575,0.48965388620489686,2.2545477765258783,False,0.8462558034807444,0.0
42,3,1.5e-05,0.0015,global_delta_mode,1.2411816278472543,0.765224039554596,0.5313720197425076,-0.7532968960245012,0.6357196429007096,0.7002699032866252,2.335805390070607,False,1.2411816278472543,0.0
42,3,1.5e-05,0.0015,pure_top_vertical_mode,1.2424106243997812,0.6511712670326233,0.5313720197425076,-0.7532968960245012,0.6357196429007096,0.7002699032866252,2.3381182641152782,False,1.2424106243997812,0.0
42,3,1.5e-05,0.0015,no_horizontal_delta_mode,1.2415965320542455,0.6622597575187683,0.5313720197425076,-0.7532968960245012,0.6357196429007096,0.7002699032866252,2.336586206883642,False,1.2415965320542455,0.0
42,3,1.5e-05,0.0015,affine_vertical_mode,1.2424106243997812,0.6511712670326233,0.5313720197425076,-0.7532968960245012,0.6357196429007096,0.7002699032866252,2.3381182641152782,False,1.2424106243997812,0.0
42,4,2e-05,0.002,global_delta_mode,1.585787977091968,0.9579625129699707,0.639697943837563,-0.9427269590073595,0.7816494968647951,0.866623989488531,2.478963692737214,False,1.585787977091968,0.0
42,4,2e-05,0.002,pure_top_vertical_mode,1.585530349984765,0.7996180653572083,0.639697943837563,-0.9427269590073595,0.7816494968647951,0.866623989488531,2.4785609603075027,False,1.585530349984765,0.0
42,4,2e-05,0.002,no_horizontal_delta_mode,1.584875863045454,0.8086443543434143,0.639697943837563,-0.9427269590073595,0.7816494968647951,0.866623989488531,2.477537841590902,False,1.584875863045454,0.0
42,4,2e-05,0.002,affine_vertical_mode,1.585530349984765,0.7996180653572083,0.639697943837563,-0.9427269590073595,0.7816494968647951,0.866623989488531,2.4785609603075027,False,1.585530349984765,0.0
42,5,2.5e-05,0.0025,global_delta_mode,1.7874499317258596,0.942705512046814,0.6910149878027371,-1.058199312066119,0.8707868890891682,0.9768009565607073,2.586702116852088,False,1.7874499317258596,0.0
42,5,2.5e-05,0.0025,pure_top_vertical_mode,1.7890369053930044,0.8762246966362,0.6910149878027371,-1.058199312066119,0.8707868890891682,0.9768009565607073,2.5889987004214126,False,1.7890369053930044,0.0
42,5,2.5e-05,0.0025,no_horizontal_delta_mode,1.7901795217767358,0.7605689167976379,0.6910149878027371,-1.058199312066119,0.8707868890891682,0.9768009565607073,2.5906522338525244,False,1.7901795217767358,0.0
42,5,2.5e-05,0.0025,affine_vertical_mode,1.7890369053930044,0.8762246966362,0.6910149878027371,-1.058199312066119,0.8707868890891682,0.9768009565607073,2.5889987004214126,False,1.7890369053930044,0.0
42,6,3e-05,0.003,global_delta_mode,1.8282063538208604,0.4094274640083313,0.7109326318060334,-1.1199940975707103,0.8909720890403606,1.0363172289477784,2.5715606121167007,False,1.8282063538208604,0.0
42,6,3e-05,0.003,pure_top_vertical_mode,1.8274143803864717,0.8815881013870239,0.7109326318060334,-1.1199940975707103,0.8909720890403606,1.0363172289477784,2.5704466198775533,False,1.8274143803864717,0.0
42,6,3e-05,0.003,no_horizontal_delta_mode,1.8283143872395158,0.17479124665260315,0.7109326318060334,-1.1199940975707103,0.8909720890403606,1.0363172289477784,2.5717125722516307,False,1.8283143872395158,0.0
42,6,3e-05,0.003,affine_vertical_mode,1.8274143803864717,0.8815881013870239,0.7109326318060334,-1.1199940975707103,0.8909720890403606,1.0363172289477784,2.5704466198775533,False,1.8274143803864717,0.0
42,7,3.5e-05,0.0034999999999999996,global_delta_mode,1.7131951171904802,-0.9295455813407898,0.698468776169178,-1.138755653210268,0.898520303014517,1.0477849518353686,2.452786975799649,False,1.7131951171904802,0.0
42,7,3.5e-05,0.0034999999999999996,pure_top_vertical_mode,1.7072631744667888,0.8159380555152893,0.698468776169178,-1.138755653210268,0.898520303014517,1.0477849518353686,2.4442941942665564,False,1.7072631744667888,0.0
42,7,3.5e-05,0.0034999999999999996,no_horizontal_delta_mode,1.710664015263319,-1.2319170236587524,0.698468776169178,-1.138755653210268,0.898520303014517,1.0477849518353686,2.4491631890055663,False,1.710664015263319,0.0
42,7,3.5e-05,0.0034999999999999996,affine_vertical_mode,1.7072631744667888,0.8159380555152893,0.698468776169178,-1.138755653210268,0.898520303014517,1.0477849518353686,2.4442941942665564,False,1.7072631744667888,0.0
42,8,4e-05,0.004,global_delta_mode,1.4617982087656856,-3.1301918029785156,0.6794006960103917,-1.1418011765141378,0.8164468770031029,0.9959565455460752,2.1515995160878183,False,1.4617982087656856,0.0
42,8,4e-05,0.004,pure_top_vertical_mode,1.4594197273254395,0.6852340698242188,0.6794006960103917,-1.1418011765141378,0.8164468770031029,0.9959565455460752,2.1480986638599457,False,1.4594197273254395,0.0
42,8,4e-05,0.004,no_horizontal_delta_mode,1.4626093907281756,-3.5114376544952393,0.6794006960103917,-1.1418011765141378,0.8164468770031029,0.9959565455460752,2.152793483016692,False,1.4626093907281756,0.0
42,8,4e-05,0.004,affine_vertical_mode,1.4594197273254395,0.6852340698242188,0.6794006960103917,-1.1418011765141378,0.8164468770031029,0.9959565455460752,2.1480986638599457,False,1.4594197273254395,0.0
42,9,4.5e-05,0.0045000000000000005,global_delta_mode,0.9847382316365838,-6.921463966369629,0.7301718322810048,-1.1421033300948453,0.679107145721724,0.9126976247465926,1.348639030021648,False,0.9847382316365838,0.0
42,9,4.5e-05,0.0045000000000000005,pure_top_vertical_mode,0.9812130592763424,0.48985955119132996,0.7301718322810048,-1.1421033300948453,0.679107145721724,0.9126976247465926,1.3438111632040128,False,0.9812130592763424,0.0
42,9,4.5e-05,0.0045000000000000005,no_horizontal_delta_mode,0.9843716397881508,-7.353168487548828,0.7301718322810048,-1.1421033300948453,0.679107145721724,0.9126976247465926,1.3481369675861692,False,0.9843716397881508,0.0
42,9,4.5e-05,0.0045000000000000005,affine_vertical_mode,0.9812130592763424,0.48985955119132996,0.7301718322810048,-1.1421033300948453,0.679107145721724,0.9126976247465926,1.3438111632040128,False,0.9812130592763424,0.0
42,10,4.7e-05,0.004699999999999999,global_delta_mode,0.7980763330124319,-8.704385757446289,0.7377942371382967,-1.1401678290044364,0.6648628646490983,0.874740648790676,1.0817058372642663,False,0.7980763330124319,0.0
42,10,4.7e-05,0.004699999999999999,pure_top_vertical_mode,0.7961380761116743,0.4100669026374817,0.7377942371382967,-1.1401678290044364,0.6648628646490983,0.874740648790676,1.0790787404353788,False,0.7961380761116743,0.0
42,10,4.7e-05,0.004699999999999999,no_horizontal_delta_mode,0.7982151582837105,-9.1630277633667,0.7377942371382967,-1.1401678290044364,0.6648628646490983,0.874740648790676,1.0818939998498363,False,0.7982151582837105,0.0
42,10,4.7e-05,0.004699999999999999,affine_vertical_mode,0.7961380761116743,0.4100669026374817,0.7377942371382967,-1.1401678290044364,0.6648628646490983,0.874740648790676,1.0790787404353788,False,0.7961380761116743,0.0
42,11,4.9e-05,0.0049,global_delta_mode,0.6068710354156792,-10.918715476989746,0.7338117166790525,-1.1426583438870723,0.6066383737034234,0.8368007983067428,0.8270119182099495,False,0.6068710354156792,0.0
42,11,4.9e-05,0.0049,pure_top_vertical_mode,0.5975660169497132,0.3191855847835541,0.7338117166790525,-1.1426583438870723,0.6066383737034234,0.8368007983067428,0.8143315286025486,False,0.5975660169497132,0.0
42,11,4.9e-05,0.0049,no_horizontal_delta_mode,0.6067568901926279,-11.417115211486816,0.7338117166790525,-1.1426583438870723,0.6066383737034234,0.8368007983067428,0.8268563671054129,False,0.6067568901926279,0.0
42,11,4.9e-05,0.0049,affine_vertical_mode,0.5975660169497132,0.3191855847835541,0.7338117166790525,-1.1426583438870723,0.6066383737034234,0.8368007983067428,0.8143315286025486,False,0.5975660169497132,0.0
42,12,5.1e-05,0.0050999999999999995,global_delta_mode,0.4469128034543246,-13.338471412658691,0.7273924979182372,-1.141060306582386,0.5990844716984788,0.8010084220064355,0.614403921862499,False,0.4469128034543246,0.0
42,12,5.1e-05,0.0050999999999999995,pure_top_vertical_mode,0.44461750076152384,0.2259184718132019,0.7273924979182372,-1.141060306582386,0.5990844716984788,0.8010084220064355,0.6112484003258186,False,0.44461750076152384,0.0
42,12,5.1e-05,0.0050999999999999995,no_horizontal_delta_mode,0.44671123032458127,-13.849708557128906,0.7273924979182372,-1.141060306582386,0.5990844716984788,0.8010084220064355,0.6141268044460833,False,0.44671123032458127,0.0
42,12,5.1e-05,0.0050999999999999995,affine_vertical_mode,0.44461750076152384,0.2259184718132019,0.7273924979182372,-1.141060306582386,0.5990844716984788,0.8010084220064355,0.6112484003258186,False,0.44461750076152384,0.0
42,13,5.3e-05,0.0053,global_delta_mode,0.2916083321906626,-16.264673233032227,0.7479139236774265,-1.1455947137909144,0.5621383063765844,0.7851081785789963,0.3898955788345941,False,0.2916083321906626,0.0
42,13,5.3e-05,0.0053,pure_top_vertical_mode,0.2913159551098943,0.12935161590576172,0.7479139236774265,-1.1455947137909144,0.5621383063765844,0.7851081785789963,0.3895046553987383,False,0.2913159551098943,0.0
42,13,5.3e-05,0.0053,no_horizontal_delta_mode,0.2913601347245276,-16.782747268676758,0.7479139236774265,-1.1455947137909144,0.5621383063765844,0.7851081785789963,0.3895637258522152,False,0.2913601347245276,0.0
42,13,5.3e-05,0.0053,affine_vertical_mode,0.2913159551098943,0.12935161590576172,0.7479139236774265,-1.1455947137909144,0.5621383063765844,0.7851081785789963,0.3895046553987383,False,0.2913159551098943,0.0
42,14,5.5e-05,0.0055,global_delta_mode,0.1125844064517878,-19.2907772064209,0.7530319941204937,-1.1393158553836773,0.5617701335756473,0.7534376921527014,0.14950813156787732,True,0.1125844064517878,0.0
42,14,5.5e-05,0.0055,pure_top_vertical_mode,0.10704033047659323,0.04660092666745186,0.7530319941204937,-1.1393158553836773,0.5617701335756473,0.7534376921527014,0.1421457936878384,True,0.10704033047659323,0.0
42,14,5.5e-05,0.0055,no_horizontal_delta_mode,0.11265257489867508,-19.815292358398438,0.7530319941204937,-1.1393158553836773,0.5617701335756473,0.7534376921527014,0.14959865686749213,True,0.11265257489867508,0.0
42,14,5.5e-05,0.0055,affine_vertical_mode,0.10704033047659323,0.04660092666745186,0.7530319941204937,-1.1393158553836773,0.5617701335756473,0.7534376921527014,0.1421457936878384,True,0.10704033047659323,0.0
42,15,5.7e-05,0.0057,global_delta_mode,0.07958788046380505,-22.485462188720703,0.7465240173086805,-1.1281095645196453,0.5302040590812381,0.7550653706104538,0.10661127923349348,True,0.07958788046380505,0.0
42,15,5.7e-05,0.0057,pure_top_vertical_mode,0.08087226888164878,-0.039592694491147995,0.7465240173086805,-1.1281095645196453,0.5302040590812381,0.7550653706104538,0.1083317709900402,True,0.08087226888164878,0.0
42,15,5.7e-05,0.0057,no_horizontal_delta_mode,0.0795590749476105,-23.031967163085938,0.7465240173086805,-1.1281095645196453,0.5302040590812381,0.7550653706104538,0.10657269304533787,True,0.0795590749476105,0.0
42,15,5.7e-05,0.0057,affine_vertical_mode,0.08087226888164878,-0.039592694491147995,0.7465240173086805,-1.1281095645196453,0.5302040590812381,0.7550653706104538,0.1083317709900402,True,0.08087226888164878,0.0
42,16,5.9e-05,0.0059,global_delta_mode,0.04348266884335317,-25.466007232666016,0.7416398902832312,-1.1339496592831027,0.5181874740250036,0.7262775226242117,0.05863043427551773,True,0.04348266884335317,0.0
42,16,5.9e-05,0.0059,pure_top_vertical_mode,0.044154643546789885,-0.11186181008815765,0.7416398902832312,-1.1339496592831027,0.5181874740250036,0.7262775226242117,0.05953650029521375,True,0.044154643546789885,0.0
42,16,5.9e-05,0.0059,no_horizontal_delta_mode,0.043350300984457135,-26.04371452331543,0.7416398902832312,-1.1339496592831027,0.5181874740250036,0.7262775226242117,0.05845195431424504,True,0.043350300984457135,0.0
42,16,5.9e-05,0.0059,affine_vertical_mode,0.044154643546789885,-0.11186181008815765,0.7416398902832312,-1.1339496592831027,0.5181874740250036,0.7262775226242117,0.05953650029521375,True,0.044154643546789885,0.0
42,17,6.1e-05,0.0060999999999999995,global_delta_mode,0.024003831640584394,-29.26333999633789,0.7641108271196903,-1.127531316348456,0.5309445776174255,0.677986622924314,0.031414070824080126,True,0.024003831640584394,0.0
42,17,6.1e-05,0.0060999999999999995,pure_top_vertical_mode,0.017459182345191948,-0.19556139409542084,0.7641108271196903,-1.127531316348456,0.5309445776174255,0.677986622924314,0.022849018395674617,True,0.017459182345191948,0.0
42,17,6.1e-05,0.0060999999999999995,no_horizontal_delta_mode,0.023905711714178324,-29.851308822631836,0.7641108271196903,-1.127531316348456,0.5309445776174255,0.677986622924314,0.031285660228491614,True,0.023905711714178324,0.0
42,17,6.1e-05,0.0060999999999999995,affine_vertical_mode,0.017459182345191948,-0.19556139409542084,0.7641108271196903,-1.127531316348456,0.5309445776174255,0.677986622924314,0.022849018395674617,True,0.017459182345191948,0.0
42,18,6.3e-05,0.0063,global_delta_mode,0.01921121474879328,-33.35406494140625,0.7853152919946076,-1.1255567010801342,0.4181942938163913,0.6570663023362933,0.024463059543892336,True,0.01921121474879328,0.0
42,18,6.3e-05,0.0063,pure_top_vertical_mode,0.014691057003801689,-0.2803630530834198,0.7853152919946076,-1.1255567010801342,0.4181942938163913,0.6570663023362933,0.01870720862507102,True,0.014691057003801689,0.0
42,18,6.3e-05,0.0063,no_horizontal_delta_mode,0.019214356143493205,-33.97090530395508,0.7853152919946076,-1.1255567010801342,0.4181942938163913,0.6570663023362933,0.02446705971392843,True,0.019214356143493205,0.0
42,18,6.3e-05,0.0063,affine_vertical_mode,0.014691057003801689,-0.2803630530834198,0.7853152919946076,-1.1255567010801342,0.4181942938163913,0.6570663023362933,0.01870720862507102,True,0.014691057003801689,0.0
42,19,6.5e-05,0.0065,global_delta_mode,0.02296640377608128,-37.05839920043945,0.7671061494698741,-1.1354015915399436,0.48152469119075453,0.6947667808019427,0.029939016643202154,True,0.02296640377608128,0.0
42,19,6.5e-05,0.0065,pure_top_vertical_mode,0.02261362533317879,-0.36132609844207764,0.7671061494698741,-1.1354015915399436,0.48152469119075453,0.6947667808019427,0.02947913447025088,True,0.02261362533317879,0.0
42,19,6.5e-05,0.0065,no_horizontal_delta_mode,0.0229805737035349,-37.71392059326172,0.7671061494698741,-1.1354015915399436,0.48152469119075453,0.6947667808019427,0.0299574885684545,True,0.0229805737035349,0.0
42,19,6.5e-05,0.0065,affine_vertical_mode,0.02261362533317879,-0.36132609844207764,0.7671061494698741,-1.1354015915399436,0.48152469119075453,0.6947667808019427,0.02947913447025088,True,0.02261362533317879,0.0
42,20,6.7e-05,0.0067,global_delta_mode,0.0167453836183995,-41.101993560791016,0.7590693588268155,-1.1201169097014614,0.4768780643503313,0.686561868503355,0.022060413088311765,True,0.0167453836183995,0.0
42,20,6.7e-05,0.0067,pure_top_vertical_mode,0.016941223293542862,-0.44102632999420166,0.7590693588268155,-1.1201169097014614,0.4768780643503313,0.686561868503355,0.022318412799228884,True,0.016941223293542862,0.0
42,20,6.7e-05,0.0067,no_horizontal_delta_mode,0.016709662304492667,-41.79250717163086,0.7590693588268155,-1.1201169097014614,0.4768780643503313,0.686561868503355,0.022013353733996578,True,0.016709662304492667,0.0
42,20,6.7e-05,0.0067,affine_vertical_mode,0.016941223293542862,-0.44102632999420166,0.7590693588268155,-1.1201169097014614,0.4768780643503313,0.686561868503355,0.022318412799228884,True,0.016941223293542862,0.0
42,21,6.9e-05,0.0069,global_delta_mode,0.009191560820909217,-45.38596725463867,0.7605187055292238,-1.1295656848267224,0.4911816322997996,0.6469277320675723,0.01208591025320418,True,0.009191560820909217,0.0
42,21,6.9e-05,0.0069,pure_top_vertical_mode,0.006029362339177169,-0.5227830410003662,0.7605187055292238,-1.1295656848267224,0.4911816322997996,0.6469277320675723,0.007927960608124035,True,0.006029362339177169,0.0
42,21,6.9e-05,0.0069,no_horizontal_delta_mode,0.009160048648482189,-46.07700729370117,0.7605187055292238,-1.1295656848267224,0.4911816322997996,0.6469277320675723,0.012044475148192397,True,0.009160048648482189,0.0
42,21,6.9e-05,0.0069,affine_vertical_mode,0.006029362339177169,-0.5227830410003662,0.7605187055292238,-1.1295656848267224,0.4911816322997996,0.6469277320675723,0.007927960608124035,True,0.006029362339177169,0.0
42,22,7.1e-05,0.0071,global_delta_mode,0.01115374925575452,-49.67990493774414,0.846388458824226,-1.1158243069503015,0.4516504602005583,0.6699240325162688,0.013178049794356751,True,0.01115374925575452,0.0
42,22,7.1e-05,0.0071,pure_top_vertical_mode,0.009062250683200546,-0.5864030718803406,0.846388458824226,-1.1158243069503015,0.4516504602005583,0.6699240325162688,0.01070696391086135,True,0.009062250683200546,0.0
42,22,7.1e-05,0.0071,no_horizontal_delta_mode,0.011113861546618864,-50.322265625,0.846388458824226,-1.1158243069503015,0.4516504602005583,0.6699240325162688,0.013130922841336781,True,0.011113861546618864,0.0
42,22,7.1e-05,0.0071,affine_vertical_mode,0.009062250683200546,-0.5864030718803406,0.846388458824226,-1.1158243069503015,0.4516504602005583,0.6699240325162688,0.01070696391086135,True,0.009062250683200546,0.0
42,23,7.3e-05,0.0073,global_delta_mode,0.014568017832061742,-53.881099700927734,0.8276058226119603,-1.092216859423307,0.37003753243447673,0.6649253168153023,0.017602604324465043,True,0.014568017832061742,0.0
42,23,7.3e-05,0.0073,pure_top_vertical_mode,0.01752026582835242,-0.6681017279624939,0.8276058226119603,-1.092216859423307,0.37003753243447673,0.6649253168153023,0.02116981943536561,True,0.01752026582835242,0.0
42,23,7.3e-05,0.0073,no_horizontal_delta_mode,0.01456898189644562,-54.547176361083984,0.8276058226119603,-1.092216859423307,0.37003753243447673,0.6649253168153023,0.01760376920798512,True,0.01456898189644562,0.0
42,23,7.3e-05,0.0073,affine_vertical_mode,0.01752026582835242,-0.6681017279624939,0.8276058226119603,-1.092216859423307,0.37003753243447673,0.6649253168153023,0.02116981943536561,True,0.01752026582835242,0.0
42,24,7.5e-05,0.007499999999999999,global_delta_mode,0.006286295047175372,-58.80794906616211,0.8639850947335509,-1.1211576185986438,0.4278527745390005,0.6854589957009121,0.007275929973206352,True,0.006286295047175372,0.0
42,24,7.5e-05,0.007499999999999999,pure_top_vertical_mode,0.003905606718035415,-0.7512200474739075,0.8639850947335509,-1.1211576185986438,0.4278527745390005,0.6854589957009121,0.0045204561303686455,True,0.003905606718035415,0.0
42,24,7.5e-05,0.007499999999999999,no_horizontal_delta_mode,0.006186914106365293,-59.503395080566406,0.8639850947335509,-1.1211576185986438,0.4278527745390005,0.6854589957009121,0.007160903751786725,True,0.006186914106365293,0.0
42,24,7.5e-05,0.007499999999999999,affine_vertical_mode,0.003905606718035415,-0.7512200474739075,0.8639850947335509,-1.1211576185986438,0.4278527745390005,0.6854589957009121,0.0045204561303686455,True,0.003905606718035415,0.0
42,25,7.7e-05,0.0077,global_delta_mode,0.00865524634718895,-63.68565368652344,0.8564791127942127,-1.1164765619095824,0.44953929257838765,0.6691443572869862,0.01010561287239302,True,0.00865524634718895,0.0
42,25,7.7e-05,0.0077,pure_top_vertical_mode,0.012184951629023999,-0.8166558742523193,0.8564791127942127,-1.1164765619095824,0.44953929257838765,0.6691443572869862,0.01422679368008323,True,0.012184951629023999,0.0
42,25,7.7e-05,0.0077,no_horizontal_delta_mode,0.00860218278830871,-64.38052368164062,0.8564791127942127,-1.1164765619095824,0.44953929257838765,0.6691443572869862,0.010043657410680565,True,0.00860218278830871,0.0
42,25,7.7e-05,0.0077,affine_vertical_mode,0.012184951629023999,-0.8166558742523193,0.8564791127942127,-1.1164765619095824,0.44953929257838765,0.6691443572869862,0.01422679368008323,True,0.012184951629023999,0.0
42,26,8e-05,0.008,global_delta_mode,0.0056470280469511636,-70.28023529052734,0.8340860840073184,-1.1146245773829795,0.46766391303379595,0.6454677330389499,0.006770318022595873,True,0.0056470280469511636,0.0
42,26,8e-05,0.008,pure_top_vertical_mode,0.0037234131013974547,-0.934174120426178,0.8340860840073184,-1.1146245773829795,0.46766391303379595,0.6454677330389499,0.004464063329660808,True,0.0037234131013974547,0.0
42,26,8e-05,0.008,no_horizontal_delta_mode,0.00565719892620109,-70.97270965576172,0.8340860840073184,-1.1146245773829795,0.46766391303379595,0.6454677330389499,0.006782512062809398,True,0.00565719892620109,0.0
42,26,8e-05,0.008,affine_vertical_mode,0.0037234131013974547,-0.934174120426178,0.8340860840073184,-1.1146245773829795,0.46766391303379595,0.6454677330389499,0.004464063329660808,True,0.0037234131013974547,0.0
42,27,8.3e-05,0.0083,global_delta_mode,0.0047866096792859025,-76.53974151611328,0.8545664643868468,-1.0855645510695036,0.47566388037144564,0.6787414047481939,0.005601214040993645,True,0.0047866096792859025,0.0
42,27,8.3e-05,0.0083,pure_top_vertical_mode,0.002805712938425131,-1.0335261821746826,0.8545664643868468,-1.0855645510695036,0.47566388037144564,0.6787414047481939,0.0032832003774431236,True,0.002805712938425131,0.0
42,27,8.3e-05,0.0083,no_horizontal_delta_mode,0.004766512574860826,-77.18560791015625,0.8545664643868468,-1.0855645510695036,0.47566388037144564,0.6787414047481939,0.005577696731032862,True,0.004766512574860826,0.0
42,27,8.3e-05,0.0083,affine_vertical_mode,0.002805712938425131,-1.0335261821746826,0.8545664643868468,-1.0855645510695036,0.47566388037144564,0.6787414047481939,0.0032832003774431236,True,0.002805712938425131,0.0
42,28,8.6e-05,0.0086,global_delta_mode,0.005723272352042841,-83.77949523925781,0.8552690744047743,-1.062807490087037,0.38643146557788877,0.6386723118436739,0.006691779842531966,True,0.005723272352042841,0.0
42,28,8.6e-05,0.0086,pure_top_vertical_mode,0.0038182229218364228,-1.155729055404663,0.8552690744047743,-1.062807490087037,0.38643146557788877,0.6386723118436739,0.0044643528406469275,True,0.0038182229218364228,0.0
42,28,8.6e-05,0.0086,no_horizontal_delta_mode,0.005705392595700687,-84.42630767822266,0.8552690744047743,-1.062807490087037,0.38643146557788877,0.6386723118436739,0.006670874425889142,True,0.005705392595700687,0.0
42,28,8.6e-05,0.0086,affine_vertical_mode,0.0038182229218364228,-1.155729055404663,0.8552690744047743,-1.062807490087037,0.38643146557788877,0.6386723118436739,0.0044643528406469275,True,0.0038182229218364228,0.0
42,29,8.9e-05,0.0089,global_delta_mode,0.010388452210463583,-90.17552947998047,0.8505739037143487,-1.0623994340408711,0.4563283594839636,0.6312284286268816,0.012213462187234438,True,0.010388452210463583,0.0
