seed,step,Delta,branch,reaction_N,ratio_to_legacy_abs,legacy_top_sigma_integral_N,postprocessed_sigma_virtual_work_N,is_conjugate_to_postprocessed_sigma,matches_training_mechanics_objective,alpha0p8_through_crack,I_current_active_fraction,II_current_active_fraction
42,18,6.3e-05,current_trial_energy,1.0539839277043939,1.3421156297967913,0.7853152919946076,-33.35406631231308,True,False,True,0.04786545783281326,0.06061726063489914
42,18,6.3e-05,pre_step_history_energy,0.01921121474879328,0.024463059543892336,0.7853152919946076,-33.35406631231308,False,True,True,0.04786545783281326,0.06061726063489914
42,18,6.3e-05,post_step_committed_history_energy,0.008441369573120028,0.010749019736620628,0.7853152919946076,-33.35406631231308,False,False,True,0.04786545783281326,0.06061726063489914
42,18,6.3e-05,frozen_active_branch_energy,0.01921121474879328,0.024463059543892336,0.7853152919946076,-33.35406631231308,False,False,True,0.04786545783281326,0.06061726063489914
42,19,6.5e-05,current_trial_energy,1.0000851470977068,1.3037115499449954,0.7671061494698741,-37.05839812755585,True,False,True,0.0399186834692955,0.05655146762728691
42,19,6.5e-05,pre_step_history_energy,0.02296640377608128,0.029939016643202154,0.7671061494698741,-37.05839812755585,False,True,True,0.0399186834692955,0.05655146762728691
42,19,6.5e-05,post_step_committed_history_energy,0.009092645086639095,0.011853177155368617,0.7671061494698741,-37.05839812755585,False,False,True,0.0399186834692955,0.05655146762728691
42,19,6.5e-05,frozen_active_branch_energy,0.02296640377608128,0.029939016643202154,0.7671061494698741,-37.05839812755585,False,False,True,0.0399186834692955,0.05655146762728691
42,20,6.7e-05,current_trial_energy,0.9585191146470606,1.2627556408396012,0.7590693588268155,-41.10199213027954,True,False,True,0.04361485689878464,0.060802068561315536
42,20,6.7e-05,pre_step_history_energy,0.0167453836183995,0.022060413088311765,0.7590693588268155,-41.10199213027954,False,True,True,0.04361485689878464,0.060802068561315536
42,20,6.7e-05,post_step_committed_history_energy,0.00707285153112025,0.009317793491298004,0.7590693588268155,-41.10199213027954,False,False,True,0.04361485689878464,0.060802068561315536
42,20,6.7e-05,frozen_active_branch_energy,0.0167453836183995,0.022060413088311765,0.7590693588268155,-41.10199213027954,False,False,True,0.04361485689878464,0.060802068561315536
42,21,6.9e-05,current_trial_energy,0.9133252897299826,1.2009241627981062,0.7605187055292238,-45.38596794009209,True,False,True,0.045462947338819504,0.05433376505970955
42,21,6.9e-05,pre_step_history_energy,0.009191560820909217,0.01208591025320418,0.7605187055292238,-45.38596794009209,False,True,True,0.045462947338819504,0.05433376505970955
42,21,6.9e-05,post_step_committed_history_energy,0.004045395598950563,0.005319258513353047,0.7605187055292238,-45.38596794009209,False,False,True,0.045462947338819504,0.05433376505970955
42,21,6.9e-05,frozen_active_branch_energy,0.009191560820909217,0.01208591025320418,0.7605187055292238,-45.38596794009209,False,False,True,0.045462947338819504,0.05433376505970955
42,22,7.1e-05,current_trial_energy,0.873892568051815,1.0324958462522007,0.846388458824226,-49.67990517616272,True,False,True,0.04176677018404007,0.05008316412568092
42,22,7.1e-05,pre_step_history_energy,0.01115374925575452,0.013178049794356751,0.846388458824226,-49.67990517616272,False,True,True,0.04176677018404007,0.05008316412568092
42,22,7.1e-05,post_step_committed_history_energy,0.004050000370625639,0.00478503732937446,0.846388458824226,-49.67990517616272,False,False,True,0.04176677018404007,0.05008316412568092
42,22,7.1e-05,frozen_active_branch_energy,0.01115374925575452,0.013178049794356751,0.846388458824226,-49.67990517616272,False,False,True,0.04176677018404007,0.05008316412568092
42,23,7.3e-05,current_trial_energy,0.841762637719512,1.0171057461423751,0.8276058226119603,-53.88110131025314,True,False,True,0.04453890398144722,0.05304010212421417
42,23,7.3e-05,pre_step_history_energy,0.014568017832061742,0.017602604324465043,0.8276058226119603,-53.88110131025314,False,True,True,0.04453890398144722,0.05304010212421417
42,23,7.3e-05,post_step_committed_history_energy,0.0037426480048452504,0.004522259151141891,0.8276058226119603,-53.88110131025314,False,False,True,0.04453890398144722,0.05304010212421417
42,23,7.3e-05,frozen_active_branch_energy,0.014568017832061742,0.017602604324465043,0.8276058226119603,-53.88110131025314,False,False,True,0.04453890398144722,0.05304010212421417
42,24,7.5e-05,current_trial_energy,0.8003141265362501,0.9263054784331244,0.8639850947335509,-58.80795046687126,True,False,True,0.04232119768857956,0.05082239955663681
42,24,7.5e-05,pre_step_history_energy,0.006286295047175372,0.007275929973206352,0.8639850947335509,-58.80795046687126,False,True,True,0.04232119768857956,0.05082239955663681
42,24,7.5e-05,post_step_committed_history_energy,0.0028345709779387107,0.0032808100454706102,0.8639850947335509,-58.80795046687126,False,False,True,0.04232119768857956,0.05082239955663681
42,24,7.5e-05,frozen_active_branch_energy,0.006286295047175372,0.007275929973206352,0.8639850947335509,-58.80795046687126,False,False,True,0.04232119768857956,0.05082239955663681
42,25,7.7e-05,current_trial_energy,0.7672037463635206,0.8957646892993847,0.8564791127942127,-63.68565559387207,True,False,True,0.04731103405356407,0.05599704384803772
42,25,7.7e-05,pre_step_history_energy,0.00865524634718895,0.01010561287239302,0.8564791127942127,-63.68565559387207,False,True,True,0.04731103405356407,0.05599704384803772
42,25,7.7e-05,post_step_committed_history_energy,0.006440860943257576,0.007520161142336146,0.8564791127942127,-63.68565559387207,False,False,True,0.04731103405356407,0.05599704384803772
42,25,7.7e-05,frozen_active_branch_energy,0.00865524634718895,0.01010561287239302,0.8564791127942127,-63.68565559387207,False,False,True,0.04731103405356407,0.05599704384803772
42,26,8e-05,current_trial_energy,0.7329662912525237,0.878765759681578,0.8340860840073184,-70.28023153543472,True,False,True,0.04472371190786362,0.05488819256424904
42,26,8e-05,pre_step_history_energy,0.0056470280469511636,0.006770318022595873,0.8340860840073184,-70.28023153543472,False,True,True,0.04472371190786362,0.05488819256424904
42,26,8e-05,post_step_committed_history_energy,0.002229919800811331,0.0026734887963815557,0.8340860840073184,-70.28023153543472,False,False,True,0.04472371190786362,0.05488819256424904
42,26,8e-05,frozen_active_branch_energy,0.0056470280469511636,0.006770318022595873,0.8340860840073184,-70.28023153543472,False,False,True,0.04472371190786362,0.05488819256424904
42,27,8.3e-05,current_trial_energy,0.6996783195063472,0.818752371716772,0.8545664643868468,-76.53973996639252,True,False,True,0.03733136132359505,0.049528736621141434
42,27,8.3e-05,pre_step_history_energy,0.0047866096792859025,0.005601214040993645,0.8545664643868468,-76.53973996639252,False,True,True,0.03733136132359505,0.049528736621141434
42,27,8.3e-05,post_step_committed_history_energy,0.0018525379346101545,0.0021678102427519835,0.8545664643868468,-76.53973996639252,False,False,True,0.03733136132359505,0.049528736621141434
42,27,8.3e-05,frozen_active_branch_energy,0.0047866096792859025,0.005601214040993645,0.8545664643868468,-76.53973996639252,False,False,True,0.03733136132359505,0.049528736621141434
42,28,8.6e-05,current_trial_energy,0.6594050209969282,0.7709913063977463,0.8552690744047743,-83.77949893474579,True,False,True,0.042506005614995956,0.048235077410936356
42,28,8.6e-05,pre_step_history_energy,0.005723272352042841,0.006691779842531966,0.8552690744047743,-83.77949893474579,False,True,True,0.042506005614995956,0.048235077410936356
42,28,8.6e-05,post_step_committed_history_energy,0.002822958094839123,0.0033006666314969527,0.8552690744047743,-83.77949893474579,False,False,True,0.042506005614995956,0.048235077410936356
42,28,8.6e-05,frozen_active_branch_energy,0.005723272352042841,0.006691779842531966,0.8552690744047743,-83.77949893474579,False,False,True,0.042506005614995956,0.048235077410936356
42,29,8.9e-05,current_trial_energy,0.6309593445621431,0.7418042592264157,0.8505739037143487,-90.17553180456161,True,False,True,0.0401034913957119,0.04786545783281326
42,29,8.9e-05,pre_step_history_energy,0.010388452210463583,0.012213462187234438,0.8505739037143487,-90.17553180456161,False,True,True,0.0401034913957119,0.04786545783281326
42,29,8.9e-05,post_step_committed_history_energy,0.005667798177455552,0.006663498789117552,0.8505739037143487,-90.17553180456161,False,False,True,0.0401034913957119,0.04786545783281326
42,29,8.9e-05,frozen_active_branch_energy,0.010388452210463583,0.012213462187234438,0.8505739037143487,-90.17553180456161,False,False,True,0.0401034913957119,0.04786545783281326
42,30,9.2e-05,current_trial_energy,0.5823287065140903,0.6982483613105469,0.8339850671774063,-98.80763292312622,True,False,True,0.04786545783281326,0.05488819256424904
42,30,9.2e-05,pre_step_history_energy,0.005886462531634606,0.0070582349292621464,0.8339850671774063,-98.80763292312622,False,True,True,0.04786545783281326,0.05488819256424904
42,30,9.2e-05,post_step_committed_history_energy,0.003523563464113977,0.0042249718883329125,0.8339850671774063,-98.80763292312622,False,False,True,0.04786545783281326,0.05488819256424904
42,30,9.2e-05,frozen_active_branch_energy,0.005886462531634606,0.0070582349292621464,0.8339850671774063,-98.80763292312622,False,False,True,0.04786545783281326,0.05488819256424904
42,31,9.5e-05,current_trial_energy,0.5789917195215821,0.6455819741504545,0.8968523637660407,-103.23268920183182,True,False,True,0.04527813568711281,0.054518572986125946
42,31,9.5e-05,pre_step_history_energy,0.006363127795339096,0.007094955705551362,0.8968523637660407,-103.23268920183182,False,True,True,0.04527813568711281,0.054518572986125946
42,31,9.5e-05,post_step_committed_history_energy,0.0034490099096728954,0.0038456830232234617,0.8968523637660407,-103.23268920183182,False,False,True,0.04527813568711281,0.054518572986125946
42,31,9.5e-05,frozen_active_branch_energy,0.006363127795339096,0.007094955705551362,0.8968523637660407,-103.23268920183182,False,False,True,0.04527813568711281,0.054518572986125946
42,32,9.8e-05,current_trial_energy,0.564620248042047,0.6161482540569702,0.9163707668152237,-109.94958877563477,True,False,True,0.05433376505970955,0.06061726063489914
42,32,9.8e-05,pre_step_history_energy,0.0050426497182343155,0.005502848738572989,0.9163707668152237,-109.94958877563477,False,True,True,0.05433376505970955,0.06061726063489914
42,32,9.8e-05,post_step_committed_history_energy,0.002631354163895594,0.0028714950969471274,0.9163707668152237,-109.94958877563477,False,False,True,0.05433376505970955,0.06061726063489914
42,32,9.8e-05,frozen_active_branch_energy,0.0050426497182343155,0.005502848738572989,0.9163707668152237,-109.94958877563477,False,False,True,0.05433376505970955,0.06061726063489914
42,33,0.0001,current_trial_energy,0.5477693630382419,0.6322421733688148,0.866391686779654,-114.45561796426773,True,False,True,0.04527813568711281,0.05599704384803772
42,33,0.0001,pre_step_history_energy,0.008283553142973687,0.009560979484652432,0.866391686779654,-114.45561796426773,False,True,True,0.04527813568711281,0.05599704384803772
42,33,0.0001,post_step_committed_history_energy,0.0039059677874320187,0.004508316327399628,0.866391686779654,-114.45561796426773,False,False,True,0.04527813568711281,0.05599704384803772
42,33,0.0001,frozen_active_branch_energy,0.008283553142973687,0.009560979484652432,0.866391686779654,-114.45561796426773,False,False,True,0.04527813568711281,0.05599704384803772
