seed,step,Delta,mode,R_exact_dPi_dmode_N,R_virtual_energy_autograd_sigma_N,R_virtual_current_trial_energy_sigma_N,R_virtual_postprocessed_sigma_N,energy_virtual_abs_error_N,energy_virtual_rel_error,postprocessed_virtual_rel_error,legacy_top_sigma_integral_N,bottom_reaction_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,internal_cut_above_element_count,internal_cut_below_element_count,alpha0p8_through_crack
7,26,8e-05,no_horizontal_delta_mode,0.010007433957071044,0.010007427590608131,0.8014579070731997,-66.24910980463028,6.366462912410498e-09,6.361733626942487e-07,6620.98970853263,0.7712275739621465,-1.1164001883649035,0.44516009195524797,0.5536744084382818,149,154,True
7,26,8e-05,affine_vertical_mode,0.011456359061412513,0.011456344509497285,1.8648447003215551,-0.875529833137989,1.4551915228366852e-08,1.2702041853227907e-06,77.42304404433013,0.7712275739621465,-1.1164001883649035,0.44516009195524797,0.5536744084382818,149,154,True
7,27,8.3e-05,global_delta_mode,0.014326344171422534,0.014326327800517902,0.743351352866739,-72.810597717762,1.6370904631912708e-08,1.142713342359076e-06,5083.287347458879,0.7906880250428405,-1.1032227728379278,0.4705866958963,0.5442961404925403,149,154,True
7,27,8.3e-05,pure_top_vertical_mode,0.020261059034965,0.02026105357799679,1.8387692980468273,-0.9875985560938716,5.4569682106375694e-09,2.6933282219948855e-07,49.74367891577379,0.7906880250428405,-1.1032227728379278,0.4705866958963,0.5442961404925403,149,154,True
7,27,8.3e-05,no_horizontal_delta_mode,0.014268471204559319,0.014268454833654687,0.7513293530791998,-73.70185106992722,1.6370904631912708e-08,1.147348191492413e-06,5166.3642505426005,0.7906880250428405,-1.1032227728379278,0.4705866958963,0.5442961404925403,149,154,True
7,27,8.3e-05,affine_vertical_mode,0.020261059034965,0.02026105357799679,1.8387692980468273,-0.9875985560938716,5.4569682106375694e-09,2.6933282219948855e-07,49.74367891577379,0.7906880250428405,-1.1032227728379278,0.4705866958963,0.5442961404925403,149,154,True
7,28,8.6e-05,global_delta_mode,0.009630443855712656,0.009630443855712656,0.7022558711469173,-79.64875549077988,0.0,0.0,8271.517608960801,0.7836383307179295,-1.1124138478489543,0.4858015763978453,0.45457349205184233,149,154,True
7,28,8.6e-05,pure_top_vertical_mode,0.009872953341982793,0.009872949704003986,1.8128951778635383,-1.1120783165097237,3.637978807091713e-09,3.684792869041448e-07,113.63887086155155,0.7836383307179295,-1.1124138478489543,0.4858015763978453,0.45457349205184233,149,154,True
7,28,8.6e-05,no_horizontal_delta_mode,0.009551000403007492,0.009551002221996896,0.7088104030117393,-80.6768462061882,1.8189894035458565e-09,1.9045014415171412e-07,8447.952444979906,0.7836383307179295,-1.1124138478489543,0.4858015763978453,0.45457349205184233,149,154,True
7,28,8.6e-05,affine_vertical_mode,0.009872953341982793,0.009872949704003986,1.8128951778635383,-1.1120783165097237,3.637978807091713e-09,3.684792869041448e-07,113.63887086155155,0.7836383307179295,-1.1124138478489543,0.4858015763978453,0.45457349205184233,149,154,True
7,29,8.9e-05,global_delta_mode,0.010214579560852144,0.010214570465905126,0.6716901552863419,-86.55279129743576,9.094947017729282e-09,8.903887784658405e-07,8474.456081261866,0.7920138333648773,-1.1066280935960706,0.43383873349217494,0.48524500816549837,149,154,True
7,29,8.9e-05,pure_top_vertical_mode,0.012892280210508034,0.012892292943433858,1.784691819921136,-1.2270213337615132,1.2732925824820995e-08,9.876395499411225e-07,96.17488867185902,0.7920138333648773,-1.1066280935960706,0.43383873349217494,0.48524500816549837,149,154,True
7,29,8.9e-05,no_horizontal_delta_mode,0.010088611816172488,0.010088600902236067,0.674330978654325,-87.66244351863861,1.0913936421275139e-08,1.0818075489612575e-06,8690.247352952154,0.7920138333648773,-1.1066280935960706,0.43383873349217494,0.48524500816549837,149,154,True
7,29,8.9e-05,affine_vertical_mode,0.012892280210508034,0.012892292943433858,1.784691819921136,-1.2270213337615132,1.2732925824820995e-08,9.876395499411225e-07,96.17488867185902,0.7920138333648773,-1.1066280935960706,0.43383873349217494,0.48524500816549837,149,154,True
7,30,9.2e-05,global_delta_mode,0.005637236881739227,0.005637240974465385,0.6502614705823362,-92.50069409608841,4.092726157978177e-09,7.260163523083085e-07,16409.87123188438,0.7919954962911475,-1.0844541296649155,0.4932780463401472,0.4645256655544675,149,154,True
7,30,9.2e-05,pure_top_vertical_mode,0.003014065896422835,0.0030140665785438614,1.7920703394338489,-1.3128023128956556,6.821210263296962e-10,2.2631257901137915e-07,436.55859692839516,0.7919954962911475,-1.0844541296649155,0.4932780463401472,0.4645256655544675,149,154,True
7,30,9.2e-05,no_horizontal_delta_mode,0.0055390109992004,0.005539014637179207,0.6557292072102427,-93.6230942606926,3.637978807091713e-09,6.567921254564911e-07,16903.49293135685,0.7919954962911475,-1.0844541296649155,0.4932780463401472,0.4645256655544675,149,154,True
7,30,9.2e-05,affine_vertical_mode,0.003014065896422835,0.0030140665785438614,1.7920703394338489,-1.3128023128956556,6.821210263296962e-10,2.2631257901137915e-07,436.55859692839516,0.7919954962911475,-1.0844541296649155,0.4932780463401472,0.4645256655544675,149,154,True
7,31,9.5e-05,global_delta_mode,0.0075711191129812505,0.007571107744297478,0.6184643134474754,-99.89199042320251,1.1368683772161603e-08,1.5015856444087827e-06,13194.8210101503,0.7958750178318326,-1.1094444099080805,0.40005986073965355,0.4278969559829134,149,154,True
7,31,9.5e-05,pure_top_vertical_mode,0.009195879101753235,0.009195880920742638,1.772737712599337,-1.4233178226277232,1.8189894035458565e-09,1.9780484099655662e-07,155.7777876240632,0.7958750178318326,-1.1094444099080805,0.40005986073965355,0.4278969559829134,149,154,True
7,31,9.5e-05,no_horizontal_delta_mode,0.007551618182333186,0.007551607268396765,0.6217240588739514,-101.01824998855591,1.0913936421275139e-08,1.4452447353347403e-06,13378.033577370936,0.7958750178318326,-1.1094444099080805,0.40005986073965355,0.4278969559829134,149,154,True
7,31,9.5e-05,affine_vertical_mode,0.009195879101753235,0.009195880920742638,1.772737712599337,-1.4233178226277232,1.8189894035458565e-09,1.9780484099655662e-07,155.7777876240632,0.7958750178318326,-1.1094444099080805,0.40005986073965355,0.4278969559829134,149,154,True
7,32,9.8e-05,global_delta_mode,0.005487802354764426,0.005487805992743233,0.5925206933170557,-106.64232075214386,3.637978807091713e-09,6.62920887435619e-07,19433.609605475063,0.7773006457540883,-1.090382838797555,0.4059454105124869,0.4356454761623413,149,154,True
7,32,9.8e-05,pure_top_vertical_mode,0.0009839013728196733,0.0009839095582719892,1.7560827545821667,-1.5328702284023166,8.185452315956354e-09,8.31938296060957e-06,1558.9511023644611,0.7773006457540883,-1.090382838797555,0.4059454105124869,0.4356454761623413,149,154,True
7,32,9.8e-05,no_horizontal_delta_mode,0.005378403329814319,0.005378406967793126,0.5938916001468897,-107.77586698532104,3.637978807091713e-09,6.764049819256134e-07,20039.636073996677,0.7773006457540883,-1.090382838797555,0.4059454105124869,0.4356454761623413,149,154,True
7,32,9.8e-05,affine_vertical_mode,0.0009839013728196733,0.0009839095582719892,1.7560827545821667,-1.5328702284023166,8.185452315956354e-09,8.31938296060957e-06,1558.9511023644611,0.7773006457540883,-1.090382838797555,0.4059454105124869,0.4356454761623413,149,154,True
7,33,0.0001,global_delta_mode,0.00784211079007946,0.007842094419174828,0.5812929011881351,-110.92320084571838,1.6370904631912708e-08,2.0875635489137017e-06,14145.559266625009,0.7899191416840626,-1.1025048585562636,0.39065278890249855,0.44692571853037294,149,154,True
7,33,0.0001,pure_top_vertical_mode,0.006906462658662349,0.006906467206135858,1.7541752895340323,-1.5977066941559315,4.547473508864641e-09,6.584374279011016e-07,232.33502244481505,0.7899191416840626,-1.1025048585562636,0.39065278890249855,0.44692571853037294,149,154,True
7,33,0.0001,no_horizontal_delta_mode,0.007640373951289803,0.007640357580385171,0.5825301632285118,-112.0452731847763,1.6370904631912708e-08,2.1426836875110112e-06,14665.893878114628,0.7899191416840626,-1.1025048585562636,0.39065278890249855,0.44692571853037294,149,154,True
7,33,0.0001,affine_vertical_mode,0.006906462658662349,0.006906467206135858,1.7541752895340323,-1.5977066941559315,4.547473508864641e-09,6.584374279011016e-07,232.33502244481505,0.7899191416840626,-1.1025048585562636,0.39065278890249855,0.44692571853037294,149,154,True
13,0,1e-06,global_delta_mode,0.07881042984081432,0.07881042984081432,0.07881042984081432,0.05400784721132368,0.0,0.0,0.31471193190531094,0.037442241874484535,-0.05311686193419933,0.044218994454087474,0.04838995681460435,145,155,False
13,0,1e-06,pure_top_vertical_mode,0.07914187881397083,0.07914189336588606,0.07914189336588606,0.04566327697830275,1.4551915228366852e-08,1.838712379140286e-07,0.4230200538246275,0.037442241874484535,-0.05311686193419933,0.044218994454087474,0.04838995681460435,145,155,False
13,0,1e-06,no_horizontal_delta_mode,0.07907843973953277,0.07907844701549038,0.07907844701549038,0.04592729965224862,7.275957614183426e-09,9.20093724427145e-08,0.4192184392670975,0.037442241874484535,-0.05311686193419933,0.044218994454087474,0.04838995681460435,145,155,False
13,0,1e-06,affine_vertical_mode,0.07914187881397083,0.07914189336588606,0.07914189336588606,0.04566327697830275,1.4551915228366852e-08,1.838712379140286e-07,0.4230200538246275,0.037442241874484535,-0.05311686193419933,0.044218994454087474,0.04838995681460435,145,155,False
13,1,5e-06,global_delta_mode,0.4279795102775097,0.4279794229660183,0.4279794520698488,0.26951514882966876,8.731149137020111e-08,2.0400857815269417e-07,0.37026156075810673,0.19163616324297192,-0.268637139625194,0.2314215633858605,0.252156258457008,145,155,False
13,1,5e-06,pure_top_vertical_mode,0.4294317914173007,0.4294317914173007,0.429432257078588,0.23468516883440316,0.0,0.0,0.45349838199019676,0.19163616324297192,-0.268637139625194,0.2314215633858605,0.252156258457008,145,155,False
13,1,5e-06,no_horizontal_delta_mode,0.42912823846563697,0.42912818025797606,0.4291281511541456,0.2383408573223278,5.820766091346741e-08,1.35641646705868e-07,0.44459293060152866,0.19163616324297192,-0.268637139625194,0.2314215633858605,0.252156258457008,145,155,False
13,1,5e-06,affine_vertical_mode,0.4294317914173007,0.4294317914173007,0.429432257078588,0.23468516883440316,0.0,0.0,0.45349838199019676,0.19163616324297192,-0.268637139625194,0.2314215633858605,0.252156258457008,145,155,False
13,2,1e-05,global_delta_mode,0.8477876544930041,0.847787712700665,0.847788352984935,0.5285026854835451,5.820766091346741e-08,6.865830211726412e-08,0.37660959948797385,0.3747238116052988,-0.5233995804127435,0.4478271992773866,0.4888219992173729,145,155,False
13,2,1e-05,pure_top_vertical_mode,0.8498975657857955,0.8498975075781345,0.8499107207171619,0.4559269000310451,5.820766091346741e-08,6.848785460357209e-08,0.46355076377997895,0.3747238116052988,-0.5233995804127435,0.4478271992773866,0.4888219992173729,145,155,False
13,2,1e-05,no_horizontal_delta_mode,0.8490392356179655,0.8490392938256264,0.8490417385473847,0.46379727427847683,5.820766091346741e-08,6.855709191236786e-08,0.45373870273391287,0.3747238116052988,-0.5233995804127435,0.4478271992773866,0.4888219992173729,145,155,False
13,2,1e-05,affine_vertical_mode,0.8498975657857955,0.8498975075781345,0.8499107207171619,0.4559269000310451,5.820766091346741e-08,6.848785460357209e-08,0.46355076377997895,0.3747238116052988,-0.5233995804127435,0.4478271992773866,0.4888219992173729,145,155,False
13,3,1.5e-05,global_delta_mode,1.2407952453941107,1.2407953618094325,1.2407972244545817,0.7649355684407055,1.1641532182693481e-07,9.38231527394015e-08,0.38351184751861217,0.5270649606710509,-0.7534159373215125,0.6356660376104307,0.7037330038659797,145,155,False
13,3,1.5e-05,pure_top_vertical_mode,1.2413044460117817,1.2413046788424253,1.2413330841809511,0.6495309062302113,2.3283064365386963e-07,1.8756933031371722e-07,0.47673521325319873,0.5270649606710509,-0.7534159373215125,0.6356660376104307,0.7037330038659797,145,155,False
13,3,1.5e-05,no_horizontal_delta_mode,1.240738551132381,1.2407386675477028,1.2407440226525068,0.6610266864299774,1.1641532182693481e-07,9.382743989109261e-08,0.4672312826689553,0.5270649606710509,-0.7534159373215125,0.6356660376104307,0.7037330038659797,145,155,False
13,3,1.5e-05,affine_vertical_mode,1.2413044460117817,1.2413046788424253,1.2413330841809511,0.6495309062302113,2.3283064365386963e-07,1.8756933031371722e-07,0.47673521325319873,0.5270649606710509,-0.7534159373215125,0.6356660376104307,0.7037330038659797,145,155,False
13,4,2e-05,global_delta_mode,1.583916717208922,1.5839164843782783,1.5839528059586883,0.9546114597469568,2.3283064365386963e-07,1.4699677143641056e-07,0.3973095621914308,0.637584225153772,-0.9408712267149891,0.778530767432385,0.8711976821997702,145,155,False
13,4,2e-05,pure_top_vertical_mode,1.5896924305707216,1.5896925469860435,1.5900065191090107,0.7979609654285014,1.1641532182693481e-07,7.323134940331828e-08,0.4980406586310395,0.637584225153772,-0.9408712267149891,0.778530767432385,0.8711976821997702,145,155,False
13,4,2e-05,no_horizontal_delta_mode,1.5875686658546329,1.587568549439311,1.5876682009547949,0.805982737801969,1.1641532182693481e-07,7.332931439804223e-08,0.49231629778477276,0.637584225153772,-0.9408712267149891,0.778530767432385,0.8711976821997702,145,155,False
13,4,2e-05,affine_vertical_mode,1.5896924305707216,1.5896925469860435,1.5900065191090107,0.7979609654285014,1.1641532182693481e-07,7.323134940331828e-08,0.4980406586310395,0.637584225153772,-0.9408712267149891,0.778530767432385,0.8711976821997702,145,155,False
13,5,2.5e-05,global_delta_mode,1.7816273029893637,1.7816271865740418,1.812312169931829,0.9285788401030004,1.1641532182693481e-07,6.53421294294286e-08,0.47880298054202863,0.6888967609873091,-1.0550813200033837,0.8605991975030077,0.9822416879963375,144,152,False
13,5,2.5e-05,pure_top_vertical_mode,1.7903628759086132,1.7903628759086132,1.8474957905709743,0.8727042004466057,0.0,0.0,0.5125545708136366,0.6888967609873091,-1.0550813200033837,0.8605991975030077,0.9822416879963375,144,152,False
13,5,2.5e-05,no_horizontal_delta_mode,1.7856259364634752,1.7856258200481534,1.8284078687429428,0.7457670290023088,1.1641532182693481e-07,6.519580582341976e-08,0.5823498002726488,0.6888967609873091,-1.0550813200033837,0.8605991975030077,0.9822416879963375,144,152,False
13,5,2.5e-05,affine_vertical_mode,1.7903628759086132,1.7903628759086132,1.8474957905709743,0.8727042004466057,0.0,0.0,0.5125545708136366,0.6888967609873091,-1.0550813200033837,0.8605991975030077,0.9822416879963375,144,152,False
13,6,3e-05,global_delta_mode,1.8477900885045528,1.8477902049198747,1.9426557701081038,0.48740406055003405,1.1641532182693481e-07,6.300246037208245e-08,0.7362232519904367,0.6947862667568702,-1.119141004073881,0.9003227839974065,1.0449446907657856,145,152,False
13,6,3e-05,pure_top_vertical_mode,1.8610515398904681,1.8610513070598245,2.030019648373127,0.8770916610956192,2.3283064365386963e-07,1.2510703688924855e-07,0.5287117834752495,0.6947862667568702,-1.119141004073881,0.9003227839974065,1.0449446907657856,145,152,False
13,6,3e-05,no_horizontal_delta_mode,1.850648084655404,1.850648201070726,1.965431496500969,0.24846548330970109,1.1641532182693481e-07,6.290516430011148e-08,0.8657413662976524,0.6947862667568702,-1.119141004073881,0.9003227839974065,1.0449446907657856,145,152,False
13,6,3e-05,affine_vertical_mode,1.8610515398904681,1.8610513070598245,2.030019648373127,0.8770916610956192,2.3283064365386963e-07,1.2510703688924855e-07,0.5287117834752495,0.6947862667568702,-1.119141004073881,0.9003227839974065,1.0449446907657856,145,152,False
13,7,3.5e-05,global_delta_mode,1.738204387947917,1.7382045043632388,1.9678508397191763,-0.6807290483266115,1.1641532182693481e-07,6.69744724119423e-08,1.3916277355220947,0.6859504755244915,-1.1373983937797396,0.8656144133232562,1.0415057521730287,146,151,False
13,7,3.5e-05,pure_top_vertical_mode,1.7434300389140844,1.7434300389140844,2.129890723153949,0.809599063359201,0.0,0.0,0.5356285911745164,0.6859504755244915,-1.1373983937797396,0.8656144133232562,1.0415057521730287,146,151,False
13,7,3.5e-05,no_horizontal_delta_mode,1.7341532511636615,1.7341532511636615,1.990897348150611,-0.9787541348487139,0.0,0.0,1.5643988697030926,0.6859504755244915,-1.1373983937797396,0.8656144133232562,1.0415057521730287,146,151,False
13,7,3.5e-05,affine_vertical_mode,1.7434300389140844,1.7434300389140844,2.129890723153949,0.809599063359201,0.0,0.0,0.5356285911745164,0.6859504755244915,-1.1373983937797396,0.8656144133232562,1.0415057521730287,146,151,False
13,8,4e-05,global_delta_mode,1.4651683159172535,1.4651684323325753,1.8999214516952634,-2.7262321673333645,1.1641532182693481e-07,7.945525477327443e-08,2.860695551300285,0.6858128828986199,-1.135994525917511,0.8250393613170383,0.9838457554528494,146,152,False
13,8,4e-05,pure_top_vertical_mode,1.4601084403693676,1.4601085567846894,2.171432366594672,0.6759222596883774,1.1641532182693481e-07,7.973059987070886e-08,0.537073931633881,0.6858128828986199,-1.135994525917511,0.8250393613170383,0.9838457554528494,146,152,False
13,8,4e-05,no_horizontal_delta_mode,1.4624627074226737,1.4624628238379955,1.9261768320575356,-3.086667275056243,1.1641532182693481e-07,7.960224984614875e-08,3.1105955450282465,0.6858128828986199,-1.135994525917511,0.8250393613170383,0.9838457554528494,146,152,False
13,8,4e-05,affine_vertical_mode,1.4601084403693676,1.4601085567846894,2.171432366594672,0.6759222596883774,1.1641532182693481e-07,7.973059987070886e-08,0.537073931633881,0.6858128828986199,-1.135994525917511,0.8250393613170383,0.9838457554528494,146,152,False
13,9,4.5e-05,global_delta_mode,0.9582097991369665,0.9582098573446274,1.7298095626756549,-6.183522287756205,5.820766091346741e-08,6.074625929091256e-08,7.45320293460319,0.7361550020105776,-1.1425743393837047,0.7498481026382631,0.8670827430565613,146,153,False
13,9,4.5e-05,pure_top_vertical_mode,0.9614931768737733,0.9614931768737733,2.144936937838793,0.49245922127738595,0.0,0.0,0.48781828813535416,0.7361550020105776,-1.1425743393837047,0.7498481026382631,0.8670827430565613,146,153,False
13,9,4.5e-05,no_horizontal_delta_mode,0.9578968747518957,0.9578969329595566,1.754843513481319,-6.558557506650686,5.820766091346741e-08,6.076610379227278e-08,7.846830467370942,0.7361550020105776,-1.1425743393837047,0.7498481026382631,0.8670827430565613,146,153,False
13,9,4.5e-05,affine_vertical_mode,0.9614931768737733,0.9614931768737733,2.144936937838793,0.49245922127738595,0.0,0.0,0.48781828813535416,0.7361550020105776,-1.1425743393837047,0.7498481026382631,0.8670827430565613,146,153,False
13,10,4.7e-05,global_delta_mode,0.7826319779269397,0.7826319779269397,1.6584008699283004,-7.862860336899757,0.0,0.0,11.046689323540228,0.7570219453425842,-1.1396606721659153,0.7000457053366538,0.8377709453311352,146,153,False
13,10,4.7e-05,pure_top_vertical_mode,0.7826051441952586,0.7826051441952586,2.131893765181303,0.41625156882219017,0.0,0.0,0.468120581739575,0.7570219453425842,-1.1396606721659153,0.7000457053366538,0.8377709453311352,146,153,False
13,10,4.7e-05,no_horizontal_delta_mode,0.7821065373718739,0.7821065373718739,1.6809608787298203,-8.245173841714859,0.0,0.0,11.542264317878303,0.7570219453425842,-1.1396606721659153,0.7000457053366538,0.8377709453311352,146,153,False
13,10,4.7e-05,affine_vertical_mode,0.7826051441952586,0.7826051441952586,2.131893765181303,0.41625156882219017,0.0,0.0,0.468120581739575,0.7570219453425842,-1.1396606721659153,0.7000457053366538,0.8377709453311352,146,153,False
13,11,4.9e-05,global_delta_mode,0.593646545894444,0.5936464876867831,1.585549907758832,-9.630377404391766,5.820766091346741e-08,9.805103948809513e-08,17.222409565075004,0.7596221226932346,-1.1422001698809487,0.6626470156666572,0.8217287791928681,145,151,False
13,11,4.9e-05,pure_top_vertical_mode,0.5897029768675566,0.5897029768675566,2.120120683684945,0.34219727967865765,0.0,0.0,0.41971247712471205,0.7596221226932346,-1.1422001698809487,0.6626470156666572,0.8217287791928681,145,151,False
13,11,4.9e-05,no_horizontal_delta_mode,0.593273201957345,0.5932731437496841,1.6073404112830758,-10.025758296251297,5.820766091346741e-08,9.81127425297939e-08,17.899058078426616,0.7596221226932346,-1.1422001698809487,0.6626470156666572,0.8217287791928681,145,151,False
13,11,4.9e-05,affine_vertical_mode,0.5897029768675566,0.5897029768675566,2.120120683684945,0.34219727967865765,0.0,0.0,0.41971247712471205,0.7596221226932346,-1.1422001698809487,0.6626470156666572,0.8217287791928681,145,151,False
13,12,5.1e-05,global_delta_mode,0.40310126496478915,0.40310132317245007,1.496985787525773,-11.98564562946558,5.820766091346741e-08,1.4439959874239502e-07,30.733584761914663,0.7773957107567939,-1.1381281633726241,0.6657423294181468,0.7951311780081053,143,150,False
13,12,5.1e-05,pure_top_vertical_mode,0.3962339542340487,0.3962340415455401,2.0937942899763584,0.2619823208078742,8.731149137020111e-08,2.203533807166553e-07,0.33881910419740136,0.7773957107567939,-1.1381281633726241,0.6657423294181468,0.7951311780081053,143,150,False
13,12,5.1e-05,no_horizontal_delta_mode,0.40279101813212037,0.4027910472359508,1.5201548812910914,-12.374349869787693,2.9103830456733704e-08,7.225541073805001e-08,31.721513918487513,0.7773957107567939,-1.1381281633726241,0.6657423294181468,0.7951311780081053,143,150,False
13,12,5.1e-05,affine_vertical_mode,0.3962339542340487,0.3962340415455401,2.0937942899763584,0.2619823208078742,8.731149137020111e-08,2.203533807166553e-07,0.33881910419740136,0.7773957107567939,-1.1381281633726241,0.6657423294181468,0.7951311780081053,143,150,False
13,13,5.3e-05,global_delta_mode,0.2251024270663038,0.22510233975481242,1.40476378146559,-14.422045089304447,8.731149137020111e-08,3.878745001024958e-07,65.06881203931418,0.7797367818428649,-1.1384655306182512,0.6502991485290078,0.7810932649093566,145,151,False
13,13,5.3e-05,pure_top_vertical_mode,0.21997455041855574,0.2199745358666405,2.0639749709516764,0.1725230395095423,1.4551915228366852e-08,6.615272176112304e-08,0.21571363968570578,0.7797367818428649,-1.1384655306182512,0.6502991485290078,0.7810932649093566,145,151,False
13,13,5.3e-05,no_horizontal_delta_mode,0.2248907258035615,0.22489065304398537,1.4266778016462922,-14.821869321167469,7.275957614183426e-08,3.235330220126045e-07,66.90698335027892,0.7797367818428649,-1.1384655306182512,0.6502991485290078,0.7810932649093566,145,151,False
13,13,5.3e-05,affine_vertical_mode,0.21997455041855574,0.2199745358666405,2.0639749709516764,0.1725230395095423,1.4551915228366852e-08,6.615272176112304e-08,0.21571363968570578,0.7797367818428649,-1.1384655306182512,0.6502991485290078,0.7810932649093566,145,151,False
13,14,5.5e-05,global_delta_mode,0.13405503705143929,0.1340549351880327,1.3346883933991194,-16.985373571515083,1.0186340659856796e-07,7.598625821085796e-07,127.70447858663823,0.7813672506594183,-1.136394445131735,0.6569949598328645,0.7507389681580857,146,151,True
13,14,5.5e-05,pure_top_vertical_mode,0.1282242446905002,0.1282242446905002,2.0517923403531313,0.09513348049949855,0.0,0.0,0.25806948031453886,0.7813672506594183,-1.136394445131735,0.6569949598328645,0.7507389681580857,146,151,True
13,14,5.5e-05,no_horizontal_delta_mode,0.134071713546291,0.13407162623479962,1.3555780751630664,-17.410079017281532,8.731149137020111e-08,6.512297714465702e-07,130.85646678760727,0.7813672506594183,-1.136394445131735,0.6569949598328645,0.7507389681580857,146,151,True
13,14,5.5e-05,affine_vertical_mode,0.1282242446905002,0.1282242446905002,2.0517923403531313,0.09513348049949855,0.0,0.0,0.25806948031453886,0.7813672506594183,-1.136394445131735,0.6569949598328645,0.7507389681580857,146,151,True
13,15,5.7e-05,global_delta_mode,0.07404191273963079,0.07404194184346125,1.2622876092791557,-19.96435597538948,2.9103830456733704e-08,3.93072374549232e-07,270.63587563701066,0.7718744116551054,-1.139103846991885,0.6114664726549944,0.6948945237341749,146,151,True
13,15,5.7e-05,pure_top_vertical_mode,0.06703397957608104,0.06703396502416581,2.0308925304561853,0.0033639439607213717,1.4551915228366852e-08,2.1708266942216935e-07,0.9498173317175147,0.7718744116551054,-1.139103846991885,0.6114664726549944,0.6948945237341749,146,151,True
13,15,5.7e-05,no_horizontal_delta_mode,0.07402447226922959,0.07402449409710243,1.2795324437320232,-20.440643653273582,2.1827872842550278e-08,2.948737380141197e-07,277.1335951025797,0.7718744116551054,-1.139103846991885,0.6114664726549944,0.6948945237341749,146,151,True
13,15,5.7e-05,affine_vertical_mode,0.06703397957608104,0.06703396502416581,2.0308925304561853,0.0033639439607213717,1.4551915228366852e-08,2.1708266942216935e-07,0.9498173317175147,0.7718744116551054,-1.139103846991885,0.6114664726549944,0.6948945237341749,146,151,True
13,16,5.9e-05,global_delta_mode,0.05405606862041168,0.054056086810305715,1.1775670573115349,-23.63445609807968,1.8189894035458565e-08,3.3650049845818837e-07,438.22114281087886,0.7737282783082333,-1.1221333687541215,0.5689027307900226,0.7145799820482707,146,150,True
13,16,5.9e-05,pure_top_vertical_mode,0.055070930102374405,0.0550709264643956,1.9917250610888004,-0.09180213237414137,3.637978807091713e-09,6.605987587877802e-08,2.6669798785581667,0.7737282783082333,-1.1221333687541215,0.5689027307900226,0.7145799820482707,146,150,True
13,16,5.9e-05,no_horizontal_delta_mode,0.054143238230608404,0.054143249144544825,1.1933190980926156,-24.131249636411667,1.0913936421275139e-08,2.015752433349146e-07,446.6927665395847,0.7737282783082333,-1.1221333687541215,0.5689027307900226,0.7145799820482707,146,150,True
13,16,5.9e-05,affine_vertical_mode,0.055070930102374405,0.0550709264643956,1.9917250610888004,-0.09180213237414137,3.637978807091713e-09,6.605987587877802e-08,2.6669798785581667,0.7737282783082333,-1.1221333687541215,0.5689027307900226,0.7145799820482707,146,150,True
13,17,6.1e-05,global_delta_mode,0.03251622183597647,0.032516236387891695,1.1138275731354952,-27.51394547522068,1.4551915228366852e-08,4.47527861686144e-07,847.1605906741236,0.7732998434815043,-1.124757228677232,0.612048086904404,0.6991816371070849,146,149,True
13,17,6.1e-05,pure_top_vertical_mode,0.029852904845029116,0.029852915758965537,1.9637404475361109,-0.17945558647625148,1.0913936421275139e-08,3.655904334245197e-07,7.011327453989225,0.7732998434815043,-1.124757228677232,0.612048086904404,0.6991816371070849,146,149,True
13,17,6.1e-05,no_horizontal_delta_mode,0.032576317607890815,0.03257633215980604,1.1299712350592017,-28.031710535287857,1.4551915228366852e-08,4.4670227628312436e-07,861.4935300759059,0.7732998434815043,-1.124757228677232,0.612048086904404,0.6991816371070849,146,149,True
13,17,6.1e-05,affine_vertical_mode,0.029852904845029116,0.029852915758965537,1.9637404475361109,-0.17945558647625148,1.0913936421275139e-08,3.655904334245197e-07,7.011327453989225,0.7732998434815043,-1.124757228677232,0.612048086904404,0.6991816371070849,146,149,True
13,18,6.3e-05,global_delta_mode,0.025583425667718984,0.025583383830962703,1.0571838356554508,-30.869372189044952,4.18367562815547e-08,1.6353070470286578e-06,1207.616056425772,0.7755159958052136,-1.1067200738955718,0.5943588344086879,0.6587289024296885,146,149,True
13,18,6.3e-05,pure_top_vertical_mode,0.02287115785293281,0.022871136025059968,1.9380765734240413,-0.2664692874532193,2.1827872842550278e-08,9.543842503693468e-07,12.650887513727227,0.7755159958052136,-1.1067200738955718,0.5943588344086879,0.6587289024296885,146,149,True
13,18,6.3e-05,no_horizontal_delta_mode,0.02554597449488938,0.025545932658133097,1.0736023541539907,-31.430475413799286,4.18367562815547e-08,1.6377044567207404e-06,1231.3494399905212,0.7755159958052136,-1.1067200738955718,0.5943588344086879,0.6587289024296885,146,149,True
13,18,6.3e-05,affine_vertical_mode,0.02287115785293281,0.022871136025059968,1.9380765734240413,-0.2664692874532193,2.1827872842550278e-08,9.543842503693468e-07,12.650887513727227,0.7755159958052136,-1.1067200738955718,0.5943588344086879,0.6587289024296885,146,149,True
13,19,6.5e-05,global_delta_mode,0.022594618712901138,0.022594669644604437,0.9971363469958305,-34.9242202937603,5.093170329928398e-08,2.2541519264586152e-06,1546.6875257567046,0.7351442488088394,-1.1161384338128986,0.547231551189641,0.6434134331689648,146,148,True
