case_id,method,top_u_mode,loss_form,epochs,hidden_layers,neurons,seed,x,upper_node,lower_node,gap_y,u_jump_upper_minus_lower,v_jump_upper_minus_lower,upper_u,lower_u,upper_v,lower_v
pinn_fixed_raw_energy_e0,PINN,fixed,raw_energy,0,8,400,2,0.004754123743623495,1487,1736,9.999983012676239e-05,-1.8373757376677347e-12,1.0002850103774108e-08,-1.7057737167203157e-11,-1.5220361429535423e-11,5.050538334216981e-07,4.95050983317924e-07
pinn_fixed_raw_energy_e0,PINN,fixed,raw_energy,0,8,400,2,0.004889295436441898,1537,1684,9.999983012676239e-05,-1.44564134968439e-12,1.0002736416936386e-08,-1.49567302987208e-11,-1.351108894903641e-11,5.050512754678493e-07,4.95048539050913e-07
pinn_fixed_raw_energy_e0,PINN,fixed,raw_energy,0,8,400,2,0.004999999888241291,1585,1636,9.999983012676239e-05,-1.1664948521006302e-12,1.0002622730098665e-08,-1.3645870024225903e-11,-1.2479375172125273e-11,5.050492859481892e-07,4.950466632180905e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0,158,2697,9.999983012676239e-05,3.9526781847598613e-10,1.0044914233731106e-08,8.354331981763607e-08,8.314805199916009e-08,5.086341161586461e-07,4.98589201924915e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.00020006729755550623,190,2670,9.999983012676239e-05,5.172466899239225e-10,1.0193218713538954e-08,7.704225879479054e-08,7.652501210486662e-08,5.078327376395464e-07,4.976395189260074e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.00040013459511101246,221,2641,9.999983012676239e-05,5.228883992458577e-10,1.0225733149127336e-08,7.18396790944098e-08,7.131679069516395e-08,5.07326490151172e-07,4.971007570020447e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0006002018926665187,257,2613,9.999983012676239e-05,5.631335397993098e-10,1.0228973224002402e-08,6.640182448336418e-08,6.583869094356487e-08,5.067370238975855e-07,4.965080506735831e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0008002691902220249,303,2611,9.999983012676239e-05,5.631264343719522e-10,1.0228973224002402e-08,6.089931758879175e-08,6.03361911544198e-08,5.061490355728893e-07,4.959200623488869e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0010003364877775311,350,2581,9.999983012676239e-05,5.43291633903209e-10,1.0310714060324244e-08,5.548873005523092e-08,5.494543842132771e-08,5.057163434685208e-07,4.954056294081965e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0012004037853330374,404,2552,9.999983012676239e-05,5.14727815925653e-10,1.0297583230567398e-08,5.024925187058216e-08,4.9734524054656504e-08,5.054380380897783e-07,4.951404548592109e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0014004710828885436,462,2522,9.999983012676239e-05,-3.8909320210223086e-11,1.0353517154726433e-08,4.514206963790457e-08,4.518097895811479e-08,5.052475557931757e-07,4.948940386384493e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0016005383804440498,523,2492,9.999983012676239e-05,-2.431725931728579e-10,1.037437868944835e-08,4.112131435363153e-08,4.136448694680439e-08,5.051429639024718e-07,4.947685852130235e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.001800605677999556,587,2461,9.999983012676239e-05,-2.1505996983250952e-10,1.0368694347562268e-08,3.7338363512162687e-08,3.7553423481995196e-08,5.049949436397583e-07,4.94626249292196e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0020006729755550623,655,2428,9.999983012676239e-05,-3.248850077852694e-10,1.0426333574287128e-08,3.369763845739726e-08,3.402252346518253e-08,5.04766376252519e-07,4.943400426782318e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0022007401566952467,723,2393,9.999983012676239e-05,-3.40261152587118e-10,1.0434462183184223e-08,3.042934793029417e-08,3.076960908288129e-08,5.045028501626803e-07,4.94068387979496e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0024008075706660748,789,2354,9.999983012676239e-05,-1.8599344286940322e-10,1.0438157005410176e-08,2.757058759073061e-08,2.7756581033600014e-08,5.042738848715089e-07,4.938357278660988e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.002600874751806259,863,2310,9.999983012676239e-05,-4.7695181137896725e-11,1.049619413606706e-08,2.5119657465211276e-08,2.5167352646349173e-08,5.04119896049815e-07,4.936237019137479e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.002800942165777087,930,2269,9.999983012676239e-05,-5.019629156777228e-11,1.0496989943931112e-08,2.270187238195831e-08,2.2752068673526082e-08,5.039984785071283e-07,4.935014885631972e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0030010093469172716,998,2223,9.999983012676239e-05,-5.661426882852538e-11,1.0495284641365288e-08,2.0306217152210593e-08,2.0362831421039118e-08,5.0388712224958e-07,4.933918376082147e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,-7.668354840006941e-11,1.0507960723771248e-08,1.798823312526565e-08,1.806491667366572e-08,5.037792334405822e-07,4.932712727168109e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.003401143942028284,1122,2125,9.999983012676239e-05,-7.710276861416787e-11,1.0503072189749219e-08,1.560041162917969e-08,1.5677514397793857e-08,5.037810524299857e-07,4.932779802402365e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.003601211355999112,1180,2070,9.999983012676239e-05,-7.475797758615954e-11,1.0508642844797578e-08,1.3222609673846364e-08,1.3297367651432523e-08,5.037405799157568e-07,4.932319370709592e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0038012785371392965,1233,2010,9.999983012676239e-05,2.248778940838747e-11,1.054473841577419e-08,1.0826235907757109e-08,1.0803748118348722e-08,5.037377377448138e-07,4.931929993290396e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.004001345951110125,1287,1954,9.999983012676239e-05,4.8950177244933e-11,1.055309439834673e-08,8.749521995810028e-09,8.700571818565095e-09,5.039268557993637e-07,4.93373761401017e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.004201413132250309,1339,1895,9.999983012676239e-05,5.296296734513817e-11,1.0551332252362045e-08,6.6263372566766066e-09,6.573374289331468e-09,5.041589474785724e-07,4.936076152262103e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.00440147565677762,1388,1841,9.999983012676239e-05,5.494804611316795e-11,1.055025222740369e-08,4.491578220466863e-09,4.436630174353695e-09,5.043937107984675e-07,4.938434585710638e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.0045905509032309055,1436,1789,9.999983012676239e-05,7.962364101388175e-11,1.0532176020205952e-08,2.400611265329644e-09,2.3209876243157623e-09,5.04618526520062e-07,4.94086350499856e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.004754123743623495,1487,1736,9.999983012676239e-05,8.154688035943991e-11,1.0480732726136921e-08,5.13229014842409e-10,4.316821344829691e-10,5.047931495028024e-07,4.943124167766655e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.004889295436441898,1537,1684,9.999983012676239e-05,9.49832434926634e-11,1.0463907074154122e-08,-1.0822790441622487e-09,-1.1772622876549121e-09,5.048587468081678e-07,4.943948397340137e-07
pinn_fixed_raw_energy_e100,PINN,fixed,raw_energy,100,8,400,2,0.004999999888241291,1585,1636,9.999983012676239e-05,1.0278711215505609e-10,1.0447706699778792e-08,-2.3980271102175266e-09,-2.5008142223725827e-09,5.049207629781449e-07,4.944730562783661e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0,158,2697,9.999983012676239e-05,-1.2092726819901145e-10,9.657867394707864e-09,8.37611580095654e-08,8.388208527776442e-08,5.056438681094733e-07,4.959860007147654e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.00020006729755550623,190,2670,9.999983012676239e-05,1.2396128568070708e-10,1.0086125712405192e-08,7.804416668477643e-08,7.792020539909572e-08,5.049639071330603e-07,4.948777814206551e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.00040013459511101246,221,2641,9.999983012676239e-05,1.0958700613628025e-10,1.0083283541462151e-08,7.289314396530244e-08,7.278355695916616e-08,5.046991304880066e-07,4.946158469465445e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0006002018926665187,257,2613,9.999983012676239e-05,9.64632818067912e-11,1.0175654097110964e-08,6.771367822011598e-08,6.761721493830919e-08,5.04633248965547e-07,4.94457594868436e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0008002691902220249,303,2611,9.999983012676239e-05,2.134044052581885e-10,1.0258190741296858e-08,6.240573213744938e-08,6.219232773219119e-08,5.045642410550499e-07,4.943060503137531e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0010003364877775311,350,2581,9.999983012676239e-05,2.2654589315607154e-10,1.0211522294412134e-08,5.6964822192639986e-08,5.6738276299483914e-08,5.047926379120327e-07,4.945811156176205e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0012004037853330374,404,2552,9.999983012676239e-05,-1.4912160395397223e-10,1.0196572475251742e-08,5.142641512634327e-08,5.1575536730297245e-08,5.049938636147999e-07,4.947972911395482e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0014004710828885436,462,2522,9.999983012676239e-05,-5.118678814142186e-10,1.0260407634632429e-08,4.698631173027934e-08,4.749817961169356e-08,5.051140306022717e-07,4.948536229676392e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0016005383804440498,523,2492,9.999983012676239e-05,-4.862990010678914e-10,1.025762230710825e-08,4.317110935403434e-08,4.3657408355102234e-08,5.050293339081691e-07,4.947717116010608e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.001800605677999556,587,2461,9.999983012676239e-05,-4.0967407244352216e-10,1.0262283467454836e-08,3.957287475486737e-08,3.998254882731089e-08,5.05134721606737e-07,4.948724381392822e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0020006729755550623,655,2428,9.999983012676239e-05,-3.7470115898941003e-10,1.0260976068821037e-08,3.5837345535583154e-08,3.6212046694572564e-08,5.051142011325283e-07,4.948532250637072e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0022007401566952467,723,2393,9.999983012676239e-05,-4.098410499864258e-10,1.0493465651961742e-08,3.238400481109238e-08,3.279384586107881e-08,5.046366595706786e-07,4.941431939187169e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0024008075706660748,789,2354,9.999983012676239e-05,-2.970015344772037e-10,1.065160404323251e-08,2.9365679665716016e-08,2.966268120019322e-08,5.030324246035889e-07,4.923808205603564e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.002600874751806259,863,2310,9.999983012676239e-05,-1.042685937591159e-10,1.096958612833987e-08,2.7200169228080995e-08,2.730443782184011e-08,5.0262519835087e-07,4.916556122225302e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.002800942165777087,930,2269,9.999983012676239e-05,-6.637357330419036e-11,1.1036888736271067e-08,2.508996388428386e-08,2.515633745758805e-08,5.022819209443696e-07,4.912450322080986e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0030010093469172716,998,2223,9.999983012676239e-05,-7.227995979519619e-11,1.1155862011946738e-08,2.300720325365546e-08,2.3079483213450658e-08,5.019357445235073e-07,4.907798825115606e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,-1.0021672380844393e-10,1.1105271369160619e-08,2.0953105916987624e-08,2.1053322640796068e-08,5.016494242227054e-07,4.905441528535448e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.003401143942028284,1122,2125,9.999983012676239e-05,-1.4343548571105202e-10,1.0811731954163406e-08,1.880185429570247e-08,1.894528978141352e-08,5.016473778596264e-07,4.90835645905463e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.003601211355999112,1180,2070,9.999983012676239e-05,-1.830660067980716e-10,1.0551218565524323e-08,1.6776276368091203e-08,1.6959342374889275e-08,5.018062552153424e-07,4.912550366498181e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0038012785371392965,1233,2010,9.999983012676239e-05,-2.0517010312914863e-10,1.0558835583651671e-08,1.4657402402917796e-08,1.4862572506046945e-08,5.02398961543804e-07,4.918401259601524e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.004001345951110125,1287,1954,9.999983012676239e-05,-2.2507506969304814e-10,1.0574808584351558e-08,1.225958001782601e-08,1.2484655087519059e-08,5.030257739235822e-07,4.924509653392306e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.004201413132250309,1339,1895,9.999983012676239e-05,-2.227160678103246e-10,1.0577252851362573e-08,9.855371629896581e-09,1.0078087697706906e-08,5.035338972447789e-07,4.929566443934164e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.00440147565677762,1388,1841,9.999983012676239e-05,-2.1355139878664886e-10,1.0605560873955255e-08,7.361580234288567e-09,7.575131633075216e-09,5.039993311584112e-07,4.93393770284456e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.0045905509032309055,1436,1789,9.999983012676239e-05,-2.135580601247966e-10,1.0559972452028887e-08,4.752289672893539e-09,4.965847733018336e-09,5.044948352406209e-07,4.93934862788592e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.004754123743623495,1487,1736,9.999983012676239e-05,-1.2201750720919335e-10,1.0381768333900254e-08,2.67927280361846e-09,2.8012903108276532e-09,5.048240154792438e-07,4.944422471453436e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.004889295436441898,1537,1684,9.999983012676239e-05,-1.636660806880741e-10,1.015916950564133e-08,9.683701618357077e-10,1.1320362425237818e-09,5.049267315371253e-07,4.94767562031484e-07
pinn_fixed_raw_energy_e300,PINN,fixed,raw_energy,300,8,400,2,0.004999999888241291,1585,1636,9.999983012676239e-05,-1.709778707503773e-10,1.0143821782548912e-08,-3.866044984146555e-10,-2.156266276642782e-10,5.050532081440906e-07,4.949093863615417e-07
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0,158,2697,9.999983012676239e-05,-0.001874734298326075,-0.00041150907054543495,-0.00020825646060984582,0.001666477881371975,0.0008916525403037667,0.0013031616108492017
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.00020006729755550623,190,2670,9.999983012676239e-05,-0.0018713396275416017,-0.00038560759276151657,-0.00020659956499002874,0.0016647400334477425,0.0009311159374192357,0.0013167235301807523
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.00040013459511101246,221,2641,9.999983012676239e-05,-0.0018620840273797512,-0.0003612136351875961,-0.0002049606409855187,0.0016571233281865716,0.0009690607548691332,0.0013302743900567293
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0006002018926665187,257,2613,9.999983012676239e-05,-0.0018457761034369469,-0.0003449888899922371,-0.00020047041471116245,0.001645305659621954,0.0009990991093218327,0.0013440879993140697
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0008002691902220249,303,2611,9.999983012676239e-05,-0.001832086592912674,-0.0003195835743099451,-0.00019609081209637225,0.0016359958099201322,0.001038955058902502,0.0013585386332124472
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0010003364877775311,350,2581,9.999983012676239e-05,-0.0018095046980306506,-0.0002997355768457055,-0.00018883650773204863,0.0016206682194024324,0.001071923179551959,0.0013716587563976645
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0012004037853330374,404,2552,9.999983012676239e-05,-0.0017835935577750206,-0.00027422362472862005,-0.00017941207624971867,0.001604181481525302,0.001105724135413766,0.001379947760142386
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0014004710828885436,462,2522,9.999983012676239e-05,-0.0017579298000782728,-0.00024249183479696512,-0.00016774881805758923,0.0015901810256764293,0.0011448865989223123,0.0013873784337192774
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0016005383804440498,523,2492,9.999983012676239e-05,-0.0017289452953264117,-0.00021369161549955606,-0.0001547536812722683,0.0015741916140541434,0.0011735057923942804,0.0013871974078938365
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.001800605677999556,587,2461,9.999983012676239e-05,-0.0016930224373936653,-0.0001725133042782545,-0.00014413132157642394,0.0015488910721614957,0.0012051576049998403,0.0013776709092780948
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0020006729755550623,655,2428,9.999983012676239e-05,-0.001637947978451848,-0.0001389048993587494,-0.00012723897816613317,0.001510708942078054,0.0012370386393740773,0.0013759435387328267
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0022007401566952467,723,2393,9.999983012676239e-05,-0.001592803280800581,-0.00010080181527882814,-0.00011180801811860874,0.001480995211750269,0.0012749532470479608,0.001375755062326789
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0024008075706660748,789,2354,9.999983012676239e-05,-0.0015394709771499038,-5.458202213048935e-05,-9.236885671271011e-05,0.001447102171368897,0.0013075557071715593,0.0013621377293020487
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.002600874751806259,863,2310,9.999983012676239e-05,-0.001475313794799149,-1.382315531373024e-06,-7.46160076232627e-05,0.0014006977435201406,0.001344644813798368,0.001346027129329741
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.002800942165777087,930,2269,9.999983012676239e-05,-0.0014031626051291823,4.734902177006006e-05,-5.1587147027021274e-05,0.0013515754835680127,0.0013812462566420436,0.0013338972348719835
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0030010093469172716,998,2223,9.999983012676239e-05,-0.0013293157098814845,7.334991823881865e-05,-2.940045487775933e-05,0.0012999152531847358,0.0014059413224458694,0.0013325914042070508
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,-0.001256763469427824,0.00010874250438064337,-1.018899456539657e-05,0.0012465744512155652,0.0014351088320836425,0.0013263663277029991
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.003401143942028284,1122,2125,9.999983012676239e-05,-0.0011855325428768992,0.00012113666161894798,7.309468855964951e-06,0.0011928420281037688,0.0014401993248611689,0.0013190626632422209
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.003601211355999112,1180,2070,9.999983012676239e-05,-0.0011101056588813663,0.0001351736718788743,2.5385226763319224e-05,0.0011354908347129822,0.0014516294468194246,0.0013164557749405503
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0038012785371392965,1233,2010,9.999983012676239e-05,-0.001024212222546339,0.000147878541611135,4.726248880615458e-05,0.0010714747477322817,0.0014553973451256752,0.0013075188035145402
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.004001345951110125,1287,1954,9.999983012676239e-05,-0.0009332944173365831,0.0001487714471295476,6.97728173690848e-05,0.0010030672419816256,0.001447369810193777,0.0012985983630642295
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.004201413132250309,1339,1895,9.999983012676239e-05,-0.000830603064969182,0.0001534479670226574,9.461111039854586e-05,0.0009252141462638974,0.0014387376140803099,0.0012852896470576525
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.00440147565677762,1388,1841,9.999983012676239e-05,-0.0007279925630427897,0.00015194457955658436,0.0001143911067629233,0.0008423836552537978,0.001426655799150467,0.0012747112195938826
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.0045905509032309055,1436,1789,9.999983012676239e-05,-0.0006157961906865239,0.00012138707097619772,0.0001394587307004258,0.000755254935938865,0.0013897801982238889,0.0012683931272476912
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.004754123743623495,1487,1736,9.999983012676239e-05,-0.0004885639064013958,7.720896974205971e-05,0.00017698699957691133,0.0006655508768744767,0.0013486777897924185,0.0012714688200503588
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.004889295436441898,1537,1684,9.999983012676239e-05,-0.000356940901838243,3.686512354761362e-05,0.0002203702460974455,0.0005773111479356885,0.0013182947877794504,0.0012814296642318368
fedof_fixed_raw_energy_e300,FE_DOF,fixed,raw_energy,300,nan,nan,2,0.004999999888241291,1585,1636,9.999983012676239e-05,-0.00019368823268450797,1.1650146916508675e-05,0.00028524696244858205,0.00047893519513309,0.0012984498171135783,0.0012867996701970696
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0,158,2697,9.999983012676239e-05,-2.015373978814239e-12,1.0000690053857397e-08,-6.147758691010807e-11,-5.946221293129383e-11,5.050354161539872e-07,4.950347261001298e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.00020006729755550623,190,2670,9.999983012676239e-05,-1.9316839794392138e-12,1.0000690053857397e-08,-6.135887631320003e-11,-5.942719233376081e-11,5.050379741078359e-07,4.950372840539785e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.00040013459511101246,221,2641,9.999983012676239e-05,-2.0037999037825216e-12,1.0000803740695119e-08,-6.3863206389847e-11,-6.185940648606447e-11,5.050391109762131e-07,4.95038307235518e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0006002018926665187,257,2613,9.999983012676239e-05,-1.6519702272788095e-12,1.0000690053857397e-08,-6.75754105450288e-11,-6.592344031774999e-11,5.050395088801451e-07,4.950388188262878e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0008002691902220249,303,2611,9.999983012676239e-05,-1.717820330426889e-12,1.0000690053857397e-08,-7.791862294270757e-11,-7.620080261228068e-11,5.050407025919412e-07,4.950400125380838e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0010003364877775311,350,2581,9.999983012676239e-05,-1.7814916208891418e-12,1.0000746897276258e-08,-8.916956756310768e-11,-8.738807594221853e-11,5.050413847129676e-07,4.950406378156913e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0012004037853330374,404,2552,9.999983012676239e-05,-2.0594567717857615e-12,1.0000633210438536e-08,-9.951122564855197e-11,-9.745176887676621e-11,5.050425784247636e-07,4.950419452143251e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0014004710828885436,462,2522,9.999983012676239e-05,-2.160466250344939e-12,1.0000803740695119e-08,-1.0944656986255907e-10,-1.0728610361221413e-10,5.050441131970729e-07,4.950433094563778e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0016005383804440498,523,2492,9.999983012676239e-05,-2.1548873796461976e-12,1.0000519523600815e-08,-1.1874444483250812e-10,-1.1658955745286192e-10,5.050455911259633e-07,4.950450716023624e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.001800605677999556,587,2461,9.999983012676239e-05,-3.5018793420604766e-12,1.0000576367019676e-08,-1.2809533989077693e-10,-1.2459346054871645e-10,5.050478648627177e-07,4.95047288495698e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0020006729755550623,655,2428,9.999983012676239e-05,-3.1072644457452725e-12,1.0000576367019676e-08,-1.3185588731978726e-10,-1.2874862287404198e-10,5.050501385994721e-07,4.950495622324524e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0022007401566952467,723,2393,9.999983012676239e-05,-4.319183899426093e-12,1.0000974270951701e-08,-1.3553799749210782e-10,-1.3121881359268173e-10,5.050514459981059e-07,4.950504717271542e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0024008075706660748,789,2354,9.999983012676239e-05,-5.015238224714835e-12,1.0000690053857397e-08,-1.3454974634452554e-10,-1.295345081198107e-10,5.050528670835774e-07,4.9505217702972e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.002600874751806259,863,2310,9.999983012676239e-05,-5.385497603427325e-12,1.0000690053857397e-08,-1.3059356374078845e-10,-1.2520806613736113e-10,5.050543450124678e-07,4.950536549586104e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.002800942165777087,930,2269,9.999983012676239e-05,-4.553468713197617e-12,1.0000462680181954e-08,-1.270725330515532e-10,-1.2251906433835558e-10,5.050563913755468e-07,4.950559286953649e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0030010093469172716,998,2223,9.999983012676239e-05,-4.973535472352353e-12,1.0000519523600815e-08,-1.2462422760428638e-10,-1.1965069213193402e-10,5.050583808952069e-07,4.950578613716061e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,-7.0428524123755665e-12,1.0000633210438536e-08,-1.1834698498969232e-10,-1.1130413257731675e-10,5.050603704148671e-07,4.950597372044285e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.003401143942028284,1122,2125,9.999983012676239e-05,-6.177218458969236e-12,1.0001201644627145e-08,-1.0893747709461721e-10,-1.0276025863564797e-10,5.050615072832443e-07,4.950603056386171e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.003601211355999112,1180,2070,9.999983012676239e-05,-5.742781250539508e-12,1.0001201644627145e-08,-1.0119363680338722e-10,-9.545085555284771e-11,5.050615641266631e-07,4.95060362482036e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0038012785371392965,1233,2010,9.999983012676239e-05,-5.9034166444149605e-12,1.0001485861721449e-08,-9.350380886230525e-11,-8.760039221789029e-11,5.050613935964066e-07,4.950599077346851e-07
