case,seed,schedule,run_status,required_seed,step,Delta,strain,reaction_N_tm_eff,reaction_degraded_N,reaction_undegraded_N,reaction_old_sigma_N,alpha_min,alpha_mean,alpha_std,alpha_max,He_current_max,He_history_max,mechanics_drive_max,max_He_current_x,max_He_current_y,max_He_history_x,max_He_history_y,max_mechanics_drive_x,max_mechanics_drive_y,notch_tip_He_current_max,bulk_He_current_p95,bottom_right_He_current_max,bulk_notch_He_ratio,bottom_notch_He_ratio,alpha_ge_0p2_area_fraction,alpha_ge_0p5_area_fraction,alpha_ge_0p8_area_fraction,alpha_ge_0p95_area_fraction,connected_threshold,connected_high_alpha_area_fraction,connected_crack_length_x,connected_crack_length_y,connected_min_x,connected_max_x,notch_connected_element_count,ligament_crossing_proxy,extends_beyond_tiny_notch_blob
D0040_seed7_default_unitbox,7,D0040,completed,yes,40,0.000115,0.0115,0.8531762138052142,0.8531762138052142,1.3538780555178398,1.5691293508371236,-0.0016485670348629355,0.11319801627008289,0.19096704102599443,1.0016783475875854,144.89303588867188,144.89303588867188,144.89303588867188,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,144.89303588867188,0.001754717068979515,0.0019656294025480747,1.2110430692664529e-05,1.3566072313222562e-05,0.06020942145164504,0.023987039928191047,0.014177446540903499,0.007132391016019905,0.5,0.023987039928191047,0.005036329384893179,0.0007126559503376484,0.004939038772135973,0.009975368157029152,271,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,41,0.000118,0.0118,0.9313885336544527,0.9313885336544527,1.4392439267024109,1.7211991479977164,-0.0015795775689184666,0.11314660909499735,0.19102534487380737,1.0017040967941284,152.0487518310547,152.0487518310547,152.0487518310547,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,152.0487518310547,0.001680973620386794,0.0020026788115501404,1.1055491085218294e-05,1.3171293992438483e-05,0.060624100788472544,0.023987039928191047,0.014177446540903499,0.007156426357432355,0.5,0.023987039928191047,0.005036329384893179,0.0007126559503376484,0.004939038772135973,0.009975368157029152,271,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,42,0.00012,0.012,0.905942436442594,0.905942436442594,1.400699480240623,1.6708735560028871,-0.00153449852950871,0.11313909321475644,0.19085908968739626,1.0017279386520386,158.6431427001953,158.6431427001953,158.6431427001953,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,158.6431427001953,0.001759905030485241,0.001931171165779233,1.1093483150489015e-05,1.2173051623345428e-05,0.06076783295277757,0.023865832612745358,0.014177446540903499,0.007132391016019905,0.5,0.023865832612745358,0.005036329384893179,0.0007126559503376484,0.004939038772135973,0.009975368157029152,270,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,43,0.000125,0.0125,0.9152429867943465,0.9152429867943465,1.4065523920087428,1.6883110536075596,-0.0015530739910900593,0.11317173621738083,0.19105732493612151,1.0017976760864258,175.7275390625,175.7275390625,175.7275390625,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,175.7275390625,0.0017442439217120386,0.001992303179576993,9.92584276213914e-06,1.1337455644151495e-05,0.05996255075346385,0.024035663620392427,0.014177446540903499,0.007114315950252922,0.5,0.024035663620392427,0.005036329384893179,0.0007144268602132797,0.004939038772135973,0.009975368157029152,272,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,44,0.00013,0.013,0.8858057874147454,0.8858057874147454,1.3612069832350964,1.6464268845798846,-0.0015675327740609646,0.11326560179287846,0.19119097148128095,1.0018086433410645,192.9250946044922,192.9250946044922,192.9250946044922,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,192.9250946044922,0.0017685101716779096,0.0020399705972522497,9.166822881717175e-06,1.0573899685960033e-05,0.06110090912913363,0.024092173409115424,0.014177446540903499,0.007156426357432355,0.5,0.024092173409115424,0.005036329384893179,0.0007144268602132797,0.004939038772135973,0.009975368157029152,273,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,45,0.000135,0.0135,0.9419055049257212,0.9419055049257212,1.439732061972815,1.74096293542325,-0.001579543575644493,0.11319691183931409,0.1911504424216023,1.0018088817596436,208.3425750732422,208.3425750732422,208.3425750732422,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,208.3425750732422,0.0018034015549346764,0.0020052180625498295,8.655943482990437e-06,9.624619748723472e-06,0.060851972643860136,0.024092173409115424,0.014177446540903499,0.007114315950252922,0.5,0.024092173409115424,0.005036329384893179,0.0007144268602132797,0.004939038772135973,0.009975368157029152,273,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,46,0.00014,0.013999999999999999,0.9314699310367192,0.9314699310367192,1.4250027999783634,1.7237263982048296,-0.001621206640265882,0.11327436265344748,0.1910707499168698,1.0017850399017334,227.06381225585938,227.06381225585938,227.06381225585938,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,227.06381225585938,0.001809465634869404,0.0019355346448719501,7.968974082186497e-06,8.524188093393573e-06,0.06112975702321908,0.024089118146568507,0.014177446540903499,0.007114315950252922,0.5,0.024089118146568507,0.005036329384893179,0.0007185107097029686,0.004939038772135973,0.009975368157029152,273,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,47,0.000145,0.014499999999999999,0.9554738527531482,0.9554738527531482,1.4611416670639175,1.7829509722332835,-0.001558307558298111,0.11320080303263637,0.19105690485338364,1.0018095970153809,246.91087341308594,246.91087341308594,246.91087341308594,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,246.91087341308594,0.001759017276344819,0.0019358452409505844,7.124098068382571e-06,7.840259176078825e-06,0.06111008634258794,0.024199868557440763,0.014177446540903499,0.007156426357432355,0.5,0.024199868557440763,0.005036329384893179,0.0007144268602132797,0.004939038772135973,0.009975368157029152,274,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,48,0.00015,0.014999999999999998,0.8801520975021182,0.8801520975021182,1.377149056924805,1.643310761988902,-0.0015586742665618658,0.1132031595767735,0.19098281246838464,1.0018346309661865,267.5650634765625,267.5650634765625,267.5650634765625,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,267.5650634765625,0.0017295729310717368,0.002047358313575387,6.464120945383588e-06,7.651814803372961e-06,0.06081011760361385,0.02409700195792741,0.014115507205575065,0.007156426357432355,0.5,0.02409700195792741,0.005036329384893179,0.0007167397998273373,0.004939038772135973,0.009975368157029152,273,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,49,0.000155,0.0155,0.8762546454148221,0.8762546454148221,1.3716027875856274,1.647834684054004,-0.0015681287040933967,0.11316233519809069,0.1910429239903218,1.0018236637115479,289.26251220703125,289.26251220703125,289.26251220703125,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,289.26251220703125,0.001655328017659485,0.0021034637466073036,5.722580520474537e-06,7.27181593825684e-06,0.060243525219969764,0.02404354743175133,0.014115507205575065,0.007156426357432355,0.5,0.02404354743175133,0.005036329384893179,0.0007126559503376484,0.004939038772135973,0.009975368157029152,272,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,50,0.00016,0.016,0.9322794341513234,0.9322794341513234,1.4375447852332823,1.7324354672750788,-0.0015342942206189036,0.11320935364341408,0.191212484915941,1.0018062591552734,310.70306396484375,310.70306396484375,310.70306396484375,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,310.70306396484375,0.001751469483133405,0.0018102419562637806,5.637116869023168e-06,5.826276487793537e-06,0.06048551481059657,0.024203182043374218,0.014115507205575065,0.007156426357432355,0.5,0.024203182043374218,0.005036329384893179,0.0007144268602132797,0.004939038772135973,0.009975368157029152,274,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,51,0.00017,0.017,0.9298018151559574,0.9298018151559574,1.424560124614772,1.7308250354627348,-0.0015132399275898933,0.11307719612489707,0.19126449880813223,1.0018306970596313,355.2335205078125,355.2335205078125,355.2335205078125,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,355.2335205078125,0.001690197736024854,0.0018152057891711593,4.757990556771464e-06,5.109894433881946e-06,0.06031207096070069,0.0239916102536165,0.014177446540903499,0.007156426357432355,0.5,0.0239916102536165,0.005036329384893179,0.0007144268602132797,0.004939038772135973,0.009975368157029152,272,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,52,0.00018,0.018000000000000002,0.9497928883166101,0.9497928883166101,1.4414397364284655,1.7669881060530575,-0.0014512380585074425,0.11329100549873412,0.19132802378565286,1.0018094778060913,399.4187316894531,399.4187316894531,399.4187316894531,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,399.4187316894531,0.001774074218701571,0.0019720287527889013,4.441640008213006e-06,4.937246544366246e-06,0.060623465513238405,0.024253894374295027,0.014177446540903499,0.007156426357432355,0.5,0.024253894374295027,0.005036329384893179,0.0007126559503376484,0.004939038772135973,0.009975368157029152,274,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,53,0.00019,0.019,0.9684229232080867,0.9684229232080867,1.4590704526122245,1.786813291012072,-0.00148084107786417,0.11338092142642156,0.19150315091583808,1.0017932653427124,449.97137451171875,449.97137451171875,449.97137451171875,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,449.97137451171875,0.0019310279516503211,0.0020515015348792076,4.291446214208079e-06,4.559182319331692e-06,0.06094985073317161,0.024263668015217354,0.014177446540903499,0.007156426357432355,0.5,0.024263668015217354,0.005036329384893179,0.0007126559503376484,0.004939038772135973,0.009975368157029152,274,True,True
D0040_seed7_default_unitbox,7,D0040,completed,yes,54,0.0002,0.02,0.9327040022643978,0.9327040022643978,1.418290658890286,1.7234712989420777,-0.0013916161842644215,0.11327689389253934,0.19153456213632275,1.001736044883728,506.8350830078125,506.8350830078125,506.8350830078125,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,0.0052397302351891994,0.005016465671360493,506.8350830078125,0.0018251405679620704,0.0020902669057250023,3.6010541281609292e-06,4.124155915412001e-06,0.06006315732705431,0.02438349737754727,0.014310369885577332,0.007223575292455124,0.5,0.02438349737754727,0.005036329384893179,0.0007126559503376484,0.004939038772135973,0.009975368157029152,276,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,0,1e-06,9.999999999999999e-05,0.037442302578849125,0.037442302578849125,0.037434183238116474,0.040775739008485266,-0.00032185279997065663,-8.283332794516607e-05,5.976408195444985e-05,4.77669236715883e-05,4.3057065340690315e-05,4.3057065340690315e-05,4.3057065340690315e-05,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,4.3057065340690315e-05,8.567359827793553e-07,1.4540296433551703e-06,0.01989768638434613,0.03376982689949065,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0,False,False
D0040_seed13_default_unitbox,13,D0040,completed,yes,1,5e-06,0.0005,0.19163627126456242,0.19163627126456242,0.1933287641706265,0.22689548158655276,-0.0004043932422064245,0.00019646729878316867,0.0007340687987068155,0.0034914712887257338,0.0012559477472677827,0.0012559477472677827,0.0012559477472677827,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.0012559477472677827,2.5302505855506733e-05,3.620879942900501e-05,0.020146145339685013,0.028829861359896906,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0,False,False
D0040_seed13_default_unitbox,13,D0040,completed,yes,2,1e-05,0.001,0.374724307657355,0.374724307657355,0.3893394472967705,0.4596414037928303,-0.0004951669252477586,0.005864608204028841,0.006821475481833177,0.05623231455683708,0.005695808213204145,0.005695808213204145,0.005695808213204145,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005695808213204145,0.00010457140815560704,0.00014460892998613417,0.018359362577059272,0.025388658566645315,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0,False,False
D0040_seed13_default_unitbox,13,D0040,completed,yes,3,1.5e-05,0.0015,0.527064047927192,0.527064047927192,0.5757248391394607,0.6609409788826653,-0.000459290633443743,0.013378886320213808,0.015743828362865045,0.13607586920261383,0.015185130760073662,0.015185130760073662,0.015185130760073662,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.015185130760073662,0.0002387296684901229,0.00033152755349874496,0.015721278417820148,0.02183238055285187,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0,False,False
D0040_seed13_default_unitbox,13,D0040,completed,yes,4,2e-05,0.002,0.6375848130513062,0.6375848130513062,0.7506846682347881,0.8302947253090217,-0.0004449340922292322,0.02421793769878499,0.03273191713897007,0.3707275390625,0.04936835914850235,0.04936835914850235,0.04936835914850235,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.04936835914850235,0.0004324129171436651,0.0006061585154384375,0.008758908025339605,0.012278279567993825,0.0015858372242037121,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0,False,False
D0040_seed13_default_unitbox,13,D0040,completed,yes,5,2.5e-05,0.0025,0.6888980877150639,0.6888980877150639,0.8866835724546518,0.9400619290216933,-0.0004115781048312783,0.0390739795417199,0.06696341072715171,0.8895773887634277,0.3978329300880432,0.3978329300880432,0.3978329300880432,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.3978329300880432,0.000717035683919675,0.000932776543777436,0.001802353776398022,0.002344643877446259,0.005787062597005157,0.001176169106382551,0.0001320034060064588,0.0,0.5,0.001176169106382551,0.0004305657930672169,0.00027569569647312164,0.004947827197611332,0.005378392990678549,31,False,False
D0040_seed13_default_unitbox,13,D0040,completed,yes,6,3e-05,0.003,0.6947876467664137,0.6947876467664137,0.9943021335132975,1.007688928134693,-0.00043850517249666154,0.054481785389279946,0.09190108193763832,0.9902421236038208,1.2089569568634033,1.2089569568634033,1.2089569568634033,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,1.2089569568634033,0.0010622235131449995,0.0013039414770901203,0.0008786280662141201,0.001078567330033942,0.011496454798567477,0.0031737213829073486,0.0009440717709051255,5.5880021088052806e-05,0.5,0.0031737213829073486,0.0008771810680627823,0.0003650421276688576,0.004947827197611332,0.005825008265674114,56,False,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,7,3.5e-05,0.0034999999999999996,0.6859508832276519,0.6859508832276519,1.0907305313044593,1.0816861470183756,-0.0004549995646812022,0.07005010895475791,0.11446640210186403,1.000504970550537,3.1557466983795166,3.1557466983795166,3.1557466983795166,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,3.1557466983795166,0.001485988131025805,0.0017053770134225488,0.00047088320865196925,0.0005404036433907272,0.019656343520284017,0.0065248085262163006,0.0023253971441407513,0.0005565210645727568,0.5,0.0065248085262163006,0.0015641520731151104,0.00042906589806079865,0.004939038772135973,0.006503190845251083,92,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,8,4e-05,0.004,0.685814094410136,0.685814094410136,1.1640858227797046,1.159865870219073,-0.0005605234764516354,0.08510706833060992,0.1359403550961089,1.0009403228759766,4.734036922454834,4.734036922454834,4.734036922454834,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,4.734036922454834,0.0019276726990938148,0.0021128866355866194,0.00040719426795138313,0.00044631815725065837,0.031380935253113765,0.01040765131890451,0.004068004385684278,0.0014013120490231387,0.5,0.01040765131890451,0.002532334066927433,0.0004965523257851601,0.004939038772135973,0.007471372839063406,132,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,9,4.5e-05,0.0045000000000000005,0.7361579979257612,0.7361579979257612,1.2354415459355839,1.2895907389663934,-0.0005538781988434494,0.09912999638951754,0.1595286703282083,1.0012128353118896,6.896407127380371,6.896407127380371,6.896407127380371,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,6.896407127380371,0.002547416719608004,0.0021230869460850954,0.00036938316902639866,0.0003078540618137141,0.04635219476167581,0.016399575325361467,0.006793019787680962,0.002584300795053811,0.5,0.016399575325361467,0.0038437391631305218,0.0005382401868700981,0.004939038772135973,0.008782777935266495,199,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,10,4.7e-05,0.004699999999999999,0.7570225609060945,0.7570225609060945,1.2586720019855275,1.3347627467736267,-0.0005567725747823715,0.10308472180726085,0.1665118596115782,1.0012216567993164,8.068381309509277,8.068381309509277,8.068381309509277,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,8.068381309509277,0.0027828644029796014,0.002128549385815859,0.00034490987674315265,0.0002638136825917215,0.054784088686250815,0.018440615248068122,0.008230230029048989,0.0029458341026714465,0.5,0.018440615248068122,0.004123365040868521,0.0005588186904788017,0.004939038772135973,0.009062403813004494,218,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,11,4.9e-05,0.0049,0.7596229805484553,0.7596229805484553,1.2647789057188357,1.3453166459902735,-0.0005352116422727704,0.10629981317055226,0.17255389776769464,1.0012873411178589,9.557692527770996,9.557692527770996,9.557692527770996,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,9.557692527770996,0.002849090343806892,0.0021286197006702423,0.00029809395264898154,0.0002227127200927722,0.05935726142444247,0.02020723226576625,0.008961864861875625,0.003780141581826192,0.5,0.02020723226576625,0.004437569063156843,0.0005752909928560257,0.004939038772135973,0.009376607835292816,237,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,12,5.1e-05,0.0050999999999999995,0.7773960692541569,0.7773960692541569,1.2808432589305416,1.3829131943121824,-0.0005005929851904511,0.10855137655397487,0.1779518293606869,1.001416802406311,12.267457008361816,12.267457008361816,12.267457008361816,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,12.267457008361816,0.002760451182257384,0.0021286888513714075,0.00022502228296995773,0.00017352323712407862,0.06048357699261618,0.0217469223428585,0.009938019531742738,0.003780141581826192,0.5,0.0217469223428585,0.004894803743809462,0.0005770120769739151,0.004939038772135973,0.009833842515945435,251,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,13,5.3e-05,0.0053,0.7797359786197645,0.7797359786197645,1.281928528971884,1.3847881677270504,-0.0004719228018075228,0.11012302127465892,0.1822108203527636,1.0014092922210693,14.709100723266602,14.709100723266602,14.709100723266602,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,14.709100723266602,0.0027092103380709884,0.002128705382347107,0.00018418599403467314,0.00014472029408160606,0.060979914333820225,0.02365039661284042,0.011106238128579707,0.0043924329350447065,0.5,0.02365039661284042,0.0050228009931743145,0.0006253118626773357,0.004939038772135973,0.009961839765310287,271,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,14,5.5e-05,0.0055,0.7813714869508858,0.7813714869508858,1.2833869835574903,1.387074647263094,-0.0004992997273802757,0.11103277502829545,0.18491060095714934,1.0014535188674927,17.755529403686523,17.755529403686523,17.755529403686523,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,17.755529403686523,0.0027141975937411177,0.0021288993302732706,0.00015286492066959027,0.00011990063950620667,0.06142111526909162,0.023908667987795403,0.012121551917982767,0.005778650913059614,0.5,0.023908667987795403,0.0050228009931743145,0.0006591915152966976,0.004939038772135973,0.009961839765310287,274,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,15,5.7e-05,0.0057,0.771871526845722,0.771871526845722,1.2726737485564588,1.3659118945721465,-0.00041415635496377945,0.11159260936558531,0.1866898001896442,1.0014610290527344,21.07870864868164,21.07870864868164,21.07870864868164,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,21.07870864868164,0.0025502030737698054,0.0021288450807332993,0.00012098478688965164,0.00010099504273315372,0.06120127347547655,0.023912225986139117,0.012685637478130993,0.006172141078633363,0.5,0.023912225986139117,0.0050228009931743145,0.0006591915152966976,0.004939038772135973,0.009961839765310287,274,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,16,5.9e-05,0.0059,0.7737341137141779,0.7737341137141779,1.2737529015902644,1.3725217484657548,-0.00036150688538327813,0.11210476388109138,0.18797255649642117,1.0016649961471558,23.661155700683594,23.661155700683594,23.661155700683594,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,23.661155700683594,0.0025115262367762558,0.0021286660339683294,0.00010614554371508131,8.99645841858363e-05,0.06126533115663968,0.023912225986139117,0.013161826539696933,0.006700834609977569,0.5,0.023912225986139117,0.0050228009931743145,0.0006591915152966976,0.004939038772135973,0.009961839765310287,274,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,17,6.1e-05,0.0060999999999999995,0.773297351631869,0.773297351631869,1.2729758813801224,1.3715941836620729,-0.00034035518183372915,0.1123447653451769,0.18869190171284422,1.001739740371704,27.872352600097656,27.872352600097656,27.872352600097656,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,27.872352600097656,0.0022335325134918062,0.0021288557909429073,8.013433761899169e-05,7.637876219086897e-05,0.06116971994873923,0.02404409358563967,0.0136143264620014,0.00683076839053248,0.5,0.02404409358563967,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,275,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,18,6.3e-05,0.0063,0.775515057348396,0.775515057348396,1.2745001713176403,1.3787945322751953,-0.0003681729722302407,0.11248631063319652,0.1892980665530551,1.001997947692871,28.332050323486328,28.332050323486328,28.332050323486328,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,28.332050323486328,0.002150150993838906,0.00211148033849895,7.589111869028774e-05,7.452621022448922e-05,0.061014502556640045,0.02408947006162627,0.013716149884736392,0.007143450060968141,0.5,0.02408947006162627,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,275,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,19,6.5e-05,0.0065,0.7351456846633148,0.7351456846633148,1.2322833444236332,1.2968425829906827,-0.00037808611523360014,0.1126178191403029,0.18968060250674515,1.001936435699463,31.76203155517578,31.76203155517578,31.76203155517578,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,31.76203155517578,0.002105579397175458,0.002130387118086219,6.629234007017865e-05,6.707338963458279e-05,0.06164823759110944,0.02414316910021261,0.013933112373333431,0.007267167627653759,0.5,0.02414316910021261,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,276,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,20,6.7e-05,0.0067,0.749803256529474,0.749803256529474,1.2421819182240315,1.3310060666546102,-0.0003610504209063947,0.11274642500612689,0.18983854919101445,1.001953125,34.21493911743164,34.21493911743164,34.21493911743164,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,34.21493911743164,0.0021251177298836333,0.0020918978843837976,6.211081430219292e-05,6.11398979026103e-05,0.06148489873072922,0.02408947006162627,0.014073914959040744,0.007342987612589967,0.5,0.02408947006162627,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,275,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,21,6.9e-05,0.0069,0.7628717342399415,0.7628717342399415,1.2633883607956617,1.3567038376326295,-0.00038603818393312395,0.1128150400821398,0.1901852110002047,1.00198495388031,35.61366271972656,35.61366271972656,35.61366271972656,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,35.61366271972656,0.001965392951387912,0.0020588040351867676,5.518648746845329e-05,5.780938768891039e-05,0.060827461988603435,0.02404409358563967,0.014073914959040744,0.007342987612589967,0.5,0.02404409358563967,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,275,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,22,7.1e-05,0.0071,0.7620886119255273,0.7620886119255273,1.255955027821958,1.3475094566435313,-0.00043377417023293674,0.11282648590717027,0.19021884458075752,1.002000093460083,42.953521728515625,42.953521728515625,42.953521728515625,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,42.953521728515625,0.0018732990662101644,0.0021280143409967422,4.3612234592781583e-05,4.954225533465429e-05,0.06112796545565231,0.02414316910021261,0.014073914959040744,0.007342987612589967,0.5,0.02414316910021261,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,276,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,23,7.3e-05,0.0073,0.7608506459107669,0.7608506459107669,1.2547808320530167,1.3544595990861248,-0.0004103854880668223,0.11280549224814672,0.190355626979195,1.002051591873169,45.169044494628906,45.169044494628906,45.169044494628906,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,45.169044494628906,0.001813245832454413,0.0020767198875546455,4.014355080435734e-05,4.5976617632493647e-05,0.061156795068436055,0.02414316910021261,0.014073914959040744,0.007342987612589967,0.5,0.02414316910021261,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,276,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,24,7.5e-05,0.007499999999999999,0.7994232580296121,0.7994232580296121,1.2939237001010606,1.422510965191243,-0.00041549757588654757,0.11296333143829014,0.19056898228131888,1.0020763874053955,49.32768249511719,49.32768249511719,49.32768249511719,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,0.005142071284353733,0.004986166022717953,49.32768249511719,0.0017857549537438893,0.002075711963698268,3.6201882257911795e-05,4.2080062526832416e-05,0.061006943238386346,0.024231268978276328,0.014154655470588128,0.007342987612589967,0.5,0.024231268978276328,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,277,True,True
D0040_seed13_default_unitbox,13,D0040,completed,yes,25,7.7e-05,0.0077,0.8470172539580133,0.8470172539580133,1.3432065288875679,1.527202991199664,-0.00036593375261873007,0.11298802490324858,0.19058908028466984,1.0020020008087158,54.361961364746094,54.361961364746094,54.361961364746094,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,0.0050997305661439896,0.004991283640265465,54.361961364746094,0.0016782955382950576,0.0020582773722708225,3.0872608275378334e-05,3.786245603723971e-05,0.06118815207118008,0.024231268978276328,0.014073914959040744,0.007342987612589967,0.5,0.024231268978276328,0.0050228009931743145,0.0007086647674441338,0.004939038772135973,0.009961839765310287,277,True,True
