case,step,Delta,alpha_min,alpha_mean,alpha_std,alpha_max,alpha_gt_0p5_area_fraction,He_current_mean,He_current_std,He_current_max,He_history_mean,He_history_std,He_history_max,mechanics_drive_mean,mechanics_drive_std,mechanics_drive_max,max_He_current_x,max_He_current_y,max_He_history_x,max_He_history_y,max_mechanics_drive_x,max_mechanics_drive_y,notch_tip_alpha_max,notch_tip_alpha_mean,bulk_alpha_mean,bulk_alpha_p95,bottom_right_alpha_max,bottom_right_alpha_mean,notch_tip_He_current_max,notch_tip_He_current_mean,bulk_He_current_p95,bulk_He_current_mean,bottom_right_He_current_max,bottom_right_He_current_mean,notch_tip_mechanics_drive_max,notch_tip_mechanics_drive_mean,bulk_mechanics_drive_p95,bulk_mechanics_drive_mean,bottom_right_mechanics_drive_max,bottom_right_mechanics_drive_mean,bulk_He_current_p95_over_notch_tip_He_current_max,bottom_right_He_current_max_over_notch_tip_He_current_max,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max,He_current_ratio_denominator_valid,mechanics_drive_ratio_denominator_valid,bulk_He_current_p95_over_notch_tip_He_current_max_valid,bottom_right_He_current_max_over_notch_tip_He_current_max_valid,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max_valid,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max_valid,bulk_alpha_mean_over_notch_tip_alpha_max,bottom_right_alpha_max_over_notch_tip_alpha_max,reaction_N_tm_eff,elastic_energy,fracture_energy,loss_total,loss_log10,top_u_mode,top_u_abs_max,top_v_error_max,bottom_u_abs_max,bottom_v_abs_max,bottom_right_He_current_p95,bottom_right_alpha_p95,bottom_right_mechanics_drive_p95,bottom_u_max,bottom_u_mean,bottom_u_min,bottom_v_max,bottom_v_mean,bottom_v_min,bulk_He_current_max,bulk_alpha_max,bulk_mechanics_drive_max,macro_strain,macro_stress,max_He_current,max_He_history,max_mechanics_drive,notch_tip_He_current_p95,notch_tip_alpha_p95,notch_tip_mechanics_drive_p95,top_u_max,top_u_mean,top_u_min,top_v_abs_max,top_v_max,top_v_mean,top_v_min,alpha_init,coord_normalization,hidden_layers,neurons,seed,run_level
intact_none,2,1e-05,-0.0001734157558530569,0.005921907870714339,0.00550223116707843,0.021151989698410034,0.0,5.08254658999428e-05,0.0001008600027978144,0.005619175732135773,5.082720814271019e-05,0.00010085913295455461,0.005619175732135773,5.082720814271019e-05,0.00010085913295455461,0.005619175732135773,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.021151989698410034,0.01899421544209735,0.005902384342286303,0.014602694939821958,0.01658475399017334,0.016245385631918907,0.005619175732135773,0.0004631800909745124,0.00010567572098807426,4.6400980253206775e-05,0.0001495398028055206,0.00013613077317131683,0.005619175732135773,0.0004631800909745124,0.00010567572098807426,4.64029316405975e-05,0.0001495398028055206,0.00013613077317131683,0.0188062673291601,0.02661240899627151,0.0188062673291601,0.02661240899627151,True,True,0.0188062673291601,0.02661240899627151,0.0188062673291601,0.02661240899627151,0.2790462942940057,0.7840753624903662,0.38487154245376587,4.2715155856853926e-09,4.2975675101919464e-11,4.314491260787312e-09,-8.3650704063586,free,2.7806413527287077e-06,0.0,0.0,0.0,0.0001481988998421002,0.016550817154347898,0.0001481988998421002,0.0,0.0,0.0,0.0,0.0,0.0,0.0003795382799580693,0.019801825284957886,0.0003795382799580693,nan,nan,0.005619175732135773,0.005619175732135773,0.005619175732135773,0.0010897191008552908,0.020923058688640594,0.0010897191008552908,1.708956915535964e-06,1.1757625557606844e-07,-2.7806413527287077e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,3,1.5e-05,-0.00018517083663027734,0.013105709783124097,0.012187905098679914,0.054921090602874756,0.0,0.00011878274868465071,0.00026429775745153626,0.014813396148383617,0.00011887249253528622,0.0002642958067494348,0.014813396148383617,0.00011887249253528622,0.0002642958067494348,0.014813396148383617,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.054921090602874756,0.047516145220358075,0.013006024522949569,0.03155246991664168,0.03217245265841484,0.03183711692690849,0.014813396148383617,0.00116627904028737,0.00024713540624361465,0.00010745972779250102,0.0003542442573234439,0.0003194181190337986,0.014813396148383617,0.0011676948216356247,0.00024713540624361465,0.00010753844174893608,0.0003542442573234439,0.0003194181190337986,0.016683237508002588,0.023913777352271626,0.016683237508002588,0.023913777352271626,True,True,0.016683237508002588,0.023913777352271626,0.016683237508002588,0.023913777352271626,0.2368129325215692,0.5857941330963087,0.5386507511138916,9.539978584882647e-09,2.1123600091321748e-10,9.751214585795864e-09,-8.010941286346968,free,4.7441571950912476e-06,0.0,0.0,0.0,0.0003507616434944794,0.03213891908526421,0.0003507616434944794,0.0,0.0,0.0,0.0,0.0,0.0,0.0011041759280487895,0.049964260309934616,0.0011041759280487895,nan,nan,0.014813396148383617,0.014813396148383617,0.014813396148383617,0.003261724300682543,0.0538826584815979,0.003261724300682543,2.292052158736624e-06,-5.516895384971576e-08,-4.7441571950912476e-06,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,4,2e-05,-0.0006215360481292009,0.024783522057232613,0.0220899949134224,0.08665584027767181,0.0,0.00023547620855074696,0.0005811905350411508,0.030475854873657227,0.00023690745548205486,0.0005822881809207589,0.030475854873657227,0.00023690745548205486,0.0005822881809207589,0.030475854873657227,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.08665584027767181,0.08106716824312733,0.0249473904091199,0.057053808122873306,0.05981041118502617,0.057863758876919746,0.030475854873657227,0.0026317638709259295,0.0004880619031609965,0.00020921240724169535,0.000620329927187413,0.0005534079973585904,0.030475854873657227,0.0026927912098073325,0.000490162760252132,0.00020988503789164337,0.000620329927187413,0.0005534079973585904,0.016014707550759087,0.020354799882040878,0.016083642683172764,0.020354799882040878,True,True,0.016014707550759087,0.020354799882040878,0.016083642683172764,0.020354799882040878,0.2878904679613149,0.6902063495475357,0.7568781971931458,1.74148002685115e-08,6.825133236354475e-10,1.8097313592146946e-08,-7.74238588804218,free,5.2571426749636885e-06,0.0,0.0,0.0,0.0006136377342045307,0.059615745954215524,0.0006136377342045307,0.0,0.0,0.0,0.0,0.0,0.0,0.0019060056656599045,0.08419306576251984,0.0019060056656599045,nan,nan,0.030475854873657227,0.030475854873657227,0.030475854873657227,0.006531564425677052,0.08603918254375457,0.006531564425677052,2.523812554500182e-06,-1.4916339097226228e-07,-5.2571426749636885e-06,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,5,2.5e-05,-0.0002539092965889722,0.0558920006234986,0.02252851748413043,0.09674035012722015,0.0,0.0004689041881676925,0.00028441561065338544,0.006729489658027887,0.000493646949004959,0.0006028819141393924,0.030475854873657227,0.000493646949004959,0.0006028819141393924,0.030475854873657227,0.0021725385449826717,0.005147793795913458,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.09518804401159286,0.09156363794248398,0.05860023461189218,0.08732503354549408,0.08296322822570801,0.08158541470766068,0.002080619102343917,0.0012285830811852563,0.0008176489674951876,0.0004832673307867518,0.0008287212112918496,0.000773974577896297,0.030475854873657227,0.0027932005404966744,0.000830430816859006,0.0004867217171948407,0.0008287212112918496,0.000773974577896297,0.39298349542886873,0.39830510560931387,0.0272488112409544,0.027192714190543713,True,True,0.39298349542886873,0.39830510560931387,0.0272488112409544,0.027192714190543713,0.6156259982057758,0.871571940438276,1.298321008682251,3.720844787835631e-08,2.3432717988214335e-09,3.9551719677177744e-08,-7.402834628978629,free,6.964270596654387e-06,0.0,0.0,0.0,0.0008232465479522943,0.08282544687390328,0.0008232465479522943,0.0,0.0,0.0,0.0,0.0,0.0,0.006729489658027887,0.09674035012722015,0.006729489658027887,nan,nan,0.006729489658027887,0.030475854873657227,0.030475854873657227,0.0017175932181999083,0.0943192109465599,0.006531564425677052,6.964270596654387e-06,3.3751161829798095e-07,-4.972979240847053e-06,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,6,3e-05,-0.0001029303966788575,0.07074522693092633,0.029333093849271033,0.13951441645622253,0.0,0.0005260535426795468,0.00037217139011080073,0.006214939057826996,0.0006266869050006311,0.0006325651638696515,0.030475854873657227,0.0006266869050006311,0.0006325651638696515,0.030475854873657227,0.004412558861076832,0.004863997921347618,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.13568739593029022,0.12934712249122254,0.0733756264165625,0.11236417256295678,0.1045493483543396,0.1031135767698288,0.0036498766858130693,0.001832066695461024,0.0009188443596940485,0.000527413109716652,0.0010178968077525496,0.0009644304227549583,0.030475854873657227,0.0029965454301069654,0.0010068880277685815,0.0006222048797394878,0.0010178968077525496,0.0009644304227549583,0.2517466859265578,0.27888525979770096,0.03303887723388909,0.03340010680495795,True,True,0.2517466859265578,0.27888525979770096,0.03303887723388909,0.03340010680495795,0.5407696559690734,0.7705162858903425,1.322428584098816,4.615919380057676e-08,3.802316683731988e-09,4.9961510484308747e-08,-7.30136444009206,free,6.314615347946528e-06,0.0,0.0,0.0,0.0010125501692527905,0.10440577119588852,0.0010125501692527905,0.0,0.0,0.0,0.0,0.0,0.0,0.006214939057826996,0.13951441645622253,0.006729489658027887,nan,nan,0.006214939057826996,0.030475854873657227,0.030475854873657227,0.0032942325342446566,0.13496648967266084,0.006531564425677052,6.314615347946528e-06,9.670407067119412e-07,-4.443345460458659e-06,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,7,3.5e-05,-5.616474663838744e-05,0.10011364357268596,0.0400845366930741,0.18244408071041107,0.0,0.0008812410386046494,0.0006456251246215831,0.008352872915565968,0.0009232734738052175,0.0008140272739481733,0.030475854873657227,0.0009232734738052175,0.0008140272739481733,0.030475854873657227,0.002714775037020445,0.005083353724330664,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.18244408071041107,0.17993686889132407,0.1034223831443867,0.16603261902928348,0.15830624103546143,0.15810586512088776,0.004338173661381006,0.002575010660882682,0.0017927554668858646,0.0008966680901200236,0.0018698708154261112,0.001727438997477293,0.030475854873657227,0.003571257194542415,0.0018118389532901346,0.0009287874330794671,0.0018698708154261112,0.001727438997477293,0.4132511989654103,0.4310271928650408,0.059451620333585954,0.06135581177879914,True,True,0.4132511989654103,0.4310271928650408,0.059451620333585954,0.06135581177879914,0.5668716833216775,0.8676973263206986,1.4078840017318726,6.186740364455545e-08,7.279199909504541e-09,6.914660355405999e-08,-7.160229147354472,free,9.356100235891063e-06,0.0,0.0,0.0,0.0018556276336312294,0.15828620344400407,0.0018556276336312294,0.0,0.0,0.0,0.0,0.0,0.0,0.008352872915565968,0.18088774383068085,0.008352872915565968,nan,nan,0.008352872915565968,0.030475854873657227,0.030475854873657227,0.004188474826514721,0.1823079764842987,0.006531564425677052,6.834744453954045e-06,-3.6699969498954486e-07,-9.356100235891063e-06,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,8,4e-05,0.07659967988729477,0.15032519270137373,0.03218304993075294,0.23892831802368164,0.0,0.0014068273080189645,0.0005009597223542678,0.005318821873515844,0.0014365461309200503,0.0007537888234953934,0.030475854873657227,0.0014365461309200503,0.0007537888234953934,0.030475854873657227,0.0020991067867726088,0.005088344216346741,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.23297259211540222,0.22134731158818285,0.15172890281985374,0.2187336482107639,0.1615464687347412,0.1606101393699646,0.004070347175002098,0.0031171095085470646,0.002407491288613527,0.0014066128240521668,0.0018709806026890874,0.001795772579498589,0.030475854873657227,0.004007596037771604,0.0024674650048837066,0.0014266445712971334,0.0018709806026890874,0.001795772579498589,0.5914707480971291,0.45966118423009533,0.08096458705138862,0.061392227074369254,True,True,0.5914707480971291,0.45966118423009533,0.08096458705138862,0.061392227074369254,0.6512736173905612,0.693414050416367,1.994940161705017,9.120057598011044e-08,1.4907652001738825e-08,1.0610822798184927e-07,-6.974250938166846,free,5.242311999609228e-06,0.0,0.0,0.0,0.0018634598003700376,0.16145283579826356,0.0018634598003700376,0.0,0.0,0.0,0.0,0.0,0.0,0.005318821873515844,0.23892831802368164,0.008352872915565968,nan,nan,0.005318821873515844,0.030475854873657227,0.030475854873657227,0.003975389618426561,0.23092340528964997,0.006531564425677052,2.4799633138172794e-06,-4.1963778656395335e-07,-5.242311999609228e-06,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,9,4.5e-05,0.09459074586629868,0.18428511909467193,0.06076352677557235,0.4627065658569336,0.0,0.0018402790614086056,0.0011696791515013348,0.017395418137311935,0.001860332544523406,0.0012431818976756915,0.030475854873657227,0.001860332544523406,0.0012431818976756915,0.030475854873657227,0.0020017956849187613,0.005127978511154652,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.38304680585861206,0.34096514158052943,0.18514095894390442,0.3249238550662993,0.2049444168806076,0.20486821979284286,0.016471300274133682,0.005296407643807669,0.0034101565368473527,0.001831470231223768,0.002284091431647539,0.0022003892809152603,0.030475854873657227,0.00566298099655709,0.003422875213436782,0.0018480573104953338,0.002284091431647539,0.0022003892809152603,0.20703626793827679,0.13867098490302232,0.11231432974159004,0.07494757542049678,True,True,0.20703626793827679,0.13867098490302232,0.11231432974159004,0.07494757542049678,0.4833376916664397,0.5350375299990243,1.8772954940795898,1.0378507653285851e-07,2.244055430367098e-08,1.262256308365295e-07,-6.898852450158013,free,5.762854925706051e-06,0.0,0.0,0.0,0.002275721216574311,0.20493679717183114,0.002275721216574311,0.0,0.0,0.0,0.0,0.0,0.0,0.017395418137311935,0.4627065658569336,0.017395418137311935,nan,nan,0.017395418137311935,0.030475854873657227,0.030475854873657227,0.01302428729832172,0.37115009427070617,0.01440792046487329,4.9264672270510346e-06,-3.0419576262374904e-07,-5.762854925706051e-06,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,10,4.7e-05,0.08531077206134796,0.1942273857048932,0.06110938883875261,0.4622516632080078,0.0,0.0018286794386019253,0.0017429716217541207,0.07201246917247772,0.0020286631898658813,0.0018643736348884384,0.07201246917247772,0.0020286631898658813,0.0018643736348884384,0.07201246917247772,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.438445508480072,0.3875238679043234,0.19374966104006158,0.32911316752433756,0.2236831784248352,0.2218543216586113,0.07201246917247772,0.008217231903148636,0.002760870708152651,0.0017540378068886032,0.002490980550646782,0.0023653325624763966,0.07201246917247772,0.008602760681142546,0.0035560178686864616,0.001969054077542202,0.002490980550646782,0.0023653325624763966,0.038338786877867834,0.0345909615275184,0.049380585189620574,0.0345909615275184,True,True,0.038338786877867834,0.0345909615275184,0.049380585189620574,0.0345909615275184,0.44190134758529015,0.5101732691942993,1.8497716188430786,1.0761516477941768e-07,2.4420424793447637e-08,1.3203558957286532e-07,-6.879308990977274,free,6.088129339332227e-06,0.0,0.0,0.0,0.0024784157518297433,0.22350029274821281,0.0024784157518297433,0.0,0.0,0.0,0.0,0.0,0.0,0.01656103879213333,0.4622516632080078,0.017395418137311935,nan,nan,0.07201246917247772,0.07201246917247772,0.07201246917247772,0.032628619670867914,0.42774010896682735,0.032628619670867914,4.184952103969408e-06,1.6644754055050726e-07,-6.088129339332227e-06,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,11,4.9e-05,0.09486833214759827,0.20455976271586374,0.06396470635641321,0.507638692855835,0.0005544261689151728,0.0018912380279483177,0.001892636035648632,0.07036461681127548,0.0021889290640149917,0.0021001303606643547,0.07201246917247772,0.0021889290640149917,0.0021001303606643547,0.07201246917247772,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.46436089277267456,0.3961986707497949,0.20480712196314468,0.33278204798698413,0.21946722269058228,0.2178860455751419,0.07036461681127548,0.010571642903202814,0.003212548152077943,0.0018137449699250515,0.0025027627125382423,0.00241172278765589,0.07201246917247772,0.011212375330776996,0.0038309533614665266,0.0021015122617293164,0.0025027627125382423,0.00241172278765589,0.045655732918922866,0.03556848350714233,0.05319847250746222,0.03475457432995184,True,True,0.045655732918922866,0.03556848350714233,0.05319847250746222,0.03475457432995184,0.4410516155661862,0.47262210514790554,1.728469967842102,1.1079048078954656e-07,2.666415355179197e-08,1.3745463434133853e-07,-6.8618406131508785,free,7.460855613317108e-06,0.0,0.0,0.0,0.002493658720050007,0.21930910497903824,0.002493658720050007,0.0,0.0,0.0,0.0,0.0,0.0,0.01442646887153387,0.507638692855835,0.017395418137311935,nan,nan,0.07036461681127548,0.07201246917247772,0.07201246917247772,0.033675894141197205,0.4569258511066437,0.033935378491878505,7.460855613317108e-06,1.100882050764085e-06,-7.158003882068442e-06,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_unitbox,0,1e-06,-3.829638444585726e-06,4.984049183143467e-05,5.594504090563324e-05,0.00047526758862659335,0.0,4.149047388346516e-07,7.876032136163707e-07,4.202832133159973e-05,4.149047388346516e-07,7.876032136163707e-07,4.202832133159973e-05,4.149047388346516e-07,7.876032136163707e-07,4.202832133159973e-05,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.00047526758862659335,0.0003196712859789841,4.7359295933359176e-05,0.00010902385329245575,0.00013687214232049882,0.00013204416609369218,4.202832133159973e-05,3.6663580443289266e-06,8.564077461414851e-07,3.7918446633005585e-07,1.4510324035654776e-06,1.2863715710409451e-06,4.202832133159973e-05,3.6663580443289266e-06,8.564077461414851e-07,3.7918446633005585e-07,1.4510324035654776e-06,1.2863715710409451e-06,0.020376920110239567,0.03452510967823246,0.020376920110239567,0.03452510967823246,True,True,0.020376920110239567,0.03452510967823246,0.020376920110239567,0.03452510967823246,0.09964764496189592,0.2879896411956593,0.03760998696088791,3.59853050135861e-11,3.2341558105247097e-15,3.5988539169396624e-11,-10.443835781675684,free,3.5290392474962573e-07,0.0,0.0,0.0,1.4345663203130244e-06,0.00013638934469781817,1.4345663203130244e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.393656470507267e-06,0.00030857324600219727,3.393656470507267e-06,nan,nan,4.202832133159973e-05,4.202832133159973e-05,4.202832133159973e-05,8.504917786922294e-06,0.0004632989643141627,8.504917786922294e-06,1.7910464578108076e-07,1.08658236186443e-08,-3.5290392474962573e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,alpha-init-intact,unit_box,8,400,2,"near-production diagnostic, not validation"
intact_unitbox,1,5e-06,-8.535997767467052e-05,0.0014565421428319144,0.0016147999634815893,0.012753765098750591,0.0,1.2219714473078439e-05,2.3548367993435012e-05,0.001255124807357788,1.2219715314098858e-05,2.3548367557053253e-05,0.001255124807357788,1.2219715314098858e-05,2.3548367557053253e-05,0.001255124807357788,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.012753765098750591,0.009168947619475322,0.0013867780008583871,0.003195072291418909,0.0037250122986733913,0.0035994253121316433,0.001255124807357788,0.00011101452359560127,2.5426841966691422e-05,1.113797880823199e-05,3.505460699670948e-05,3.211430703231599e-05,0.001255124807357788,0.00011101452359560127,2.5426841966691422e-05,1.1137979190034786e-05,3.505460699670948e-05,3.211430703231599e-05,0.020258417184995693,0.02792918026256233,0.020258417184995693,0.02792918026256233,True,True,0.020258417184995693,0.02792918026256233,0.020258417184995693,0.02792918026256233,0.10873479244135062,0.29207157806586137,0.18759112060070038,1.0450711407372637e-09,2.7251204764988657e-12,1.0477962612137626e-09,-8.9797231555513,free,1.5870400602580048e-06,0.0,0.0,0.0,3.476057700027013e-05,0.0037124536000192167,3.476057700027013e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.876180411083624e-05,0.009183337911963463,9.876180411083624e-05,nan,nan,0.001255124807357788,0.001255124807357788,0.001255124807357788,0.00025257429224438926,0.012434910237789153,0.00025257429224438926,8.365438475266274e-07,4.653566776369189e-08,-1.5870400602580048e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,alpha-init-intact,unit_box,8,400,2,"near-production diagnostic, not validation"
intact_unitbox,2,1e-05,-0.00017427843704354018,0.005960582347225194,0.006880148693547034,0.06744836270809174,0.0,5.0363161072447256e-05,0.00010437796792002353,0.00568320881575346,5.0363181864819576e-05,0.0001043779578922662,0.00568320881575346,5.0363181864819576e-05,0.0001043779578922662,0.00568320881575346,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.06744836270809174,0.04127672319746997,0.005621892654072101,0.012507564947009069,0.014237454161047935,0.013937960378825665,0.00568320881575346,0.0004894704087129792,0.00010461109814059444,4.5479933652967584e-05,0.000142888369737193,0.00013083096200716682,0.00568320881575346,0.0004894704087129792,0.00010461109814059444,4.54799490359472e-05,0.000142888369737193,0.00013083096200716682,0.018407048118770464,0.025142199480884173,0.018407048118770464,0.025142199480884173,True,True,0.018407048118770464,0.025142199480884173,0.018407048118770464,0.025142199480884173,0.08335106188422935,0.21108672752615057,0.3654111325740814,4.1945824591493874e-09,4.589724086900837e-11,4.240479700018396e-09,-8.372585011499982,free,3.1226554710883647e-06,0.0,0.0,0.0,0.00014168262896419037,0.014207504782825708,0.00014168262896419037,0.0,0.0,0.0,0.0,0.0,0.0,0.0004200506373308599,0.03663572669029236,0.0004200506373308599,nan,nan,0.00568320881575346,0.00568320881575346,0.00568320881575346,0.0010920759057626113,0.0650873064994812,0.0010920759057626113,1.6160688574018423e-06,7.296845367932292e-08,-3.1226554710883647e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,alpha-init-intact,unit_box,8,400,2,"near-production diagnostic, not validation"
intact_unitbox,3,1.5e-05,-0.00018041039584204555,0.013539395649260589,0.0164202329014441,0.18165025115013123,0.0,0.00011719285595042329,0.00029126915289831156,0.0165470652282238,0.00011719315624192452,0.0002912690322945437,0.0165470652282238,0.00011719315624192452,0.0002912690322945437,0.0165470652282238,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.18165025115013123,0.10253242541053524,0.012649838047325614,0.029559606034308662,0.03180381655693054,0.031434884294867516,0.0165470652282238,0.0013293451001155604,0.0002396180381765589,0.00010321651242133312,0.00032640586141496897,0.00029944017296656966,0.0165470652282238,0.0013293451001155604,0.0002396180381765589,0.00010321675919585059,0.00032640586141496897,0.00029944017296656966,0.01448099919059061,0.0197259064923627,0.01448099919059061,0.0197259064923627,True,True,0.01448099919059061,0.0197259064923627,0.01448099919059061,0.0197259064923627,0.0696384286134056,0.17508270071504148,0.5165328979492188,9.232830500138789e-09,2.3860949327492165e-10,9.47143999341371e-09,-8.023583987876227,free,4.6236332309490535e-06,0.0,0.0,0.0,0.000323709292570129,0.03176692333072424,0.000323709292570129,0.0,0.0,0.0,0.0,0.0,0.0,0.0010119853541254997,0.08489911258220673,0.0010119853541254997,nan,nan,0.0165470652282238,0.0165470652282238,0.0165470652282238,0.003036669455468652,0.1691029220819473,0.003036669455468652,2.354797516090912e-06,7.465496736358545e-08,-4.6236332309490535e-06,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,alpha-init-intact,unit_box,8,400,2,"near-production diagnostic, not validation"
intact_unitbox,4,2e-05,-0.0001575276255607605,0.024301503060300378,0.03354406073501285,0.43557652831077576,0.0,0.00022906060840411098,0.0009933355046662935,0.060817308723926544,0.00022906302807539688,0.0009933349492224765,0.060817308723926544,0.00022906302807539688,0.0009933349492224765,0.060817308723926544,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.43557652831077576,0.2202255660540437,0.022206290544998113,0.05225164424628013,0.06141474097967148,0.06035735458135605,0.060817308723926544,0.003881591026297366,0.0004328436232754028,0.0001838641075181199,0.0005976710235700011,0.000548532436368987,0.060817308723926544,0.003881591026297366,0.0004328436232754028,0.00018386651795537103,0.0005976710235700011,0.000548532436368987,0.007117112420088311,0.009827317849315936,0.007117112420088311,0.009827317849315936,True,True,0.007117112420088311,0.009827317849315936,0.007117112420088311,0.009827317849315936,0.0509813754912761,0.14099644261789332,0.6271490454673767,1.573185492986795e-08,8.147539864999942e-10,1.6546608916367944e-08,-7.781290997647191,free,6.270819540077355e-06,0.0,0.0,0.0,0.0005927571648498998,0.061309002339839935,0.0005927571648498998,0.0,0.0,0.0,0.0,0.0,0.0,0.0017657463904470205,0.18462276458740234,0.0017657463904470205,nan,nan,0.060817308723926544,0.060817308723926544,0.060817308723926544,0.011663129553198811,0.4004181087017059,0.011663129553198811,3.020617214133381e-06,4.78316835028636e-08,-6.270819540077355e-06,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,alpha-init-intact,unit_box,8,400,2,"near-production diagnostic, not validation"
intact_unitbox,5,2.5e-05,-0.0001464731030864641,0.03908687918677264,0.0669957916448531,0.9050392508506775,0.005729070412123452,0.0006544739409228488,0.00824816547412157,0.40957510471343994,0.0006549026220218744,0.008248228447531673,0.40957510471343994,0.0006549026220218744,0.008248228447531673,0.40957510471343994,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.9050392508506775,0.42859800711070023,0.03475228157213489,0.08307648785412307,0.09120922535657883,0.08986314758658409,0.40957510471343994,0.026921640819861363,0.0007099019101588052,0.0003047475578559113,0.000915098818950355,0.0008451681642327458,0.40957510471343994,0.02694138777371012,0.0007099019101588052,0.00030492926857393345,0.000915098818950355,0.0008451681642327458,0.0017332643073008295,0.002234263773406359,0.0017332643073008295,0.002234263773406359,True,True,0.0017332643073008295,0.002234263773406359,0.0017332643073008295,0.002234263773406359,0.03839864573770699,0.10077930351733158,0.6916587352752686,2.2536505994708023e-08,2.459332737458908e-09,2.499583873216693e-08,-7.602132285971182,free,7.662199095648248e-06,0.0,0.0,0.0,0.0009081057534785942,0.09107461757957935,0.0009081057534785942,0.0,0.0,0.0,0.0,0.0,0.0,0.023291144520044327,0.5748159289360046,0.023291144520044327,nan,nan,0.40957510471343994,0.40957510471343994,0.40957510471343994,0.181484192609787,0.8466684818267822,0.181484192609787,3.2919786008278606e-06,7.431415625092085e-08,-7.662199095648248e-06,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,alpha-init-intact,unit_box,8,400,2,"near-production diagnostic, not validation"
