seed,step,Delta,eps,R_energy_exact_N,R_fd_N,fd_abs_error_N,fd_rel_error,branch_flip_I_plus_fraction,branch_flip_I_minus_fraction,branch_flip_II_plus_fraction,branch_flip_II_minus_fraction,max_branch_flip_fraction,branch_stable,status
13,5,2.5e-05,5e-08,1.7816273029893637,1.7820411812863313,0.0004138782969675958,0.0002323035217708867,0.02051376737654209,0.024209942668676376,0.01829606294631958,0.017926445230841637,0.024209942668676376,False,computed
13,5,2.5e-05,1e-07,1.7816273029893637,1.7818280184656032,0.00020071547623956576,0.00011265850938789976,0.025873221457004547,0.03030863031744957,0.02291628159582615,0.025503603741526604,0.03030863031744957,False,computed
13,5,2.5e-05,5e-07,1.7816273029893637,1.780442460130871,0.0011848428584926296,0.0006650340711015154,0.05414895713329315,0.07022731751203537,0.052855294197797775,0.06375900655984879,0.07022731751203537,False,computed
13,5,2.5e-05,1e-06,1.7816273029893637,1.777960889626229,0.0036664133631347795,0.002057901423593455,0.07170578092336655,0.11199408769607544,0.0746627226471901,0.10145998746156693,0.11199408769607544,False,computed
13,6,3e-05,1e-09,1.8477900885045528,1.8474111129762603,0.00037897552829257997,0.00020509663443388806,0.002402513287961483,0.004065792076289654,0.002217704663053155,0.0029569396283477545,0.004065792076289654,False,computed
13,6,3e-05,5e-09,1.8477900885045528,1.8449242134011001,0.0028658751034527086,0.0015509743889643378,0.00887081865221262,0.012197375297546387,0.007577157579362392,0.010349288582801819,0.012197375297546387,False,computed
13,6,3e-05,1e-08,1.8477900885045528,1.84456894203322,0.0032211464713327587,0.0017432426396115622,0.013491036370396614,0.017926445230841637,0.011827758513391018,0.013860654085874557,0.017926445230841637,False,computed
13,6,3e-05,5e-08,1.8477900885045528,1.8449242134011001,0.0028658751034527086,0.0015509743889643378,0.03215671703219414,0.03271114453673363,0.025873221457004547,0.02347070723772049,0.03271114453673363,False,computed
13,6,3e-05,1e-07,1.8477900885045528,1.8453150119057682,0.0024750765987846535,0.0013394793132523912,0.045462947338819504,0.04065791890025139,0.03492884710431099,0.0286453515291214,0.045462947338819504,False,computed
13,6,3e-05,5e-07,1.8477900885045528,1.84649451284713,0.0012955756574228872,0.0007011487211036066,0.09314359724521637,0.0803917944431305,0.07928293943405151,0.0687488466501236,0.09314359724521637,False,computed
13,6,3e-05,1e-06,1.8477900885045528,1.844927766114779,0.002862322389773908,0.0015490517064578656,0.13269266486167908,0.11587507277727127,0.11476621776819229,0.11088523268699646,0.13269266486167908,False,computed
13,7,3.5e-05,1e-09,1.738204387947917,1.7355006320940447,0.0027037558538722806,0.0015554878773860828,0.0029569396283477545,0.002402513287961483,0.002402513287961483,0.0025873221457004547,0.0029569396283477545,False,computed
13,7,3.5e-05,5e-09,1.738204387947917,1.7333690038867644,0.004835384061152581,0.0027818270939133465,0.01053409744054079,0.01256699301302433,0.008131584152579308,0.011273331940174103,0.01256699301302433,False,computed
13,7,3.5e-05,1e-08,1.738204387947917,1.7326584611510043,0.005545926796912681,0.003190606832755768,0.015708740800619125,0.0171872116625309,0.013860654085874557,0.014415080659091473,0.0171872116625309,False,computed
13,7,3.5e-05,5e-08,1.738204387947917,1.7343992908536165,0.003805097094300436,0.0021890964725918356,0.03474403917789459,0.028460543602705002,0.027536500245332718,0.023840324953198433,0.03474403917789459,False,computed
13,7,3.5e-05,1e-07,1.738204387947917,1.7361223569878348,0.002082030960082193,0.0011978056058989642,0.049528736621141434,0.036222510039806366,0.03825540468096733,0.030123822391033173,0.049528736621141434,False,computed
13,7,3.5e-05,5e-07,1.738204387947917,1.7458283707583178,0.007623982810400776,0.00438612562668851,0.10792829096317291,0.06763999164104462,0.08852338045835495,0.06449824571609497,0.10792829096317291,False,computed
13,7,3.5e-05,1e-06,1.738204387947917,1.7494148352170669,0.011210447269149881,0.006449441358495632,0.1495102494955063,0.09905747324228287,0.13010534644126892,0.097394198179245,0.1495102494955063,False,computed
13,8,4e-05,1e-09,1.4651684323325753,1.4690471061840071,0.003878673851431813,0.0026472545857795285,0.0036961743608117104,0.0035113657359033823,0.003880983218550682,0.0033265571109950542,0.003880983218550682,False,computed
13,8,4e-05,5e-09,1.4651684323325753,1.4658496638730867,0.0006812315405113623,0.000464951008688352,0.012382184155285358,0.01201256737112999,0.01201256737112999,0.011827758513391018,0.012382184155285358,False,computed
13,8,4e-05,1e-08,1.4651684323325753,1.467981292080367,0.002812859747791663,0.0019198200600824698,0.01995934173464775,0.01663278415799141,0.019035298377275467,0.017002401873469353,0.01995934173464775,False,computed
13,8,4e-05,5e-08,1.4651684323325753,1.4798828829043487,0.014714450571773341,0.010042838930366295,0.04158196225762367,0.02809092588722706,0.03788578882813454,0.029014969244599342,0.04158196225762367,False,computed
13,8,4e-05,1e-07,1.4651684323325753,1.4852830076961254,0.020114575363550102,0.01372850719389806,0.05766032263636589,0.03492884710431099,0.05359452962875366,0.03603770211338997,0.05766032263636589,False,computed
13,8,4e-05,5e-07,1.4651684323325753,1.5042296297451685,0.039061197412593174,0.026659868279039444,0.1201256662607193,0.06061726063489914,0.11328774690628052,0.06597671657800674,0.1201256662607193,False,computed
13,8,4e-05,1e-06,1.4651684323325753,1.5109460349549408,0.04577760262236552,0.031243918181807075,0.16743670403957367,0.0796525627374649,0.15875069797039032,0.08944742381572723,0.16743670403957367,False,computed
13,9,4.5e-05,1e-09,0.9582097409293056,0.9592326932761351,0.0010229523468295865,0.0010675662155526526,0.004805026575922966,0.0055442615412175655,0.004989835433661938,0.005913879256695509,0.005913879256695509,False,computed
13,9,4.5e-05,5e-09,0.9582097409293056,0.9599432360118954,0.0017334950825897977,0.0018090977460828077,0.017002401873469353,0.019035298377275467,0.016447976231575012,0.01829606294631958,0.019035298377275467,False,computed
13,9,4.5e-05,1e-08,0.9582097409293056,0.9610090501155355,0.002799309186229948,0.0029213950418778664,0.024209942668676376,0.024949178099632263,0.023101089522242546,0.023840324953198433,0.024949178099632263,False,computed
13,9,4.5e-05,5e-08,0.9582097409293056,0.9670486633694964,0.0088389224401908,0.009224413051383199,0.05193125084042549,0.0343744233250618,0.049898356199264526,0.0341896153986454,0.05193125084042549,False,computed
13,9,4.5e-05,1e-07,0.9582097409293056,0.9746869977789174,0.016477256849611877,0.01719587700458112,0.06948807835578918,0.04121234640479088,0.06523747742176056,0.040842726826667786,0.06948807835578918,False,computed
13,9,4.5e-05,5e-07,0.9582097409293056,1.014868189486151,0.05665844855684554,0.05912948505605483,0.13879135251045227,0.06486786156892776,0.12992052733898163,0.06616152077913284,0.13879135251045227,False,computed
13,9,4.5e-05,1e-06,0.9582097409293056,1.0370690972649754,0.07885935633566987,0.0822986377274659,0.19090740382671356,0.08187026530504227,0.1827758252620697,0.08870818465948105,0.19090740382671356,False,computed
13,10,4.7e-05,1e-09,0.7826319779269397,0.7673861546209082,0.015245823306031525,0.01948019469689335,0.0055442615412175655,0.007946775294840336,0.0055442615412175655,0.007577157579362392,0.007946775294840336,False,computed
13,10,4.7e-05,5e-09,0.7826319779269397,0.7705835969318287,0.012048380995111074,0.015394695508130406,0.01589355058968067,0.020328959450125694,0.01589355058968067,0.01995934173464775,0.020328959450125694,False,computed
13,10,4.7e-05,1e-08,0.7826319779269397,0.7680966973566683,0.014535280570271425,0.018572305988279362,0.02347070723772049,0.026982072740793228,0.022731473669409752,0.027166882529854774,0.027166882529854774,False,computed
13,10,4.7e-05,5e-08,0.7826319779269397,0.7686651315452764,0.013966846381663345,0.017845995021388172,0.053409721702337265,0.044908519834280014,0.052300870418548584,0.04416928440332413,0.053409721702337265,False,computed
13,10,4.7e-05,1e-07,0.7826319779269397,0.7742428920209932,0.008389085905946558,0.01071906865876837,0.07170578092336655,0.05544261634349823,0.06948807835578918,0.05599704384803772,0.07170578092336655,False,computed
13,10,4.7e-05,5e-07,0.7826319779269397,0.7974456650572392,0.014813687130299513,0.018928037121021396,0.14378118515014648,0.08667529374361038,0.1434115618467331,0.09203474223613739,0.14378118515014648,False,computed
13,10,4.7e-05,1e-06,0.7826319779269397,0.8090257352932895,0.026393757366349746,0.03372435334965786,0.2062465399503708,0.11051561683416367,0.20107188820838928,0.12141933292150497,0.2062465399503708,False,computed
13,11,4.9e-05,1e-09,0.593646545894444,0.5861977570020827,0.0074487888923613355,0.012547514920916934,0.004065792076289654,0.006468305364251137,0.004250600468367338,0.005913879256695509,0.006468305364251137,False,computed
13,11,4.9e-05,5e-09,0.593646545894444,0.581223957851762,0.012422588042682037,0.020925899642800064,0.017002401873469353,0.0171872116625309,0.017002401873469353,0.016447976231575012,0.0171872116625309,False,computed
13,11,4.9e-05,1e-08,0.593646545894444,0.5798028723802418,0.013843673514202237,0.023319723849052384,0.024949178099632263,0.024949178099632263,0.02457956038415432,0.023840324953198433,0.024949178099632263,False,computed
13,11,4.9e-05,5e-08,0.593646545894444,0.5862688112756587,0.0073777346187853254,0.012427823710604318,0.05599704384803772,0.04509332776069641,0.05304010212421417,0.044908519834280014,0.05599704384803772,False,computed
13,11,4.9e-05,1e-07,0.593646545894444,0.5898570520912472,0.0037894938031968195,0.0063834175898172035,0.07355387508869171,0.05304010212421417,0.07059693336486816,0.05599704384803772,0.07355387508869171,False,computed
13,11,4.9e-05,5e-07,0.593646545894444,0.6238778382794408,0.030231292384996777,0.0509247339078634,0.159674733877182,0.08408796787261963,0.15893550217151642,0.09203474223613739,0.159674733877182,False,computed
13,11,4.9e-05,1e-06,0.593646545894444,0.6595186619051674,0.0658721160107234,0.11096184500067165,0.21973757445812225,0.10145998746156693,0.21955277025699615,0.10996118932962418,0.21973757445812225,False,computed
13,12,5.1e-05,1e-09,0.40310126496478915,0.3979039320256561,0.005197332939133048,0.01289336797190908,0.004620218183845282,0.006098687648773193,0.004250600468367338,0.006283496506512165,0.006283496506512165,False,computed
13,12,5.1e-05,5e-09,0.40310126496478915,0.3964828465541359,0.006618418410653248,0.016418748800580835,0.0171872116625309,0.017002401873469353,0.01663278415799141,0.01663278415799141,0.0171872116625309,False,computed
13,12,5.1e-05,1e-08,0.40310126496478915,0.3979039320256561,0.005197332939133048,0.01289336797190908,0.02347070723772049,0.023655517026782036,0.023285899311304092,0.023101089522242546,0.023655517026782036,False,computed
13,12,5.1e-05,5e-08,0.40310126496478915,0.4135358722123783,0.010434607247589156,0.025885821143480207,0.048235077410936356,0.03696174547076225,0.04860469326376915,0.036222510039806366,0.04860469326376915,False,computed
13,12,5.1e-05,1e-07,0.40310126496478915,0.4305178435970447,0.02741657863225555,0.06801412204610766,0.06616152077913284,0.046571798622608185,0.06708556413650513,0.047126226127147675,0.06708556413650513,False,computed
13,12,5.1e-05,5e-07,0.40310126496478915,0.4852935830967908,0.08219231813200167,0.2038999260872604,0.13971538841724396,0.07226020842790604,0.13990020751953125,0.07318425178527832,0.13990020751953125,False,computed
13,12,5.1e-05,1e-06,0.40310126496478915,0.5245368583928212,0.12143559342803201,0.30125331767103086,0.20144151151180267,0.08759933710098267,0.20125669240951538,0.0912955105304718,0.20144151151180267,False,computed
13,13,5.3e-05,1e-09,0.22510244161821902,0.23803181647963353,0.012929374861414517,0.057437737096353456,0.005359453149139881,0.00443540932610631,0.005174644291400909,0.00443540932610631,0.005359453149139881,False,computed
13,13,5.3e-05,5e-09,0.22510244161821902,0.24442670110147446,0.019324259483255446,0.08584651212282278,0.015339124016463757,0.012382184155285358,0.014415080659091473,0.012751801870763302,0.015339124016463757,False,computed
13,13,5.3e-05,1e-08,0.22510244161821902,0.2540190280342358,0.0289165864160168,0.12845967466252659,0.022731473669409752,0.016817593947052956,0.02180742844939232,0.017372019588947296,0.022731473669409752,False,computed
13,13,5.3e-05,5e-08,0.22510244161821902,0.2753353101070388,0.050232868488819804,0.22315559141742392,0.04805026948451996,0.030123822391033173,0.0458325631916523,0.030493440106511116,0.04805026948451996,False,computed
13,13,5.3e-05,1e-07,0.22510244161821902,0.2870592652470805,0.06195682362886146,0.27523834563261745,0.05950840935111046,0.03603770211338997,0.05766032263636589,0.03733136132359505,0.05950840935111046,False,computed
13,13,5.3e-05,5e-07,0.22510244161821902,0.34872726928369957,0.12362482766548055,0.5491936328045355,0.1319534331560135,0.055073000490665436,0.1315838098526001,0.058584365993738174,0.1319534331560135,False,computed
13,13,5.3e-05,1e-06,0.22510244161821902,0.39336001123047026,0.16825756961225125,0.747471099836498,0.19146183133125305,0.06172611191868782,0.19146183133125305,0.06745518743991852,0.19146183133125305,False,computed
13,14,5.5e-05,1e-09,0.13405502249952406,0.14566126083082054,0.011606238331296481,0.08657816853775611,0.00443540932610631,0.004250600468367338,0.00443540932610631,0.004065792076289654,0.00443540932610631,False,computed
13,14,5.5e-05,5e-09,0.13405502249952406,0.14779288903810084,0.013737866538576782,0.10247931246757692,0.013121419586241245,0.010349288582801819,0.013491036370396614,0.010718906298279762,0.013491036370396614,False,computed
13,14,5.5e-05,1e-08,0.13405502249952406,0.15631940186722204,0.022264379367697984,0.1660838881868602,0.021437812596559525,0.01404546294361353,0.02162262052297592,0.014415080659091473,0.02162262052297592,False,computed
13,14,5.5e-05,5e-08,0.13405502249952406,0.1922728642966831,0.05821784179715905,0.43428318246983805,0.04509332776069641,0.024209942668676376,0.04379966855049133,0.024949178099632263,0.04509332776069641,False,computed
13,14,5.5e-05,1e-07,0.13405502249952406,0.2099298512803216,0.07587482878079754,0.5659976580218539,0.06043245270848274,0.029014969244599342,0.05932360142469406,0.029569394886493683,0.06043245270848274,False,computed
13,14,5.5e-05,5e-07,0.13405502249952406,0.2866329396056244,0.15257791710610036,1.1381738204299063,0.12677878141403198,0.039179448038339615,0.12807244062423706,0.04232119768857956,0.12807244062423706,False,computed
13,14,5.5e-05,1e-06,0.13405502249952406,0.3416822380586382,0.20762721555911412,1.548820862417529,0.18092773854732513,0.04398447647690773,0.18388468027114868,0.04694141447544098,0.18388468027114868,False,computed
13,15,5.7e-05,1e-09,0.07404191273963079,0.07105427357601002,0.00298763916362077,0.04035064807316413,0.002217704663053155,0.0027721307706087828,0.002217704663053155,0.002402513287961483,0.0027721307706087828,False,computed
13,15,5.7e-05,5e-09,0.07404191273963079,0.08384404281969182,0.009802130080061033,0.13238623527366633,0.009425245225429535,0.007207540329545736,0.00887081865221262,0.007022731471806765,0.009425245225429535,False,computed
13,15,5.7e-05,1e-08,0.07404191273963079,0.09414691248821327,0.020104999748582486,0.27153539130305754,0.016447976231575012,0.009610053151845932,0.015523932874202728,0.009425245225429535,0.016447976231575012,False,computed
13,15,5.7e-05,5e-08,0.07404191273963079,0.12406076166371349,0.050018848924082704,0.6755477684642555,0.0343744233250618,0.015708740800619125,0.034559231251478195,0.015339124016463757,0.034559231251478195,False,computed
13,15,5.7e-05,1e-07,0.07404191273963079,0.14090062450122787,0.06685871176159708,0.9029846648709156,0.04731103405356407,0.019035298377275467,0.04694141447544098,0.018111255019903183,0.04731103405356407,False,computed
13,15,5.7e-05,5e-07,0.07404191273963079,0.2176676616727491,0.1436257489331183,1.939789824692669,0.10608020424842834,0.025873221457004547,0.10552578419446945,0.028275733813643456,0.10608020424842834,False,computed
13,15,5.7e-05,1e-06,0.07404191273963079,0.2778719476737024,0.2038300349340716,2.752900720580277,0.16133801639080048,0.029384586960077286,0.16207724809646606,0.03474403917789459,0.16207724809646606,False,computed
13,16,5.9e-05,1e-09,0.05405606862041168,0.05684341886080801,0.0027873502403963288,0.05156405768183851,0.0012936610728502274,0.0014784698141738772,0.0012936610728502274,0.0014784698141738772,0.0014784698141738772,False,computed
13,16,5.9e-05,5e-09,0.05405606862041168,0.054711790653527714,0.0006557220331160352,0.012130405518769694,0.006468305364251137,0.004805026575922966,0.0066531142219901085,0.004620218183845282,0.0066531142219901085,False,computed
13,16,5.9e-05,1e-08,0.05405606862041168,0.061817218011128716,0.007761149390717037,0.14357591272899953,0.01053409744054079,0.006283496506512165,0.010349288582801819,0.005729070398956537,0.01053409744054079,False,computed
13,16,5.9e-05,5e-08,0.05405606862041168,0.08910205906431656,0.035045990443904884,0.6483266604162821,0.02809092588722706,0.01201256737112999,0.027721308171749115,0.011827758513391018,0.02809092588722706,False,computed
13,16,5.9e-05,1e-07,0.05405606862041168,0.10999201549566351,0.05593594687525183,1.0347764516143578,0.040842726826667786,0.014415080659091473,0.04158196225762367,0.014599889516830444,0.04158196225762367,False,computed
13,16,5.9e-05,5e-07,0.05405606862041168,0.17544721231388394,0.12139114369347226,2.245652464034995,0.08741452544927597,0.02162262052297592,0.08815375715494156,0.022546663880348206,0.08815375715494156,False,computed
13,16,5.9e-05,1e-06,0.05405606862041168,0.22035706592760107,0.1663009973071894,3.0764537923572526,0.12474589049816132,0.025873221457004547,0.12456107884645462,0.02809092588722706,0.12474589049816132,False,computed
13,17,6.1e-05,1e-09,0.03251622183597647,0.03197442310920451,0.0005417987267719582,0.016662413287281224,0.0003696174535434693,0.0011088523315265775,0.0005544261657632887,0.0012936610728502274,0.0012936610728502274,False,computed
13,17,6.1e-05,5e-09,0.03251622183597647,0.03552713678800501,0.0030109149520285428,0.09259731856968753,0.004250600468367338,0.0025873221457004547,0.004250600468367338,0.0025873221457004547,0.004250600468367338,False,computed
13,17,6.1e-05,1e-08,0.03251622183597647,0.04263256414560601,0.010116342309629545,0.31111678228362505,0.009240436367690563,0.0036961743608117104,0.00887081865221262,0.0036961743608117104,0.009240436367690563,False,computed
13,17,6.1e-05,5e-08,0.03251622183597647,0.0680699940858176,0.03555377224984113,1.0934164623795213,0.022546663880348206,0.008316392078995705,0.02236185595393181,0.008316392078995705,0.022546663880348206,False,computed
13,17,6.1e-05,1e-07,0.03251622183597647,0.08277822871605167,0.050262006880075205,1.545751752267372,0.03197190910577774,0.010349288582801819,0.03197190910577774,0.01090371422469616,0.03197190910577774,False,computed
13,17,6.1e-05,5e-07,0.03251622183597647,0.14378542800841387,0.11126920617243741,3.4219598677152394,0.07595638185739517,0.017002401873469353,0.07817409187555313,0.01607835851609707,0.07817409187555313,False,computed
13,17,6.1e-05,1e-06,0.03251622183597647,0.18101786736224312,0.14850164552626666,4.567001857576272,0.11236370354890823,0.02162262052297592,0.11254851520061493,0.021253002807497978,0.11254851520061493,False,computed
13,18,6.3e-05,1e-09,0.025583440219634213,0.024868995751603507,0.000714444468030706,0.027926051457395476,0.0003696174535434693,0.0011088523315265775,0.0003696174535434693,0.0011088523315265775,0.0011088523315265775,False,computed
13,18,6.3e-05,5e-09,0.025583440219634213,0.027000623958883807,0.0014171837392495945,0.055394572703399196,0.0031417482532560825,0.002217704663053155,0.0035113657359033823,0.002217704663053155,0.0035113657359033823,False,computed
13,18,6.3e-05,1e-08,0.025583440219634213,0.03126388037344441,0.005680440153810196,0.22203582102498853,0.006468305364251137,0.0029569396283477545,0.0066531142219901085,0.0027721307706087828,0.0066531142219901085,False,computed
13,18,6.3e-05,5e-08,0.025583440219634213,0.04568789790937444,0.02010445768974023,0.7858387111796992,0.021437812596559525,0.006098687648773193,0.02051376737654209,0.005359453149139881,0.021437812596559525,False,computed
13,18,6.3e-05,1e-07,0.025583440219634213,0.05311306949806749,0.027529629278433276,1.076072218673134,0.02735169045627117,0.007761966437101364,0.025873221457004547,0.006837922614067793,0.02735169045627117,False,computed
13,18,6.3e-05,5e-07,0.025583440219634213,0.10182077403442236,0.07623733381478814,2.979948480747292,0.0687488466501236,0.013121419586241245,0.0685640349984169,0.014599889516830444,0.0687488466501236,False,computed
13,18,6.3e-05,1e-06,0.025583440219634213,0.1403677174494078,0.11478427722977358,4.486663100988329,0.10589540004730225,0.017372019588947296,0.10423211753368378,0.02051376737654209,0.10589540004730225,False,computed
13,19,6.5e-05,1e-09,0.022594627807848155,0.021316282072803006,0.00127834573504515,0.0565774194607942,0.0003696174535434693,0.0005544261657632887,0.0003696174535434693,0.00018480872677173465,0.0005544261657632887,True,computed
13,19,6.5e-05,5e-09,0.022594627807848155,0.022737367544323206,0.00014273973647505045,0.006317419241819525,0.0014784698141738772,0.0011088523315265775,0.0014784698141738772,0.0007392349070869386,0.0014784698141738772,False,computed
13,19,6.5e-05,1e-08,0.022594627807848155,0.023447910280083306,0.0008532824722351506,0.03776483859312638,0.0029569396283477545,0.0018480871804058552,0.0025873221457004547,0.0016632785554975271,0.0029569396283477545,False,computed
13,19,6.5e-05,5e-08,0.022594627807848155,0.028066438062523957,0.005471810254675802,0.24217306437662098,0.008316392078995705,0.004250600468367338,0.008501200936734676,0.00443540932610631,0.008501200936734676,False,computed
13,19,6.5e-05,1e-07,0.022594627807848155,0.03346656285430072,0.010871935046452563,0.4811734514465531,0.015339124016463757,0.004989835433661938,0.014969506300985813,0.005174644291400909,0.015339124016463757,False,computed
13,19,6.5e-05,5e-07,0.022594627807848155,0.07527489742642501,0.05268026961857686,2.331539606077449,0.04878950119018555,0.011273331940174103,0.049528736621141434,0.012936610728502274,0.049528736621141434,False,computed
13,19,6.5e-05,1e-06,0.022594627807848155,0.11334222449477238,0.09074759668692423,4.016335097823714,0.08076141029596329,0.015523932874202728,0.08187026530504227,0.018111255019903183,0.08187026530504227,False,computed
13,20,6.7e-05,1e-09,0.017220449080923572,0.017763568394002505,0.0005431193130789325,0.03153920728354221,0.00018480872677173465,0.0003696174535434693,0.00018480872677173465,0.00018480872677173465,0.0003696174535434693,True,computed
13,20,6.7e-05,5e-09,0.017220449080923572,0.018474111129762605,0.0012536620488390326,0.0728007755748839,0.0011088523315265775,0.0012936610728502274,0.0011088523315265775,0.0011088523315265775,0.0012936610728502274,False,computed
13,20,6.7e-05,1e-08,0.017220449080923572,0.018474111129762605,0.0012536620488390326,0.0728007755748839,0.0018480871804058552,0.0014784698141738772,0.0016632785554975271,0.0016632785554975271,0.0018480871804058552,False,computed
13,20,6.7e-05,5e-08,0.017220449080923572,0.021600499167107046,0.0043800500861834735,0.2543516760567873,0.010164479725062847,0.0036961743608117104,0.010349288582801819,0.0035113657359033823,0.010349288582801819,False,computed
13,20,6.7e-05,1e-07,0.017220449080923572,0.026183499812759692,0.00896305073183612,0.5204887915359412,0.01607835851609707,0.005359453149139881,0.01589355058968067,0.005729070398956537,0.01607835851609707,False,computed
13,20,6.7e-05,5e-07,0.017220449080923572,0.056488147492927965,0.03926769841200439,2.2802946791616643,0.046017371118068695,0.012382184155285358,0.04694141447544098,0.013491036370396614,0.04694141447544098,False,computed
13,20,6.7e-05,1e-06,0.017220449080923572,0.0915179043659009,0.07429745528497733,4.314489995924809,0.07614119350910187,0.01774163730442524,0.07761966437101364,0.01885049045085907,0.07761966437101364,False,computed
13,21,6.9e-05,1e-09,0.010329118595109321,0.010658141036401503,0.0003290224412921816,0.03185387390633395,0.0,0.0003696174535434693,0.0,0.0005544261657632887,0.0005544261657632887,True,computed
13,21,6.9e-05,5e-09,0.010329118595109321,0.009947598300641403,0.0003815202944679186,0.03693638435408831,0.0011088523315265775,0.0009240435902029276,0.0007392349070869386,0.0011088523315265775,0.0011088523315265775,False,computed
13,21,6.9e-05,1e-08,0.010329118595109321,0.010658141036401503,0.0003290224412921816,0.03185387390633395,0.0016632785554975271,0.0016632785554975271,0.0012936610728502274,0.0014784698141738772,0.0016632785554975271,False,computed
13,21,6.9e-05,5e-08,0.010329118595109321,0.014068746168049984,0.0037396275729406625,0.3620471135563608,0.007761966437101364,0.0031417482532560825,0.007577157579362392,0.0033265571109950542,0.007761966437101364,False,computed
13,21,6.9e-05,1e-07,0.010329118595109321,0.020818902157770935,0.010489783562661614,1.0155545670303723,0.013306228443980217,0.003880983218550682,0.012936610728502274,0.004065792076289654,0.013306228443980217,False,computed
13,21,6.9e-05,5e-07,0.010329118595109321,0.05724842822019127,0.04691930962508195,4.542431108042222,0.04379966855049133,0.009610053151845932,0.04324524104595184,0.009979670867323875,0.04379966855049133,False,computed
13,21,6.9e-05,1e-06,0.010329118595109321,0.08119016570162785,0.07086104710651853,6.86031886012715,0.06579190492630005,0.01404546294361353,0.06745518743991852,0.013121419586241245,0.06745518743991852,False,computed
13,22,7.1e-05,1e-09,0.013577584468293935,0.014210854715202002,0.0006332702469080669,0.04664086225255053,0.0,0.00018480872677173465,0.0,0.00018480872677173465,0.00018480872677173465,True,computed
13,22,7.1e-05,5e-09,0.013577584468293935,0.012789769243681803,0.0007878152246121317,0.05802322397270441,0.0005544261657632887,0.0007392349070869386,0.00018480872677173465,0.0007392349070869386,0.0007392349070869386,True,computed
13,22,7.1e-05,1e-08,0.013577584468293935,0.012434497875801753,0.0011430865924921818,0.08418924552901817,0.0007392349070869386,0.0016632785554975271,0.0003696174535434693,0.0012936610728502274,0.0016632785554975271,False,computed
13,22,7.1e-05,5e-08,0.013577584468293935,0.013997691894473974,0.0004201074261800386,0.030941249318762395,0.006468305364251137,0.0036961743608117104,0.0055442615412175655,0.003880983218550682,0.006468305364251137,False,computed
13,22,7.1e-05,1e-07,0.013577584468293935,0.01879385536085465,0.005216270892560715,0.38418254032899823,0.012382184155285358,0.005174644291400909,0.011642949655652046,0.004989835433661938,0.012382184155285358,False,computed
13,22,7.1e-05,5e-07,0.013577584468293935,0.04022382427137927,0.026646239803085336,1.9625169606058446,0.03659212589263916,0.010164479725062847,0.036222510039806366,0.011273331940174103,0.03659212589263916,False,computed
13,22,7.1e-05,1e-06,0.013577584468293935,0.06338396474347974,0.0498063802751858,3.668279905861939,0.058584365993738174,0.013121419586241245,0.058029938489198685,0.015523932874202728,0.058584365993738174,False,computed
13,23,7.3e-05,1e-09,0.009299897101300303,0.014210854715202002,0.004910957613901699,0.5280658012027954,0.00018480872677173465,0.0003696174535434693,0.0,0.00018480872677173465,0.0003696174535434693,True,computed
13,23,7.3e-05,5e-09,0.009299897101300303,0.009237055564881302,6.284153641900048e-05,0.006757229218182858,0.00018480872677173465,0.0003696174535434693,0.00018480872677173465,0.0003696174535434693,0.0003696174535434693,True,computed
13,23,7.3e-05,1e-08,0.009299897101300303,0.009237055564881302,6.284153641900048e-05,0.006757229218182858,0.0011088523315265775,0.0003696174535434693,0.0009240435902029276,0.0005544261657632887,0.0011088523315265775,False,computed
13,23,7.3e-05,5e-08,0.009299897101300303,0.011155520951433573,0.00185562385013327,0.19953165394419456,0.004250600468367338,0.002217704663053155,0.004989835433661938,0.002032896038144827,0.004989835433661938,False,computed
13,23,7.3e-05,1e-07,0.009299897101300303,0.014530598946294049,0.005230701844993746,0.5624472817298585,0.009240436367690563,0.004065792076289654,0.009055627509951591,0.0035113657359033823,0.009240436367690563,False,computed
13,23,7.3e-05,5e-07,0.009299897101300303,0.03497291345411213,0.025673016352811828,2.76056993676008,0.032341524958610535,0.009979670867323875,0.02919977903366089,0.008131584152579308,0.032341524958610535,False,computed
13,23,7.3e-05,1e-06,0.009299897101300303,0.049894310905074235,0.04059441380377393,4.365039028023015,0.052300870418548584,0.014599889516830444,0.048235077410936356,0.01201256737112999,0.052300870418548584,False,computed
13,24,7.5e-05,1e-09,0.007034247119008796,0.007105427357601001,7.11802385922047e-05,0.010119098375127143,0.0,0.0,0.0,0.0,0.0,True,computed
13,24,7.5e-05,5e-09,0.007034247119008796,0.007105427357601002,7.118023859220557e-05,0.010119098375127268,0.00018480872677173465,0.0003696174535434693,0.0,0.0003696174535434693,0.0003696174535434693,True,computed
13,24,7.5e-05,1e-08,0.007034247119008796,0.007105427357601002,7.118023859220557e-05,0.010119098375127268,0.0005544261657632887,0.0005544261657632887,0.0003696174535434693,0.0005544261657632887,0.0005544261657632887,True,computed
13,24,7.5e-05,5e-08,0.007034247119008796,0.007318590178329032,0.0002843430593202356,0.04042267132638108,0.0035113657359033823,0.0031417482532560825,0.002402513287961483,0.0029569396283477545,0.0035113657359033823,False,computed
13,24,7.5e-05,1e-07,0.007034247119008796,0.008171241461241152,0.0011369943422323558,0.16163696313139636,0.008131584152579308,0.004805026575922966,0.006098687648773193,0.004620218183845282,0.008131584152579308,False,computed
