seed,step,Delta,strain,checkpoint,history_source,R_energy_exact_N,Pi_total_kNmm,elastic_energy_kNmm,fracture_energy_kNmm,mechanics_current_energy_kNmm,history_elastic_energy_kNmm,phase_history_total_energy_kNmm,legacy_top_sigma_integral_N,saved_field_legacy_top_sigma_integral_N,bottom_reaction_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,internal_cut_above_element_count,internal_cut_below_element_count,whole_boundary_residual_magnitude_N,alpha_mean,alpha_max,saved_field_alpha_max,alpha0p8_through_crack,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span
13,16,5.9e-05,0.0059,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0016.pt,checkpoint_step_0015_post_history,0.05405606862041168,6.306920852239273e-08,3.9010856767163204e-08,2.4058349978872684e-08,3.46376651805258e-08,3.9010856767163204e-08,6.306727584615146e-08,0.7737282783082333,0.7737341137141779,-1.1221333687541215,0.5689027307900226,0.7145799820482707,146,150,2.7476531180315535,0.11210477352142334,1.0016649961471558,1.0016649961471558,True,155,0.005021084565669298,0.009958966635167599,0.004912530720954941,0.0049378820694983006
13,17,6.1e-05,0.0060999999999999995,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0017.pt,checkpoint_step_0016_post_history,0.03251622183597647,6.316117406868216e-08,3.8931091239646776e-08,2.423008460539222e-08,3.387254565723197e-08,3.8931091239646776e-08,6.31594900823984e-08,0.7732998434815043,0.773297351631869,-1.124757228677232,0.612048086904404,0.6991816371070849,146,149,2.9064123552429755,0.11234476417303085,1.0017396211624146,1.001739740371704,True,159,0.005021084565669298,0.009958966635167599,0.004909730159074256,0.0049378820694983006
13,18,6.3e-05,0.0063,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0018.pt,checkpoint_step_0017_post_history,0.025583440219634213,6.323635659555293e-08,3.8842330241095624e-08,2.439402635445731e-08,3.320254293726066e-08,3.8842330241095624e-08,6.323491419379934e-08,0.7755159958052136,0.775515057348396,-1.1067200738955718,0.5943588344086879,0.6587289024296885,146,149,3.238293182407659,0.1124863401055336,1.0019978284835815,1.001997947692871,True,160,0.005021084565669298,0.009958966635167599,0.004910270380787551,0.0049378820694983006
13,19,6.5e-05,0.0065,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0019.pt,checkpoint_step_0018_post_history,0.022594627807848155,6.328738777483522e-08,3.879020837871394e-08,2.4497181172478122e-08,3.230944045640172e-08,3.879020837871394e-08,6.328572510483355e-08,0.7351442488088394,0.7351456846633146,-1.1161384338128986,0.547231551189641,0.6434134331689648,146,148,3.6324603308462646,0.11261778324842453,1.001936435699463,1.001936435699463,True,162,0.005021084565669298,0.009961838833987713,0.004908390734114765,0.004940754268318415
13,20,6.7e-05,0.0067,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0020.pt,checkpoint_step_0019_post_history,0.017220449080923572,6.332496838012958e-08,3.8758479092848575e-08,2.4566489287281e-08,3.218375255187311e-08,3.8758479092848575e-08,6.332295754418737e-08,0.7498049653893462,0.749803256529474,-1.0964455891664682,0.5067849775370662,0.6001057691750435,145,148,3.81426142870312,0.11274641752243042,1.001953125,1.001953125,True,163,0.005021084565669298,0.009961838833987713,0.004907435369020774,0.004940754268318415
13,21,6.9e-05,0.0069,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0021.pt,checkpoint_step_0020_post_history,0.010329118595109321,6.337599245398451e-08,3.872839471341649e-08,2.4647599516924856e-08,3.156544892135571e-08,3.872839471341649e-08,6.337386793120459e-08,0.7628717899383225,0.7628717342399414,-1.0998390805264535,0.5246849571040423,0.6330942420563083,145,148,3.982259562754612,0.11281504482030869,1.00198495388031,1.00198495388031,True,163,0.005021084565669298,0.009961838833987713,0.004907435369020774,0.004940754268318415
13,22,7.1e-05,0.0071,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0022.pt,checkpoint_step_0021_post_history,0.013577584468293935,6.339179492442781e-08,3.8713750427632476e-08,2.4678046273152177e-08,3.067014375801591e-08,3.8713750427632476e-08,6.33899546187422e-08,0.7620909403578867,0.7620886119255275,-1.070935108926646,0.517863007931011,0.6039996225821714,145,148,4.167575261131291,0.11282646656036377,1.0019999742507935,1.002000093460083,True,163,0.005021084565669298,0.009961838833987713,0.004907435369020774,0.004940754268318415
13,23,7.3e-05,0.0073,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0023.pt,checkpoint_step_0022_post_history,0.009299897101300303,6.341106484342163e-08,3.870069775757656e-08,2.4710367085845064e-08,3.017252936388104e-08,3.870069775757656e-08,6.340859926012854e-08,0.7608456254672288,0.7608506459107669,-1.0710869937415144,0.5047088317285239,0.5925165748803864,145,148,4.392318830033401,0.11280545592308044,1.0020514726638794,1.002051591873169,True,163,0.005021084565669298,0.009961838833987713,0.004907435369020774,0.004940754268318415
13,24,7.5e-05,0.007499999999999999,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0024.pt,checkpoint_step_0023_post_history,0.007034247119008796,6.344239977806865e-08,3.866983533384882e-08,2.4772562667862985e-08,2.9511493693235025e-08,3.866983533384882e-08,6.344070158093018e-08,0.7994274244716129,0.7994232580296121,-1.088133042960877,0.4337621891497443,0.5426834475764559,145,148,4.643286385079825,0.11296334862709045,1.002076268196106,1.0020763874053955,True,164,0.005021084565669298,0.009961838833987713,0.004906454095162633,0.004940754268318415
13,25,7.7e-05,0.0077,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0025.pt,checkpoint_step_0024_post_history,0.004924963377561653,6.345865699586284e-08,3.8668552804210776e-08,2.4790100638938384e-08,2.837214907458474e-08,3.8668552804210776e-08,6.345657510564706e-08,0.8470217135211844,0.8470172539580134,-1.0567869692230558,0.4759250758877464,0.5218517047829057,145,148,4.8311554468790945,0.11298803240060806,1.0020018815994263,1.0020020008087158,True,163,0.005021084565669298,0.009961838833987713,0.004907435369020774,0.004940754268318415
13,26,8e-05,0.008,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0026.pt,checkpoint_step_0025_post_history,0.00524491360920365,6.347353576074966e-08,3.8660562751147154e-08,2.4812971233245662e-08,2.8428372544908598e-08,3.8660562751147154e-08,6.347140413254238e-08,0.8536242761557299,0.8536250137454936,-1.0977836070503413,0.4766035932016343,0.5142557174362217,146,148,5.223993773780419,0.11300219595432281,1.0018961429595947,1.0018961429595947,True,162,0.005021084565669298,0.009961838833987713,0.0049086819391375705,0.004940754268318415
13,27,8.3e-05,0.0083,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0027.pt,checkpoint_step_0026_post_history,0.008484417776344344,6.348635395170277e-08,3.866750120096185e-08,2.4818849198027237e-08,2.8022576259445486e-08,3.866750120096185e-08,6.348355441332387e-08,0.8789804599636047,0.8789771545000438,-1.0989397429561236,0.49268540754213946,0.5566380941053481,145,148,5.388618066848373,0.11303681880235672,1.0017844438552856,1.0017844438552856,True,164,0.005021084565669298,0.009961838833987713,0.004906454095162633,0.004940754268318415
13,28,8.6e-05,0.0086,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0028.pt,checkpoint_step_0027_post_history,0.005340447387425229,6.351466197429545e-08,3.866570708055406e-08,2.4848958446455072e-08,2.674646459865926e-08,3.866570708055406e-08,6.351294956630227e-08,0.9197303845958731,0.9197302442778771,-1.0895868904179495,0.44454742470017256,0.5186438884566266,145,148,5.721106178718906,0.11308839917182922,1.0018125772476196,1.0018126964569092,True,164,0.005021084565669298,0.009961838833987713,0.004906454095162633,0.004940754268318415
13,29,8.9e-05,0.0089,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0029.pt,checkpoint_step_0028_post_history,0.005860965757165104,6.352686199306845e-08,3.867531717105521e-08,2.4851546598370078e-08,2.6400318375863208e-08,3.867531717105521e-08,6.352515669050263e-08,0.8955894756888404,0.8955890853931986,-1.088566958967517,0.44791011274937914,0.46312940971071853,146,148,6.11494373259412,0.11305532604455948,1.0017476081848145,1.0017476081848145,True,163,0.005021084565669298,0.009961838833987713,0.004907686997524982,0.004940754268318415
13,30,9.2e-05,0.0092,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0030.pt,checkpoint_step_0029_post_history,0.0045134229367249645,6.353877779474715e-08,3.868710507504147e-08,2.4851676272419354e-08,2.66369912793607e-08,3.868710507504147e-08,6.353594983465882e-08,0.9020757848117064,0.9020765583058227,-1.0618223853136792,0.5016178056969013,0.3939620284778188,145,148,6.36483092306123,0.1129818856716156,1.0015400648117065,1.0015400648117065,True,164,0.005021084565669298,0.009961838833987713,0.004906454095162633,0.004940754268318415
13,31,9.5e-05,0.0095,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0031.pt,checkpoint_step_0030_post_history,0.005423522907221923,6.356168569254805e-08,3.8693080739449215e-08,2.4868608505812517e-08,2.606819649031422e-08,3.8693080739449215e-08,6.355805481916832e-08,0.9244341924112514,0.9244392860073724,-1.0537032207199872,0.5218950912201493,0.3115604537902803,145,148,6.569160422006279,0.11297988891601562,1.0014920234680176,1.0014920234680176,True,163,0.005021084565669298,0.009961838833987713,0.004907435369020774,0.004940754268318415
13,32,9.8e-05,0.0098,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0032.pt,checkpoint_step_0031_post_history,0.005029442945669871,6.358585125099125e-08,3.870867715249915e-08,2.4877175874848945e-08,2.6003913689010005e-08,3.870867715249915e-08,6.358306592346707e-08,0.9226226256209128,0.9226251401894522,-1.0407220963379509,0.5906787823876939,0.5447054675768224,146,148,6.754471486829359,0.11288949102163315,1.0013971328735352,1.0013971328735352,True,163,0.005021084565669298,0.009961838833987713,0.004907686997524982,0.004940754268318415
13,33,0.0001,0.01,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed13_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0033.pt,checkpoint_step_0032_post_history,0.009264996151614469,6.358979476317472e-08,3.871910791986011e-08,2.4870688619671455e-08,2.5944032699953823e-08,3.871910791986011e-08,6.358744286671936e-08,0.9588290965451763,0.958831328768616,-1.0400941465225855,0.3844944287335414,0.5839457548785683,145,148,6.998064592771989,0.11286405473947525,1.0013507604599,1.0013507604599,True,163,0.005021084565669298,0.009961838833987713,0.004907435369020774,0.004940754268318415
42,0,1e-06,9.999999999999999e-05,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0000.pt,zero_initial_history,0.07883151556598023,3.6018559662620575e-11,3.6017584748027076e-11,9.739915393446952e-16,3.6017584748027076e-11,3.6017584748027076e-11,3.588596086956386e-11,0.037233145379384866,0.037233147324741575,-0.053053940393964195,0.04422149407815532,0.04820653543017742,145,155,0.03057026455488223,-2.6907911887974478e-05,7.890136475907639e-05,7.890105189289898e-05,False,0,,,,0.0
42,1,5e-06,0.0005,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0001.pt,checkpoint_step_0000_post_history,0.42663587373681366,1.0485977641749855e-09,1.0458451882300324e-09,2.752532576866251e-12,1.0458451882300324e-09,1.0458451882300324e-09,1.0473120148901671e-09,0.1941498174006997,0.19414997318305216,-0.2674740862677367,0.22972313009400389,0.25011283874451806,145,155,0.13445092834308364,0.0013880373444408178,0.010266631841659546,0.010266701690852642,False,0,,,,0.0
42,2,1e-05,0.001,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0002.pt,checkpoint_step_0001_post_history,0.8483927813358605,4.243915885382421e-09,4.19969969911449e-09,4.421640484308931e-11,4.19969969911449e-09,4.19969969911449e-09,4.240589657200644e-09,0.3753550101230382,0.3753547097416303,-0.5231638425384131,0.44719491156727575,0.48965388620489686,145,155,0.29835716024825726,0.005865725222975016,0.041989605873823166,0.041989605873823166,False,0,,,,0.0
42,3,1.5e-05,0.0015,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0003.pt,checkpoint_step_0002_post_history,1.2411816278472543,9.477685303238559e-09,9.24630505494406e-09,2.3138028992786275e-10,9.24630150223038e-09,9.24630505494406e-09,9.471481376976953e-09,0.5313720197425076,0.5313722341460729,-0.7532968960245012,0.6357196429007096,0.7002699032866252,145,155,0.45991790729808235,0.013371050357818604,0.1296914666891098,0.1296909600496292,False,0,,,,0.0
42,4,2e-05,0.002,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0004.pt,checkpoint_step_0003_post_history,1.585787977091968,1.6558047377657203e-08,1.5778603312810446e-08,7.794437317798497e-10,1.5778576667457855e-08,1.5778603312810446e-08,1.6548188597198532e-08,0.639697943837563,0.6396984170346769,-0.9427269590073595,0.7816494968647951,0.866623989488531,145,155,0.5503489799947837,0.023922039195895195,0.35704711079597473,0.35704731941223145,False,0,,,,0.0
42,5,2.5e-05,0.0025,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0005.pt,checkpoint_step_0004_post_history,1.7874499317258596,2.5035726380906453e-08,2.2624428552830977e-08,2.411297828075476e-09,2.2609739858125977e-08,2.2624428552830977e-08,2.502448026575621e-08,0.6910149878027371,0.691014650322044,-1.058199312066119,0.8707868890891682,0.9768009565607073,145,152,0.5544616148909287,0.03873808681964874,0.8748921751976013,0.8748939037322998,False,7,0.005021084565669298,0.005142071284353733,0.0049947284694228855,0.00012098671868443489
42,6,3e-05,0.003,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0006.pt,checkpoint_step_0005_post_history,1.8282063538208604,3.414307769844527e-08,2.9112465327330028e-08,5.0306105947584e-09,2.9002650947518305e-08,2.9112465327330028e-08,3.4136451887434305e-08,0.7109326318060334,0.7109322411737511,-1.1199940975707103,0.8909720890403606,1.0363172289477784,146,158,0.46570367847269545,0.05426023527979851,0.9731448292732239,0.9731454849243164,False,21,0.005021084565669298,0.005459292326122522,0.005018854181149176,0.0004382077604532242
42,7,3.5e-05,0.0034999999999999996,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0007.pt,checkpoint_step_0006_post_history,1.7131951171904802,4.311553070124319e-08,3.4569911377957396e-08,8.545620211464211e-09,3.4277906735269426e-08,3.4569911377957396e-08,4.3110677694357946e-08,0.698468776169178,0.6984669667797315,-1.138755653210268,0.898520303014517,1.0477849518353686,148,153,0.4666629633236033,0.06978283077478409,0.9958713054656982,0.9958714246749878,False,40,0.005021084565669298,0.0061364322900772095,0.005038663756567985,0.0011153477244079113
42,8,4e-05,0.004,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0008.pt,checkpoint_step_0007_post_history,1.4617982087656856,5.1155996771967693e-08,3.8462236062741795e-08,1.2693760709225899e-08,3.7878098879673416e-08,3.8462236062741795e-08,5.11530799940374e-08,0.6794006960103917,0.6793973173622648,-1.1418011765141378,0.8164468770031029,0.9959565455460752,147,150,0.7708372725439122,0.08497236669063568,1.000246524810791,1.000246524810791,False,59,0.005021084565669298,0.006814230233430862,0.005055142219288875,0.0017931456677615643
42,9,4.5e-05,0.0045000000000000005,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0009.pt,checkpoint_step_0008_post_history,0.9847382316365838,5.7447486767614464e-08,4.010088971995174e-08,1.7346598824019566e-08,3.8900822119103395e-08,4.010088971995174e-08,5.7445085133167595e-08,0.7301718322810048,0.7301679191028242,-1.1421033300948453,0.679107145721724,0.9126976247465926,149,150,1.1702191599570562,0.09862669557332993,1.0005735158920288,1.0005735158920288,False,91,0.005021084565669298,0.00803089514374733,0.0050736697503252996,0.0030098105780780315
42,10,4.7e-05,0.004699999999999999,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0010.pt,checkpoint_step_0009_post_history,0.7980763330124319,5.923956081232973e-08,4.0330320416614995e-08,1.8909240395714733e-08,3.8949931280285455e-08,4.0330320416614995e-08,5.923762458337478e-08,0.7377942371382967,0.737795778358166,-1.1401678290044364,0.6648628646490983,0.874740648790676,149,150,1.4346708882767083,0.10277274996042252,1.0005698204040527,1.0005698204040527,False,101,0.005021084565669298,0.008398029021918774,0.005074877946609908,0.0033769444562494755
42,11,4.9e-05,0.0049,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0011.pt,checkpoint_step_0010_post_history,0.6068709772080183,6.067698876677241e-08,4.032946776533208e-08,2.0347521001440327e-08,3.863826947281268e-08,4.032946776533208e-08,6.067494240369342e-08,0.7338117166790525,0.7338106276535717,-1.1426583438870723,0.6066383737034234,0.8368007983067428,149,150,1.6326199953569995,0.10616780817508698,1.0006382465362549,1.0006382465362549,False,110,0.005021084565669298,0.008737657219171524,0.005077766707505692,0.003716572653502226
