case,seed,step,Delta,threshold,through_crack,crack_x_span,crack_y_span,connected_high_alpha_area,connected_element_count,connected_min_x,connected_max_x,connected_mean_y,reaction_N_tm_eff,first_through_step_alpha_ge_0p5,reaction_at_first_through_alpha_ge_0p5,reaction_drop_after_first_through_alpha_ge_0p5_percent,first_through_step_alpha_ge_0p8,reaction_at_first_through_alpha_ge_0p8,reaction_drop_after_first_through_alpha_ge_0p8_percent,first_through_step_alpha_ge_0p95,reaction_at_first_through_alpha_ge_0p95,reaction_drop_after_first_through_alpha_ge_0p95_percent
D0040_seed7_default_unitbox,7,28,8.6e-05,0.95,True,0.00493014557287097,0.0003329622559249401,7.096728609212732e-07,84,0.005021084565669298,0.009951230138540268,0.005095059600924807,0.7836327985446447,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,29,8.9e-05,0.5,True,0.005036329384893179,0.0007126559503376484,2.40937106354977e-06,273,0.004939038772135973,0.009975368157029152,0.0051021460894044935,0.7920156979097943,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,29,8.9e-05,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.7920156979097943,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,29,8.9e-05,0.95,True,0.00493014557287097,0.0003329622559249401,7.096728609212732e-07,84,0.005021084565669298,0.009951230138540268,0.005095059600924807,0.7920156979097943,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,30,9.2e-05,0.5,True,0.005036329384893179,0.0007126559503376484,2.3900786345620872e-06,271,0.004939038772135973,0.009975368157029152,0.005103079399362042,0.7920017163011058,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,30,9.2e-05,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.7920017163011058,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,30,9.2e-05,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.7920017163011058,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,31,9.5e-05,0.5,True,0.005036329384893179,0.0007126559503376484,2.3884845177235547e-06,271,0.004939038772135973,0.009975368157029152,0.005102756000175467,0.7958803769827806,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,31,9.5e-05,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.7958803769827806,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,31,9.5e-05,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.7958803769827806,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,32,9.8e-05,0.5,True,0.005036329384893179,0.0007126559503376484,2.4076398403849453e-06,273,0.004939038772135973,0.009975368157029152,0.005102735585891283,0.7773010326264428,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,32,9.8e-05,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.7773010326264428,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,32,9.8e-05,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.7773010326264428,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,33,0.0001,0.5,True,0.005036329384893179,0.0007126559503376484,2.402814516244689e-06,273,0.004939038772135973,0.009975368157029152,0.005103601088181083,0.7899184746855937,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,33,0.0001,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.7899184746855937,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,33,0.0001,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.7899184746855937,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,34,0.000102,0.5,True,0.005036329384893179,0.0007126559503376484,2.3862678517616587e-06,271,0.004939038772135973,0.009975368157029152,0.005102216996376255,0.7853725615123062,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,34,0.000102,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.7853725615123062,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,34,0.000102,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.7853725615123062,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,35,0.000104,0.5,True,0.005036329384893179,0.0007167397998273373,2.3981433514563832e-06,272,0.004939038772135973,0.009975368157029152,0.005099585641052245,0.7851210021431504,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,35,0.000104,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.7851210021431504,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,35,0.000104,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.7851210021431504,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,36,0.000106,0.5,True,0.005036329384893179,0.0007126559503376484,2.3900786345620872e-06,271,0.004939038772135973,0.009975368157029152,0.005103079399362042,0.8201037523245984,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,36,0.000106,0.8,True,0.004937864374369383,0.0004851212725043297,1.4044928775547305e-06,162,0.005021084565669298,0.009958948940038681,0.005098614654860195,0.8201037523245984,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,36,0.000106,0.95,True,0.00493014557287097,0.0003329622559249401,7.096728609212732e-07,84,0.005021084565669298,0.009951230138540268,0.005095059600924807,0.8201037523245984,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,37,0.000108,0.5,True,0.005036329384893179,0.0007126559503376484,2.3955794858920854e-06,272,0.004939038772135973,0.009975368157029152,0.005103762605679496,0.7978046941848905,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,37,0.000108,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.7978046941848905,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,37,0.000108,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.7978046941848905,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,38,0.00011,0.5,True,0.005036329384893179,0.0007126559503376484,2.3839645564294187e-06,271,0.004939038772135973,0.009975368157029152,0.005102672055707316,0.8686503545665113,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,38,0.00011,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.8686503545665113,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,38,0.00011,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.8686503545665113,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,39,0.000112,0.5,True,0.005036329384893179,0.0007126559503376484,2.40707026932796e-06,273,0.004939038772135973,0.009975368157029152,0.005102347592812973,0.883328128042474,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,39,0.000112,0.8,True,0.004937864374369383,0.0004851212725043297,1.4044928775547305e-06,162,0.005021084565669298,0.009958948940038681,0.005098614654860195,0.883328128042474,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,39,0.000112,0.95,True,0.00493014557287097,0.0003329622559249401,7.096728609212732e-07,84,0.005021084565669298,0.009951230138540268,0.005095059600924807,0.883328128042474,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,40,0.000115,0.5,True,0.005036329384893179,0.0007126559503376484,2.386710320934071e-06,271,0.004939038772135973,0.009975368157029152,0.005100343915946589,0.8531762138052142,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,40,0.000115,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.8531762138052142,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,40,0.000115,0.95,True,0.00493014557287097,0.0003329622559249401,7.096728609212732e-07,84,0.005021084565669298,0.009951230138540268,0.005095059600924807,0.8531762138052142,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,41,0.000118,0.5,True,0.005036329384893179,0.0007126559503376484,2.386710320934071e-06,271,0.004939038772135973,0.009975368157029152,0.005100343915946589,0.9313885336544527,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,41,0.000118,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.9313885336544527,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,41,0.000118,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.9313885336544527,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,42,0.00012,0.5,True,0.005036329384893179,0.0007126559503376484,2.3746501938148867e-06,270,0.004939038772135973,0.009975368157029152,0.005101369685251956,0.905942436442594,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,42,0.00012,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.905942436442594,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,42,0.00012,0.95,True,0.00493014557287097,0.0003329622559249401,7.096728609212732e-07,84,0.005021084565669298,0.009951230138540268,0.005095059600924807,0.905942436442594,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,43,0.000125,0.5,True,0.005036329384893179,0.0007144268602132797,2.3915483780001523e-06,272,0.004939038772135973,0.009975368157029152,0.005101821378476042,0.9152429867943465,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,43,0.000125,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.9152429867943465,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,43,0.000125,0.95,True,0.00493014557287097,0.0003329622559249401,7.078743919919361e-07,83,0.005021084565669298,0.009951230138540268,0.005096684109015637,0.9152429867943465,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,44,0.00013,0.5,True,0.005036329384893179,0.0007144268602132797,2.397171101620188e-06,273,0.004939038772135973,0.009975368157029152,0.005102547342742319,0.8858057874147454,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,44,0.00013,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.8858057874147454,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,44,0.00013,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.8858057874147454,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,45,0.000135,0.5,True,0.005036329384893179,0.0007144268602132797,2.397171101620188e-06,273,0.004939038772135973,0.009975368157029152,0.005102547342742319,0.9419055049257212,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,45,0.000135,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.9419055049257212,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,45,0.000135,0.95,True,0.00493014557287097,0.0003329622559249401,7.078743919919361e-07,83,0.005021084565669298,0.009951230138540268,0.005096684109015637,0.9419055049257212,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,46,0.00014,0.5,True,0.005036329384893179,0.0007185107097029686,2.3968671030161204e-06,273,0.004939038772135973,0.009975368157029152,0.005100656109742629,0.9314699310367192,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,46,0.00014,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.9314699310367192,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,46,0.00014,0.95,True,0.00493014557287097,0.0003329622559249401,7.078743919919361e-07,83,0.005021084565669298,0.009951230138540268,0.005096684109015637,0.9314699310367192,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,47,0.000145,0.5,True,0.005036329384893179,0.0007144268602132797,2.4078867681964766e-06,274,0.004939038772135973,0.009975368157029152,0.005102357303682905,0.9554738527531482,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,47,0.000145,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.9554738527531482,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,47,0.000145,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.9554738527531482,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,48,0.00015,0.5,True,0.005036329384893179,0.0007167397998273373,2.3976515421963995e-06,273,0.004939038772135973,0.009975368157029152,0.00509991543538077,0.8801520975021182,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,48,0.00015,0.8,True,0.004937864374369383,0.0004851212725043297,1.4044928775547305e-06,162,0.005021084565669298,0.009958948940038681,0.005098614654860195,0.8801520975021182,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,48,0.00015,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.8801520975021182,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,49,0.000155,0.5,True,0.005036329384893179,0.0007126559503376484,2.3923328171804314e-06,272,0.004939038772135973,0.009975368157029152,0.005101077981046675,0.8762546454148221,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,49,0.000155,0.8,True,0.004937864374369383,0.0004851212725043297,1.4044928775547305e-06,162,0.005021084565669298,0.009958948940038681,0.005098614654860195,0.8762546454148221,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,49,0.000155,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.8762546454148221,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,50,0.00016,0.5,True,0.005036329384893179,0.0007144268602132797,2.4082164600258693e-06,274,0.004939038772135973,0.009975368157029152,0.005103243810607352,0.9322794341513234,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,50,0.00016,0.8,True,0.004937864374369383,0.0004851212725043297,1.4044928775547305e-06,162,0.005021084565669298,0.009958948940038681,0.005098614654860195,0.9322794341513234,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,50,0.00016,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.9322794341513234,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,51,0.00017,0.5,True,0.005036329384893179,0.0007144268602132797,2.3871650682849577e-06,272,0.004939038772135973,0.009975368157029152,0.005100186582079486,0.9298018151559574,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,51,0.00017,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.9298018151559574,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,51,0.00017,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.9298018151559574,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,52,0.00018,0.5,True,0.005036329384893179,0.0007126559503376484,2.4132623366313055e-06,274,0.004939038772135973,0.009975368157029152,0.005103455564129527,0.9497928883166101,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,52,0.00018,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.9497928883166101,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,52,0.00018,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.9497928883166101,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,53,0.00019,0.5,True,0.005036329384893179,0.0007126559503376484,2.4142348138411762e-06,274,0.004939038772135973,0.009975368157029152,0.005101733412729563,0.9684229232080867,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,53,0.00019,0.8,True,0.004937864374369383,0.0004851212725043297,1.4106558410276193e-06,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.9684229232080867,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,53,0.00019,0.95,True,0.00493014557287097,0.0003332872875034809,7.120643772395852e-07,85,0.005021084565669298,0.009951230138540268,0.005093436611487585,0.9684229232080867,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,54,0.0002,0.5,True,0.005036329384893179,0.0007126559503376484,2.4261578346340684e-06,276,0.004939038772135973,0.009975368157029152,0.005103316102379366,0.9327040022643978,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,54,0.0002,0.8,True,0.004937864374369383,0.0004851212725043297,1.4238817129808012e-06,165,0.005021084565669298,0.009958948940038681,0.00509735108776526,0.9327040022643978,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed7_default_unitbox,7,54,0.0002,0.95,True,0.00493014557287097,0.0003332872875034809,7.187456958490657e-07,86,0.005021084565669298,0.009951230138540268,0.0050936712406922215,0.9327040022643978,13,0.7155696064505834,-30.344273129606353,14,0.7072629693601249,-31.87513593539811,18,0.6808298386039697,-36.99517109545196
D0040_seed13_default_unitbox,13,0,1e-06,0.5,False,0.0,0.0,0.0,0,,,,0.037442302578849125,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,0,1e-06,0.8,False,0.0,0.0,0.0,0,,,,0.037442302578849125,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,0,1e-06,0.95,False,0.0,0.0,0.0,0,,,,0.037442302578849125,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,1,5e-06,0.5,False,0.0,0.0,0.0,0,,,,0.19163627126456242,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,1,5e-06,0.8,False,0.0,0.0,0.0,0,,,,0.19163627126456242,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,1,5e-06,0.95,False,0.0,0.0,0.0,0,,,,0.19163627126456242,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,2,1e-05,0.5,False,0.0,0.0,0.0,0,,,,0.374724307657355,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,2,1e-05,0.8,False,0.0,0.0,0.0,0,,,,0.374724307657355,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,2,1e-05,0.95,False,0.0,0.0,0.0,0,,,,0.374724307657355,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
D0040_seed13_default_unitbox,13,3,1.5e-05,0.5,False,0.0,0.0,0.0,0,,,,0.527064047927192,12,0.7773960692541569,-21.302318245881963,14,0.7813714869508858,-20.685163165792353,18,0.775515057348396,-21.596537039772386
