case,seed,step,after_alpha0p8_through_onset,Delta,cut_x,crack_y_proxy,alpha_band_element_count,alpha_mean_in_band,g_alpha_mean_in_band,sigma_yy_tm_total_mean_in_band,sigma_yy_tm_plus_mean_in_band,sigma_yy_tm_minus_mean_in_band,sigma_yy_tm_degraded_plus_mean_in_band,sigma_yy_tm_residual_plus_mean_in_band,sigma_yy_tm_eff_mean_in_band,abs_minus_over_abs_eff_in_band,abs_degraded_plus_over_abs_eff_in_band,sigma_xy_tm_eff_mean_in_band,eps_xx_mean_in_band,eps_yy_mean_in_band,eps_xy_mean_in_band,abs_sigma_yy_tm_eff_mean_in_alpha_ge_0p8_band,abs_sigma_yy_tm_eff_max_in_alpha_ge_0p8_band,abs_sigma_xy_tm_eff_mean_in_alpha_ge_0p8_band,abs_sigma_xy_tm_eff_max_in_alpha_ge_0p8_band,v_jump_proxy,u_jump_proxy,above_node_count,below_node_count
D0040_seed13_default_unitbox,13,35,True,0.000104,0.006,0.0049076871660772275,14,0.92445826956204,0.011802112683653831,27.575349807739258,44.503150939941406,-16.927806854248047,0.015026092529296875,4.4503150320451823e-07,-16.912778854370117,1.000888558882448,0.0008884461068569025,0.021433042362332344,-0.0026691590901464224,0.29050469398498535,0.013237141072750092,16.912778854370117,36.375457763671875,0.029910603538155556,0.2354416847229004,8.830321855695065e-05,-4.099158832044724e-06,27,28
D0040_seed13_default_unitbox,13,35,True,0.000104,0.007,0.0049076871660772275,17,0.9300010695176966,0.009783015586435795,25.425182342529297,41.60982131958008,-16.18463706970215,0.025180060416460037,4.1609820300436695e-07,-16.159460067749023,1.001558034850643,0.001558224118311619,0.066332146525383,-0.002138968091458082,0.2677304148674011,-0.002880909014493227,16.159460067749023,37.43901824951172,0.13253962993621826,1.2465085983276367,8.226902728994093e-05,-4.645417553311509e-06,27,27
D0040_seed13_default_unitbox,13,35,True,0.000104,0.008,0.0049076871660772275,15,0.9341346581776937,0.009783817455172539,25.462757110595703,41.72003936767578,-16.257287979125977,0.014182060025632381,4.172003684743686e-07,-16.243106842041016,1.0008730557043592,0.0008731125248111921,-0.04375605657696724,4.582727797242114e-06,0.26731032133102417,-0.025494754314422607,16.243106842041016,39.56078338623047,0.1230139434337616,0.5934276580810547,7.734109598898392e-05,-5.3923252396308615e-06,29,29
D0040_seed13_default_unitbox,13,35,True,0.000104,0.009,0.0049076871660772275,15,0.930445150534312,0.0095212422311306,22.045917510986328,36.05828857421875,-14.012373924255371,0.015429879538714886,3.605829022035323e-07,-13.99694538116455,1.0011022792952797,0.0011023747766765318,-0.026447653770446777,-0.0020007931161671877,0.23220184445381165,-0.009653293527662754,13.99694538116455,35.94209671020508,0.08840635418891907,0.6450252532958984,7.349384858314761e-05,-5.624338255307893e-06,30,26
D0040_seed13_default_unitbox,13,36,True,0.000106,0.006,0.0049064542655265185,14,0.9241010929856982,0.011935951188206673,28.230693817138672,45.55926513671875,-17.32857322692871,0.016546038910746574,4.555926693683432e-07,-17.312028884887695,1.000955655870899,0.0009557538877023374,0.02025519125163555,-0.002656669821590185,0.29737982153892517,0.013763844966888428,17.312028884887695,37.15528869628906,0.03197833523154259,0.23716306686401367,9.037431365589439e-05,-3.790905608002745e-06,27,28
D0040_seed13_default_unitbox,13,36,True,0.000106,0.007,0.0049064542655265185,17,0.9297144658425275,0.00990188866853714,26.176664352416992,42.833858489990234,-16.657196044921875,0.024108851328492165,4.283386090264685e-07,-16.633085250854492,1.0014495683575086,0.0014494515578373302,0.06320004165172577,-0.001957372995093465,0.27555060386657715,-0.0021978546865284443,16.633085250854492,38.441001892089844,0.1349567174911499,1.2388114929199219,8.427690254056533e-05,-4.263397264131291e-06,27,27
D0040_seed13_default_unitbox,13,36,True,0.000106,0.008,0.0049064542655265185,15,0.9339706540107727,0.009965872392058372,26.337955474853516,43.099952697753906,-16.761995315551758,0.01094406470656395,4.3099947788505233e-07,-16.751052856445312,1.0006532400799055,0.0006533359306040871,-0.03781215101480484,0.0008291579433716834,0.27618497610092163,-0.025537731125950813,16.751052856445312,40.90669250488281,0.11302807182073593,0.4701981544494629,7.957882738490548e-05,-5.16302928441166e-06,29,29
D0040_seed13_default_unitbox,13,36,True,0.000106,0.009,0.0049064542655265185,16,0.9222395308315754,0.011420906521379948,21.681875228881836,35.452632904052734,-13.770756721496582,0.02431829459965229,3.545263211890415e-07,-13.746438026428223,1.0017690906561836,0.0017690615236397342,-0.027057643979787827,-0.001757816644385457,0.22828775644302368,-0.009103399701416492,13.746438026428223,37.65209197998047,0.08220787346363068,0.6359004974365234,7.581919825007879e-05,-5.621707214231719e-06,30,26
D0040_seed13_default_unitbox,13,37,True,0.000108,0.006,0.0049064542655265185,14,0.9257364613669259,0.011507057584822178,28.90547752380371,46.634429931640625,-17.728946685791016,0.01598489284515381,4.663442894070613e-07,-17.712961196899414,1.000902474109998,0.0009024404596986247,0.020044267177581787,-0.0023173445370048285,0.30433496832847595,0.014409760013222694,17.712961196899414,38.004066467285156,0.032327115535736084,0.23944425582885742,9.252631077718929e-05,-3.822499132836066e-06,27,28
D0040_seed13_default_unitbox,13,37,True,0.000108,0.007,0.0049064542655265185,17,0.9295562786214492,0.009922481141984463,26.799280166625977,43.86130905151367,-17.062026977539062,0.024159839376807213,4.386131138289784e-07,-17.037866592407227,1.001418040515859,0.0014180084839714516,0.06419103592634201,-0.0019456036388874054,0.2820824682712555,-0.001785556087270379,17.037866592407227,39.346153259277344,0.14185893535614014,1.2609515190124512,8.639487485332345e-05,-4.38885636126711e-06,27,27
D0040_seed13_default_unitbox,13,37,True,0.000108,0.008,0.0049064542655265185,15,0.9344691912333171,0.00979760941118002,27.05356788635254,44.296165466308594,-17.242595672607422,0.010458078235387802,4.429616353718302e-07,-17.23213768005371,1.0006068888693835,0.0006068938415860664,-0.04345293715596199,0.0006449341308325529,0.28376758098602295,-0.02649419754743576,17.23213768005371,42.233360290527344,0.12167516350746155,0.485903263092041,8.181703178079575e-05,-5.4210059590394815e-06,29,29
D0040_seed13_default_unitbox,13,37,True,0.000108,0.009,0.0049064542655265185,16,0.9224896356463432,0.011346738785505295,22.306396484375,36.45421600341797,-14.147817611694336,0.024824626743793488,3.6454213159231585e-07,-14.122992515563965,1.0017577787500074,0.0017577455143756536,-0.029726913198828697,-0.0014644021866843104,0.23473259806632996,-0.009549848735332489,14.122992515563965,38.77037048339844,0.08330121636390686,0.6502113342285156,7.822148421231153e-05,-6.024636626278105e-06,30,26
D0040_seed13_default_unitbox,13,38,True,0.00011,0.006,0.0049064542655265185,14,0.9249198096139091,0.01180068589746952,29.6484375,47.83185577392578,-18.183422088623047,0.015469406731426716,4.783186113854754e-07,-18.167951583862305,1.0008515271900265,0.0008514667523204667,0.023529378697276115,-0.002532621845602989,0.31221646070480347,0.01524784229695797,18.167951583862305,39.11128234863281,0.0314674973487854,0.258087158203125,9.49703215344627e-05,-3.724211398491962e-06,27,28
D0040_seed13_default_unitbox,13,38,True,0.00011,0.007,0.0049064542655265185,17,0.9293906232889961,0.010022003203630447,27.451618194580078,44.92549514770508,-17.473876953125,0.02206195890903473,4.4925496922587627e-07,-17.45181655883789,1.0012640743851928,0.0012641640390072852,0.06672737002372742,-0.0018331109313294291,0.2888880670070648,-0.001650228165090084,17.45181655883789,40.435394287109375,0.14600534737110138,1.3071155548095703,8.854607299495169e-05,-4.1501699612396174e-06,27,27
D0040_seed13_default_unitbox,13,38,True,0.00011,0.008,0.0049064542655265185,15,0.9334836840629578,0.010019435547292233,27.92241096496582,45.74205017089844,-17.819637298583984,0.011268867179751396,4.574204979235219e-07,-17.80837059020996,1.0006326636295528,0.0006327848537668227,-0.05552557855844498,0.0008197563583962619,0.2928224205970764,-0.0283406563103199,17.80837059020996,43.85090637207031,0.1352510154247284,0.5547676086425781,8.429326580567406e-05,-5.261779788583978e-06,29,29
D0040_seed13_default_unitbox,13,38,True,0.00011,0.009,0.0049064542655265185,16,0.9232254065573215,0.011171221733093262,23.14551544189453,37.829078674316406,-14.683561325073242,0.025824058800935745,3.7829079246876063e-07,-14.657737731933594,1.001761772083245,0.0017618038522189557,-0.03076452761888504,-0.0015277441125363111,0.2435658872127533,-0.0102388309314847,14.657737731933594,40.22541809082031,0.08752606809139252,0.6966667175292969,8.105492051049041e-05,-5.95299283456067e-06,30,26
D0040_seed13_default_unitbox,13,39,True,0.000112,0.006,0.0049064542655265185,14,0.9250948429107666,0.01164779532700777,30.227983474731445,48.77219772338867,-18.54421615600586,0.015491967089474201,4.877219907939434e-07,-18.52872657775879,1.0008359764057215,0.0008361053321424796,0.022880438715219498,-0.0023365519009530544,0.31822606921195984,0.01691628433763981,18.52872657775879,39.926109313964844,0.035287950187921524,0.2760019302368164,9.667173300284857e-05,-2.987736210525086e-06,27,28
D0040_seed13_default_unitbox,13,39,True,0.000112,0.007,0.0049064542655265185,17,0.9287150922943564,0.010218529962003231,28.020544052124023,45.848907470703125,-17.8283634185791,0.02210761234164238,4.584890689329768e-07,-17.806257247924805,1.0012414832800909,0.001241564245300279,0.06295090168714523,-0.00165884371381253,0.294794499874115,-0.00030977398273535073,17.806257247924805,41.335304260253906,0.14667600393295288,1.2925148010253906,9.026536001868037e-05,-3.4864692679548175e-06,27,27
D0040_seed13_default_unitbox,13,39,True,0.000112,0.008,0.0049064542655265185,15,0.9323352376619974,0.010384505614638329,28.6683292388916,46.95084762573242,-18.282520294189453,0.013147753663361073,4.695085067396576e-07,-18.269371032714844,1.000719743523248,0.0007196609910553284,-0.05755229666829109,0.0004923135857097805,0.3007775843143463,-0.02725309506058693,18.269371032714844,45.06904602050781,0.1385384052991867,0.5716800689697266,8.632642267661265e-05,-4.5022365360762646e-06,29,29
D0040_seed13_default_unitbox,13,39,True,0.000112,0.009,0.0049064542655265185,16,0.9221661724150181,0.011457999236881733,23.759096145629883,38.81848907470703,-15.059396743774414,0.026814257726073265,3.88184901112254e-07,-15.032581329345703,1.001783819680813,0.0017837427344383017,-0.03306723013520241,-0.001492337672971189,0.24999386072158813,-0.008837364614009857,15.032581329345703,41.28076934814453,0.08975379914045334,0.7360525131225586,8.34936695681767e-05,-5.105042033648762e-06,30,26
D0040_seed13_default_unitbox,13,40,True,0.000115,0.006,0.0049064542655265185,14,0.9249812236854008,0.01167034450918436,31.3241024017334,50.54252243041992,-19.21841812133789,0.015693727880716324,5.054252483205346e-07,-19.20272445678711,1.0008172623934743,0.0008172656914404379,0.024830063804984093,-0.0026691644452512264,0.32985973358154297,0.0169376190751791,19.20272445678711,41.410552978515625,0.035215046256780624,0.28466081619262695,9.985676674250739e-05,-3.4950183834115266e-06,27,28
D0040_seed13_default_unitbox,13,40,True,0.000115,0.007,0.0049064542655265185,17,0.9290554663714241,0.01011340320110321,29.0366268157959,47.515411376953125,-18.478778839111328,0.0242594163864851,4.7515399614894704e-07,-18.454517364501953,1.0013146631868055,0.0013145516573166587,0.074626624584198,-0.0018752336036413908,0.3055436909198761,-0.0012758045922964811,18.454517364501953,42.69914245605469,0.15461663901805878,1.3911733627319336,9.33522426546713e-05,-4.0281761189194015e-06,27,27
D0040_seed13_default_unitbox,13,40,True,0.000115,0.008,0.0049064542655265185,15,0.9316643397013347,0.010542488656938076,29.774503707885742,48.79951477050781,-19.025014877319336,0.013844652101397514,4.879951802649884e-07,-19.01116943359375,1.0007282794345687,0.0007282377946163204,-0.058216676115989685,0.0002650273381732404,0.3124768137931824,-0.02909441664814949,19.01116943359375,47.141510009765625,0.15133224427700043,0.6525945663452148,8.926520058594178e-05,-5.1336577724151565e-06,29,29
D0040_seed13_default_unitbox,13,40,True,0.000115,0.009,0.0049064542655265185,16,0.9238506555557251,0.011089860461652279,24.582416534423828,40.17804718017578,-15.595627784729004,0.02539283223450184,4.0178042581828777e-07,-15.570236206054688,1.0016307767164407,0.0016308572264708166,-0.03354845196008682,-0.0016814221162348986,0.2587090730667114,-0.009873867966234684,15.570236206054688,42.76825714111328,0.0946187973022461,0.7751789093017578,8.62039029972295e-05,-5.652498687315808e-06,30,26
D0040_seed13_default_unitbox,13,41,True,0.000118,0.006,0.004907435537573019,14,0.9242463324751172,0.011960779316723347,32.30967330932617,52.11612319946289,-19.806447982788086,0.0162519384175539,5.211612119637721e-07,-19.790197372436523,1.0008211444305348,0.0008212115377984733,0.02401680126786232,-0.0021376225631684065,0.34000444412231445,0.018965231254696846,19.790197372436523,42.620941162109375,0.03510890528559685,0.276031494140625,0.00010281705899567068,-3.021430713985225e-06,27,28
D0040_seed13_default_unitbox,13,41,True,0.000118,0.007,0.004907435537573019,17,0.9289916122660917,0.01015240978449583,29.850486755371094,48.832618713378906,-18.982133865356445,0.0247088223695755,4.883262363364338e-07,-18.95742416381836,1.001303431379947,0.001303385003999336,0.06837215274572372,-0.0017959224060177803,0.3140576183795929,-0.00025426168576814234,18.95742416381836,43.98204803466797,0.15754009783267975,1.4486236572265625,9.631841196635462e-05,-3.520295439119326e-06,27,27
D0040_seed13_default_unitbox,13,41,True,0.000118,0.008,0.004907435537573019,14,0.9418256708553859,0.008307939395308495,32.782962799072266,53.714176177978516,-20.93121337890625,0.01198661420494318,5.371417728383676e-07,-20.919225692749023,1.000573046360955,0.000572995118509475,-0.06488555669784546,-5.9026053349953145e-05,0.34418320655822754,-0.030585279688239098,20.919225692749023,48.74290466308594,0.16028353571891785,0.6884584426879883,9.215627574905802e-05,-4.406186549047185e-06,29,29
D0040_seed13_default_unitbox,13,41,True,0.000118,0.009,0.004907435537573019,16,0.9224783629179001,0.011393848806619644,25.327638626098633,41.3914794921875,-16.063838958740234,0.026238765567541122,4.1391479044250445e-07,-16.037599563598633,1.0016361173651671,0.0016360781090392481,-0.03835403174161911,-0.0017023503314703703,0.2665404975414276,-0.00925646536052227,16.037599563598633,44.12059020996094,0.0982261523604393,0.8246679306030273,8.878757279466626e-05,-5.042088203201555e-06,30,26
D0040_seed13_default_unitbox,13,42,True,0.00012,0.006,0.0049064542655265185,14,0.9246453515120915,0.01181146688759327,33.14542007446289,53.472286224365234,-20.32686424255371,0.013845033012330532,5.347228011487459e-07,-20.313018798828125,1.0006816044361848,0.0006815842169716923,0.022998720407485962,-0.002322095213457942,0.3488483130931854,0.018943583592772484,20.313018798828125,43.88330078125,0.038721952587366104,0.28794193267822266,0.00010496197138301852,-3.81180894925468e-06,27,28
D0040_seed13_default_unitbox,13,42,True,0.00012,0.007,0.0049064542655265185,17,0.9287465740652645,0.010201448574662209,30.675586700439453,50.18703079223633,-19.511444091796875,0.023679273203015327,5.018702609049797e-07,-19.487762451171875,1.0012152057315116,0.001215084249017588,0.06534427404403687,-0.001674202037975192,0.32267341017723083,-0.00028434241539798677,19.487762451171875,45.12354278564453,0.16179555654525757,1.4542274475097656,9.850640385088304e-05,-4.41606379421568e-06,27,27
D0040_seed13_default_unitbox,13,42,True,0.00012,0.008,0.0049064542655265185,15,0.9326433221499125,0.010364700108766556,31.494953155517578,51.6158332824707,-20.120878219604492,0.013123852200806141,5.161583658264135e-07,-20.107755661010742,1.0006526117988988,0.0006526761326354039,-0.0696432814002037,-6.565843796124682e-05,0.3306640684604645,-0.029754450544714928,20.107755661010742,50.430152893066406,0.15780170261859894,0.7593450546264648,9.436403694241468e-05,-5.238428131853088e-06,29,29
D0040_seed13_default_unitbox,13,42,True,0.00012,0.009,0.0049064542655265185,16,0.9230473153293133,0.011305471882224083,26.01004409790039,42.50959396362305,-16.499555587768555,0.02498844638466835,4.250960046192631e-07,-16.474567413330078,1.0015167727207366,0.001516789227767488,-0.03945605456829071,-0.0017821984365582466,0.27373480796813965,-0.009378231130540371,16.474567413330078,45.55994415283203,0.10235679149627686,0.8693046569824219,9.099059014447565e-05,-5.751103152854343e-06,30,26
D0040_seed13_default_unitbox,13,43,True,0.000125,0.006,0.004907435537573019,14,0.9239292017051152,0.011999795213341713,34.827762603759766,56.18478012084961,-21.357023239135742,0.01506094541400671,5.618479121949349e-07,-21.341964721679688,1.0007055825296514,0.0007056962941517485,0.027703743427991867,-0.002546419855207205,0.366595059633255,0.019966235384345055,21.341964721679688,46.166046142578125,0.038796477019786835,0.30996084213256836,0.00011032187902706918,-3.826104756760129e-06,27,28
D0040_seed13_default_unitbox,13,43,True,0.000125,0.007,0.004907435537573019,17,0.9291160106658936,0.010112546384334564,32.342674255371094,52.910682678222656,-20.568004608154297,0.023048436269164085,5.291067850521358e-07,-20.54495620727539,1.0011218520325074,0.0011218537550837981,0.07144923508167267,-0.0016045881202444434,0.34014829993247986,-0.0005112699000164866,20.54495620727539,47.631874084472656,0.17234936356544495,1.5839595794677734,0.00010356450756834993,-4.470357107830178e-06,27,27
D0040_seed13_default_unitbox,13,43,True,0.000125,0.008,0.004907435537573019,14,0.9403914638928005,0.008666531182825565,35.48900604248047,58.150447845458984,-22.66144371032715,0.012850591912865639,5.8150448012384e-07,-22.648591995239258,1.0005674399137303,0.0005673903223461679,-0.08168249577283859,0.0002146564656868577,0.3724876940250397,-0.033768754452466965,22.648591995239258,53.2923583984375,0.17703194916248322,0.8313150405883789,9.92689352203562e-05,-5.436655105141058e-06,29,29
D0040_seed13_default_unitbox,13,43,True,0.000125,0.009,0.004907435537573019,16,0.9238242581486702,0.011012716218829155,27.518211364746094,44.981929779052734,-17.46371841430664,0.024781808257102966,4.4981931068832637e-07,-17.43893814086914,1.0014209737563908,0.0014210617674607947,-0.04784554988145828,-0.0017780622001737356,0.2895662784576416,-0.009621269069612026,17.43893814086914,48.3023681640625,0.11329168826341629,0.9287509918212891,9.605565169411607e-05,-6.131437146741985e-06,30,26
D0040_seed13_default_unitbox,13,44,True,0.00013,0.006,0.004907435537573019,14,0.9257449465138572,0.011488392017781734,36.42177963256836,58.78189468383789,-22.360109329223633,0.014084146358072758,5.878189881514118e-07,-22.346025466918945,1.000630262519191,0.000630275230775286,0.03269839286804199,-0.0028326294850558043,0.3834381103515625,0.022552238777279854,22.346025466918945,48.387168884277344,0.04570240527391434,0.33602046966552734,0.0001150561308570162,-2.9410646166503456e-06,27,28
D0040_seed13_default_unitbox,13,44,True,0.00013,0.007,0.004907435537573019,17,0.9283364485291874,0.01036799792200327,33.889427185058594,55.421295166015625,-21.531869888305664,0.021788429468870163,5.542129315472266e-07,-21.51008415222168,1.0010128150094537,0.0010129402244397883,0.08434100449085236,-0.0010738908313214779,0.3561846911907196,0.0009226314723491669,21.51008415222168,50.01318359375,0.17952211201190948,1.7020196914672852,0.00010839141456623716,-3.5450544112757563e-06,27,27
D0040_seed13_default_unitbox,13,44,True,0.00013,0.008,0.004907435537573019,14,0.9408367829663413,0.008538750000298023,37.28598403930664,61.07828140258789,-23.792299270629883,0.011213742196559906,6.107828767198953e-07,-23.781082153320312,1.0004716823749757,0.00047154045069367227,-0.08449643105268478,0.0002858921361621469,0.39132562279701233,-0.03339337930083275,23.781082153320312,56.30690002441406,0.1861773431301117,0.8751716613769531,0.00010410085620794142,-4.467065325335515e-06,29,29
D0040_seed13_default_unitbox,13,44,True,0.00013,0.009,0.004907435537573019,16,0.9242514595389366,0.010949335992336273,29.183073043823242,47.726993560791016,-18.543920516967773,0.023025894537568092,4.772699071509123e-07,-18.52089500427246,1.0012432181430757,0.0012432387599117863,-0.0630016177892685,-0.001594544854015112,0.30697450041770935,-0.008951984345912933,18.52089500427246,51.70356750488281,0.13461081683635712,1.0456066131591797,0.00010090944910982029,-5.095518720456592e-06,30,26
D0040_seed13_default_unitbox,13,45,True,0.000135,0.006,0.0049086821058558095,14,0.9242106633526939,0.012025437317788601,38.13787841796875,61.58590316772461,-23.448028564453125,0.012698126025497913,6.158589940241654e-07,-23.43532943725586,1.000541879610921,0.0005418368903025239,0.01944124884903431,-0.0031881346367299557,0.4015890061855316,0.023342221975326538,23.43532943725586,50.81275939941406,0.05663586035370827,0.3388195037841797,0.0001205126324812323,-3.468862336714386e-06,27,28
D0040_seed13_default_unitbox,13,45,True,0.000135,0.007,0.0049086821058558095,17,0.9288817468811484,0.010226227343082428,35.59040832519531,58.2083854675293,-22.617982864379883,0.020400455221533775,5.820838850922883e-07,-22.597579956054688,1.000902880236064,0.0009027716800297359,0.07216192781925201,-0.0012542217737063766,0.3741103708744049,0.0008605285547673702,22.597579956054688,52.76507568359375,0.1885690689086914,1.759378433227539,0.00011365938073342679,-4.268801818499116e-06,27,27
D0040_seed13_default_unitbox,13,45,True,0.000135,0.008,0.0049086821058558095,14,0.9421655535697937,0.0081906383857131,39.213287353515625,64.19627380371094,-24.98298454284668,0.012826375663280487,6.419627425202634e-07,-24.970157623291016,1.0005136899714122,0.0005136681897160567,-0.08498848974704742,0.001224767998792231,0.41120195388793945,-0.035455577075481415,24.970157623291016,59.37611389160156,0.19044777750968933,0.9069738388061523,0.00010911809075533429,-5.152144777200412e-06,29,29
D0040_seed13_default_unitbox,13,45,True,0.000135,0.009,0.0049086821058558095,15,0.9316308935483296,0.009200947359204292,32.541141510009766,53.17875289916992,-20.637605667114258,0.014511659741401672,5.317875206856115e-07,-20.62309455871582,1.0007036338972854,0.0007036606315354692,-0.06389918923377991,-0.0010453711729496717,0.34201937913894653,-0.01091403141617775,20.62309455871582,54.48979949951172,0.1387067288160324,1.0548324584960938,0.00010562507771819349,-5.721543082542596e-06,30,26
D0040_seed13_default_unitbox,13,46,True,0.00014,0.006,0.0049064542655265185,14,0.9241343183176858,0.01204133965075016,39.55425262451172,63.8636474609375,-24.309389114379883,0.015165762975811958,6.386364361787855e-07,-24.294225692749023,1.0006241574365298,0.0006242538110748847,0.022428546100854874,-0.003297097748145461,0.4164998233318329,0.024100130423903465,24.294225692749023,52.638397216796875,0.056123025715351105,0.3639664649963379,0.00012485131702864014,-3.6708245270274928e-06,27,28
D0040_seed13_default_unitbox,13,46,True,0.00014,0.007,0.0049064542655265185,17,0.9283785820007324,0.010384404100477695,37.00092697143555,60.52528381347656,-23.524351119995117,0.01926777884364128,6.052528078726027e-07,-23.505084991455078,1.0008196578973036,0.0008197281077964957,0.07267961651086807,-0.0016053180443122983,0.3890516757965088,0.0005823657847940922,23.505084991455078,54.99806213378906,0.19648166000843048,1.8107271194458008,0.0001178355250549093,-4.4379619423664365e-06,27,27
D0040_seed13_default_unitbox,13,46,True,0.00014,0.008,0.0049064542655265185,15,0.9323720892270406,0.010434044525027275,38.03371047973633,62.28949737548828,-24.255794525146484,0.01582351140677929,6.228950155673374e-07,-24.239965438842773,1.0006530160426033,0.0006527860547780843,-0.08682037889957428,0.0010988606372848153,0.39886632561683655,-0.034277334809303284,24.239965438842773,61.94683837890625,0.19273631274700165,0.9725837707519531,0.00011346891771044566,-5.235172215305221e-06,29,29
D0040_seed13_default_unitbox,13,46,True,0.00014,0.009,0.0049064542655265185,16,0.9241222627460957,0.010904370807111263,31.986406326293945,52.27983093261719,-20.293424606323242,0.02244989201426506,5.227983024269633e-07,-20.270973205566406,1.0011075640290754,0.0011074896003562533,-0.062435321509838104,-0.0011564467567950487,0.3362378478050232,-0.010075272060930729,20.270973205566406,57.02964782714844,0.13629081845283508,1.1178569793701172,0.00010986584874188292,-5.4996767904669505e-06,30,26
D0040_seed13_default_unitbox,13,47,True,0.000145,0.006,0.0049064542655265185,14,0.9242936670780182,0.011973883025348186,41.455352783203125,66.92407989501953,-25.468721389770508,0.015555420890450478,6.692408192066068e-07,-25.453168869018555,1.0006110249310012,0.0006111388711754647,0.026683790609240532,-0.003498836886137724,0.43653449416160583,0.02461959794163704,25.453168869018555,55.15394592285156,0.05704503878951073,0.38068199157714844,0.00013063646587104132,-4.030027248388982e-06,27,28
D0040_seed13_default_unitbox,13,47,True,0.000145,0.007,0.0049064542655265185,17,0.9287187457084656,0.010275465436279774,38.95435333251953,63.69287872314453,-24.738527297973633,0.02421361580491066,6.36928803032788e-07,-24.71431541442871,1.000979670411214,0.0009797405025742396,0.09182900935411453,-0.0015176944434642792,0.4095257818698883,0.0007574951741844416,24.71431541442871,57.84184265136719,0.1994805634021759,1.9039640426635742,0.0001238512092674716,-4.703644380983692e-06,27,27
D0040_seed13_default_unitbox,13,47,True,0.000145,0.008,0.0049064542655265185,15,0.932023286819458,0.010587195865809917,40.01626968383789,65.53944396972656,-25.52317237854004,0.016395429149270058,6.553944444931403e-07,-25.50678062438965,1.0006426430050805,0.0006427870843720946,-0.08548552542924881,0.001123865251429379,0.41967013478279114,-0.03647010028362274,25.50678062438965,65.41419982910156,0.2009987086057663,1.0986413955688477,0.00011947534337729127,-5.266811607223895e-06,29,29
D0040_seed13_default_unitbox,13,47,True,0.000145,0.009,0.0049064542655265185,16,0.9251277334988117,0.010595851577818394,33.576011657714844,54.868621826171875,-21.2926082611084,0.021851833909749985,5.48686159618228e-07,-21.270755767822266,1.0010273491701311,0.0010273181709324478,-0.05438590794801712,-0.001414956757798791,0.3530240058898926,-0.01053963229060173,21.270755767822266,59.898162841796875,0.1386275291442871,1.2110605239868164,0.00011562518654663551,-5.5033887986447114e-06,30,26
D0040_seed13_default_unitbox,13,48,True,0.00015,0.006,0.0049076871660772275,14,0.9251547838960376,0.011786840856075287,43.047508239746094,69.51409912109375,-26.46658706665039,0.01511352974921465,6.951410114197643e-07,-26.45147132873535,1.0005714516870228,0.0005713682071362201,0.023713836446404457,-0.00394198065623641,0.4534175395965576,0.024985313415527344,26.45147132873535,57.27885437011719,0.06483948230743408,0.41473960876464844,0.00013573873875959188,-4.540133269238646e-06,27,28
D0040_seed13_default_unitbox,13,48,True,0.00015,0.007,0.0049076871660772275,17,0.9291565698735854,0.010148204863071442,40.644073486328125,66.42788696289062,-25.78380584716797,0.024445626884698868,6.642788434874092e-07,-25.75935935974121,1.0009490332071287,0.0009489998001621287,0.08766833692789078,-0.001423050882294774,0.42722874879837036,0.0005328258266672492,25.75935935974121,60.30242919921875,0.20184151828289032,2.01809024810791,0.0001291272232332698,-5.240563117088945e-06,27,27
D0040_seed13_default_unitbox,13,48,True,0.00015,0.008,0.0049076871660772275,15,0.9335197408994039,0.010167509317398071,42.049808502197266,68.86988067626953,-26.820087432861328,0.016208985820412636,6.8869888991685e-07,-26.803874969482422,1.000604855208337,0.0006047254674507843,-0.09442457556724548,0.0014324587536975741,0.4409012198448181,-0.038331158459186554,26.803874969482422,68.97314453125,0.21184179186820984,1.2213478088378906,0.00012520573843709105,-5.621420780636103e-06,29,29
D0040_seed13_default_unitbox,13,48,True,0.00015,0.009,0.0049076871660772275,15,0.9312763214111328,0.009329806081950665,37.60143280029297,61.42045974731445,-23.81902313232422,0.014474666677415371,6.142046231616405e-07,-23.80455207824707,1.0006079112108297,0.0006080629717306263,-0.06735623627901077,-0.001138873165473342,0.3951786458492279,-0.012051953934133053,23.80455207824707,63.20417785644531,0.15490922331809998,1.2931413650512695,0.00012108446353289392,-5.89769349692058e-06,30,26
D0040_seed13_default_unitbox,13,49,True,0.000155,0.006,0.0049064542655265185,14,0.9243445907320295,0.01206935103982687,44.5623779296875,71.92472076416016,-27.362348556518555,0.013323999010026455,7.192472253336746e-07,-27.349018096923828,1.000487420043655,0.0004871838163551881,0.03190302848815918,-0.0036243966314941645,0.46920016407966614,0.026108810678124428,27.349018096923828,59.35408020019531,0.05807439237833023,0.4191560745239258,0.0001401622084326196,-4.68306290935031e-06,27,28
D0040_seed13_default_unitbox,13,49,True,0.000155,0.007,0.0049064542655265185,17,0.9291416126139024,0.010139189660549164,42.14533233642578,68.85711669921875,-26.7117919921875,0.02528790384531021,6.885712195980886e-07,-26.68650245666504,1.0009476526781105,0.0009475915356976454,0.09744272381067276,-0.001221769372932613,0.44291266798973083,0.0005464046262204647,26.68650245666504,62.495147705078125,0.2057255357503891,2.112980842590332,0.00013345916960571668,-5.3717190700842405e-06,27,27
