group,case,seed,run_dir,step,Delta,strain,mechanics_current_energy_proxy,history_elastic_energy_proxy,fracture_energy_proxy,legacy_top_sigma_integral_N,diagnostics_reaction_N_tm_eff,saved_field_virtual_work_proxy_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,internal_cut_above_element_count,internal_cut_below_element_count,crack_band_interface_force_N,crack_band_interface_edge_count,alpha0p8_through_crack,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span,top_boundary_outward_fx_N,top_boundary_outward_fy_N,bottom_boundary_outward_fx_N,bottom_sigma_integral_outward_N,left_boundary_outward_fx_N,left_boundary_outward_fy_N,right_boundary_outward_fx_N,right_boundary_outward_fy_N,whole_boundary_residual_x_N,whole_boundary_residual_y_N,whole_boundary_residual_magnitude_N,saved_field_energy_fd_proxy_N,saved_field_history_energy_fd_proxy_N
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,34,0.000102,0.010199999999999999,2.5842287592660195e-08,3.8800457554707676e-08,2.4929466019030455e-08,0.8696548150363428,0.8696548342704773,-121.28479751861094,0.4552744515635918,0.5267987809169348,149,149,12.45063604772627,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.018381496527952793,0.8696548150363428,-0.05651545725048677,-1.0596801558001372,-0.0478399203822812,0.008026872733955349,-5.520205576542426,-0.07462490909185944,-5.6429424507031465,-0.25662337712169836,5.6487746511640005,-0.18557099210307018,0.005451310983834237
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,35,0.000104,0.0104,2.6559759824059296e-08,3.880743337306694e-08,2.494989156875224e-08,0.8313150135144525,0.8313150405883789,-125.07193258253547,0.4147409333490323,0.5429878066437199,148,149,12.515940345291593,110,True,162,0.005021084565669298,0.009958948940038681,0.005083426775663723,0.004937864374369383,-0.029692435791689835,0.8313150135144525,-0.0652141191019812,-1.0783669353030358,-0.0429406815522048,0.00815135337723153,-5.767998121357966,-0.084158856868669,-5.905845357803841,-0.32305942528002096,5.914674697948775,-0.033738886574635925,0.004948026079481735
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,36,0.000106,0.0106,2.570733204636164e-08,3.88202496590256e-08,2.494421686567133e-08,0.8662040680427696,0.8662040829658508,-131.62381567203659,0.3896761824789484,0.5629053817690591,149,149,11.692658602010447,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.013637585189230104,0.8662040680427696,-0.06277644019830625,-1.0686576336356002,-0.05687212588775245,0.005493182932541856,-5.732886704162225,-0.009156555752891468,-5.866172855437514,-0.20611693841318024,5.869792855133198,-0.40695264702406747,0.006262808183400345
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,37,0.000108,0.010799999999999999,2.4931949235963022e-08,3.883248460580054e-08,2.494835386272591e-08,0.8615462822579515,0.8615462779998779,-137.41068933333216,0.4712944410870752,0.48715226425123537,149,149,12.041978216740258,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.05190749901962437,0.8615462822579515,-0.08738480173631248,-1.033446819712542,-0.05895842803678379,0.0034432994086078953,-5.915397087066479,-0.05582675955228844,-6.113647815859199,-0.22428399759827078,6.117760450355884,-0.21252790074576844,0.006680978990151326
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,38,0.00011,0.011,2.4857220443378575e-08,3.884697357498621e-08,2.4938914589619266e-08,0.9434447999205452,0.9434447288513184,-141.54427679702127,0.3793919556679501,0.5291734279039146,149,149,12.132412605942477,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.049874596616499324,0.9434447999205452,-0.0615674250379243,-1.0654692939110877,-0.05549553465358139,0.003300199436064504,-5.992254419613686,-0.0244448171732359,-6.159191975921691,-0.14316911172771396,6.160855719038635,0.09515837981789471,0.0045105746659755
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,39,0.000112,0.0112,2.5312582755234596e-08,3.885052690446444e-08,2.494972764847657e-08,0.9324985525912356,0.9324985146522522,-145.34064869710872,0.409244613967842,0.5886319601523248,149,149,11.697869720039442,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.04278357674792324,0.9324985525912356,-0.07341576397693407,-1.0452359432231844,-0.035462963024835814,0.00415966323503298,-6.124955278783943,-0.03519534478406048,-6.276617582533636,-0.14377307218097635,6.278264009553496,0.0649137762630367,0.003505675263222943
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,40,0.000115,0.0115,2.477487087553131e-08,3.886882447761259e-08,2.4954693273341078e-08,0.9074078955780659,0.9074079394340516,-152.7600169550511,0.43460996222428955,0.42719399362689714,148,149,12.502436172114704,110,True,162,0.005021084565669298,0.009958948940038681,0.005083426775663723,0.004937864374369383,-0.044291665676509134,0.9074078955780659,-0.061627271272763774,-1.0829750912156886,-0.05182799639296308,0.001701331415220385,-6.323281110347015,-0.09292088796785178,-6.481028043689251,-0.26678675219025416,6.486516759727885,0.0009216061928234501,0.005758165607301982
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,41,0.000118,0.0118,2.5318112392391535e-08,3.888507589810824e-08,2.496599328958624e-08,0.9758415466697542,0.975841462612152,-157.19304467617883,0.44866279310033746,0.5816065865207424,149,149,12.254753106550313,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.04258136956325802,0.9758415466697542,-0.06302672227215216,-1.088971044340722,-0.04774351658350166,-0.006874272175577062,-6.719335222997204,-0.08642818825228563,-6.872686831416116,-0.20643195809883041,6.875786386737521,0.02255595373119,0.007266591005422249
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,42,0.00012,0.012,2.515185823066873e-08,3.8902075014572686e-08,2.4959238698876176e-08,0.9877077459055997,0.9877077341079712,-162.6781517422713,0.4597088433920198,0.6036206706560506,149,149,12.208967321080042,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.0363845505055126,0.9877077459055997,-0.028298226903467442,-1.0930262057870619,-0.04764558423978534,0.010319153139582414,-6.53667990958877,-0.09044479140837906,-6.649008271237535,-0.18544409815025886,6.651593831896527,-0.07549854431412764,0.008276618601168757
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,43,0.000125,0.0125,2.4869722215939007e-08,3.8940671362190324e-08,2.4954120093859858e-08,0.9792608219213933,0.979260802268982,-173.9886730978271,0.5136488707490706,0.632264914416603,149,149,12.690308866979068,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.04047778949118972,0.9792608219213933,-0.03291765167680088,-1.0997607028770555,-0.05095160731101124,0.01095925159772234,-6.815307688157418,-0.059137878567180016,-6.93965473663642,-0.16867850792511996,6.941704423465187,-0.04879848934506931,0.006502180066462419
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,44,0.00013,0.013,2.466387333721804e-08,3.8967096815237314e-08,2.4960728773875033e-08,0.9397857614345291,0.9397857189178468,-184.8178650430591,0.5605028930497132,0.6996044908037982,148,149,13.17640927587714,110,True,162,0.005021084565669298,0.009958948940038681,0.005083426775663723,0.004937864374369383,0.012428315189059506,0.9397857614345291,-0.045974687756450965,-1.0789295090609217,-0.057678685646890854,0.006349934865361587,-7.219184972107188,-0.04319207981671208,-7.31041003032147,-0.1759858925777431,7.312528006497557,0.037787713314334746,0.005568323421826279
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,45,0.000135,0.0135,2.524759934908235e-08,3.8996354596408585e-08,2.4955808772102342e-08,0.8728852759644647,0.8728853464126587,-193.53065946453128,0.49496460700056616,0.6294302183685823,149,149,13.036902276915512,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.031259898085550374,0.8728852759644647,-0.04441456312994235,-1.0716437965109487,-0.05074033973328833,-0.0009443678182235204,-7.548688974923639,-0.09102571462200741,-7.67510377587242,-0.2907286029867149,7.680608119869524,0.054998326465934694,0.005497966514973664
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,46,0.00014,0.013999999999999999,2.521385660187739e-08,3.9022076480387055e-08,2.4970823542365154e-08,0.9326309784866686,0.9326309561729432,-205.6224729468907,0.5232244049428862,0.590088466435485,149,149,12.78576009197206,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.04547561963130464,0.9326309784866686,-0.034177843695592514,-1.0916851973998964,-0.05078577451281017,0.010715397053929676,-7.816456409065054,-0.0994574229414107,-7.9468956469047605,-0.24779624480070872,7.950758039440716,0.02669065758985822,0.0062768361409264
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,47,0.000145,0.014499999999999999,2.551450592498093e-08,3.905912295781784e-08,2.4976465074325236e-08,0.9631068291307195,0.9631068706512452,-216.46919460524862,0.5075854654768535,0.4945050135297796,149,149,12.776456158715952,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.02741787266193148,0.9631068291307195,-0.016098114763265774,-1.0870767134798724,-0.05464705781704893,0.006333959674529638,-8.349223787077905,-0.128600462459983,-8.44738683232015,-0.24623638713460638,8.450974893656054,0.003668193668574307,0.007716812429231588
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,48,0.00015,0.014999999999999998,2.525053853856314e-08,3.9099244604679374e-08,2.4986737626607806e-08,0.920143450051258,0.92014342546463,-228.79306564086838,0.502144111917284,0.610512728436247,149,149,12.560642118278231,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.028446207393779913,0.920143450051258,-0.036033412337533426,-1.0700278057289259,-0.05910887088232429,0.006710941159954342,-8.558020401653536,-0.09015494519012136,-8.681608892267173,-0.23332835970783483,8.684743812095805,-0.06940953213244215,0.006863895356387737
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,49,0.000155,0.0155,2.4820410603656507e-08,3.9127761911381714e-08,2.5000377878417923e-08,0.9893059805178724,0.9893059134483336,-240.09652056804856,0.4666265784090463,0.5140346852876195,149,149,13.257089076409784,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.002078006677551116,0.9893059805178724,-0.0256302513018706,-1.0646303921637168,-0.057455871423788114,0.004904237347058858,-8.926909798256114,-0.109526898435517,-9.012073927659324,-0.17994707273430233,9.013870280106243,-0.08016872102000525,0.009412873474203866
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,50,0.00016,0.016,2.4448851328363087e-08,3.919337333942142e-08,2.4991583120236753e-08,0.9631908533524491,0.9631908535957336,-251.5613069332922,0.4892510613442644,0.4163345556126557,148,149,14.357563862820419,110,True,162,0.005021084565669298,0.009958948940038681,0.005083426775663723,0.004937864374369383,0.07456010967123168,0.9631908533524491,0.012981789846758636,-1.0582393692337222,-0.06650965755348262,0.0006386718753191375,-9.425128570538506,-0.08873750321750849,-9.404096328573997,-0.18314734722346238,9.405879581830396,-0.08181661180489046,0.011531021490445445
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,51,0.00017,0.017,2.348059007539005e-08,3.927685827197597e-08,2.5005850780005216e-08,0.9898702673690796,0.9898701906204224,-277.63397602609876,0.5550150763694144,0.5338734560845415,148,149,13.6601246886766,110,True,162,0.005021084565669298,0.009958948940038681,0.005083426775663723,0.004937864374369383,0.00546763956540881,0.9898702673690796,-0.028443473739970512,-1.037115805330483,-0.06641747536937756,-0.0007921621908483509,-10.02602220848732,-0.10172394003647603,-10.11541551803126,-0.14976164018872784,10.116524089394519,-0.039973844400999214,0.008248008307413547
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,52,0.00018,0.018000000000000002,2.3649374440343103e-08,3.9358333505569685e-08,2.5013402663960907e-08,0.8436720289997439,0.8436720371246338,-298.79230009787824,0.524912495928488,0.46691563942564374,149,149,13.66975623680491,111,True,163,0.005021084565669298,0.009958948940038681,0.005082925287378163,0.004937864374369383,-0.0034504998860999045,0.8436720289997439,-0.011538773939247633,-1.0669489512463195,-0.04932117406184605,0.001022244602089076,-10.797671330171955,-0.15336934673080196,-10.86198177805915,-0.3756240243752884,10.86847466549823,0.01962460398876459,0.00880548072625673
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,53,0.00019,0.019,2.3873082155165343e-08,3.94529678865011e-08,2.503418857912711e-08,0.9231838485510169,0.9231838583946228,-321.27661105484674,0.5693120846003155,0.5254784821412496,148,149,14.039797369091865,110,True,162,0.005021084565669298,0.009958948940038681,0.005083426775663723,0.004937864374369383,0.0642086416168393,0.9231838485510169,-0.051593086899741875,-1.0602429237698812,-0.05649686606000182,0.017775164999733063,-11.495618282418139,-0.08162562220229297,-11.539499593761043,-0.2009095324214243,11.541248438302897,0.03016941084061698,0.011023493536049464
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,54,0.0002,0.02,2.4252762657155443e-08,3.9578803376290674e-08,2.5017169153054608e-08,0.9192553796006827,0.9192553758621216,-343.5424193535626,0.5867964510848745,0.6017663822329132,148,150,13.120481615381426,109,True,163,0.005021084565669298,0.009958948940038681,0.005084527587872341,0.004937864374369383,0.03023795870303995,0.9192553796006827,-0.02825390380533306,-1.079078224795174,-0.06215801200331708,0.0021771178964697397,-12.224298992480191,-0.15484575424394353,-12.284472949585801,-0.31249148154196515,12.288446874000863,0.03796805019901005,0.012583548978957644
D0020,D0020_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed7_history_default_unitbox,0,1e-06,9.999999999999999e-05,3.601863236485423e-11,3.601863236485423e-11,1.2220206359406058e-15,0.03724019689017172,0.0372401997447013,0.054218956884240346,0.04414107994208334,0.04795761174210231,145,155,0.0,0,False,0,,,,0.0,0.000477155016008371,0.03724019689017172,0.00015145869195600187,-0.053045359845680325,-0.0003130546789052261,-0.0005711656686364337,-0.028420226558419356,-0.0015793277347070128,-0.02810466752936021,-0.01795565635885206,0.03335083105730738,0.2529407527755034,0.25294075294133245
D0020,D0020_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed7_history_default_unitbox,1,5e-06,0.0005,1.047781643466868e-09,1.0477816441301843e-09,1.7352510198614273e-12,0.19506772747907813,0.1950677335262298,0.2691335371272752,0.23119068765604972,0.2514436657005049,145,155,0.0,0,False,0,,,,0.0,0.0033974909012196726,0.19506772747907813,0.0047922350265129695,-0.26794937516951256,-0.0006159309829465058,-0.002087002225733048,0.13009229127051064,-0.003516501788970617,0.13766608621529677,-0.07848515170513809,0.1584672531850542,0.42058675928369954,0.42058677792823324
D0020,D0020_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed7_history_default_unitbox,2,1e-05,0.001,4.198502980561592e-09,4.198503189939481e-09,4.454600460306163e-11,0.3810431370806624,0.3810431361198425,0.5298277181035735,0.44831331808005204,0.4890502980351815,145,155,0.0,0,False,0,,,,0.0,0.0053833602113675695,0.3810431370806624,0.005653525869700766,-0.5229988286707917,-0.005386642684080393,-0.0025630577248770933,0.2946444163281178,-0.006008275114277935,0.3002946597251057,-0.15052702442928434,0.3359096124598869,0.8199533457681762,0.819953602151375
D0020,D0020_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed7_history_default_unitbox,3,1.5e-05,0.0015,9.247315101148629e-09,9.247317665643932e-09,2.299145187486273e-10,0.5324371788664786,0.5324371457099915,0.7674337640095772,0.6377780921383931,0.6986438599605163,145,155,0.0,0,False,0,,,,0.0,0.01029917968352476,0.5324371788664786,0.007411320283174625,-0.7531597085663827,-0.002023204704043817,-0.005184807935165325,0.4299361569623351,-0.008360206686685731,0.4456234522249907,-0.23426754432175512,0.503449643455494,1.158663281060197,1.1586650799814828
D0020,D0020_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed7_history_default_unitbox,4,2e-05,0.002,1.5785135791163563e-08,1.578515398975431e-08,7.727337203725058e-10,0.6410798690604063,0.641079843044281,0.9621470715869966,0.7828049774787589,0.8665796303877022,145,155,0.0,0,False,0,,,,0.0,0.012863220311841148,0.6410798690604063,0.010632629939101055,-0.9418788183434593,-0.0017396579556224478,-0.0057825955411279426,0.48596849983254453,-0.010404746278835541,0.5077246921278643,-0.31698629110301657,0.5985521462191753,1.3338379899113004,1.3352057528920356
D0020,D0020_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed7_history_default_unitbox,5,2.5e-05,0.0025,2.2585695000261637e-08,2.259937519456429e-08,2.4414483802992027e-09,0.6861076338200538,0.6861076354980469,0.9398889472767191,0.8613385304389891,0.9776605146054226,145,152,0.9876332531634728,6,False,7,0.005021084565669298,0.005142071284353733,0.0049947286024689674,0.00012098671868443489,0.015002509983942435,0.6861076338200538,0.007041151735334917,-1.0552527752024152,-0.003730119580988903,-0.006161988312530674,0.3889549954055981,-0.011811380135406734,0.40726853754388653,-0.3871185098302987,0.5618971456827017,1.3224565307411633,1.331389447763788
D0020,D0020_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed7_history_default_unitbox,6,3e-05,0.003,2.9009701098575193e-08,2.9099048467392188e-08,5.042766028636881e-09,0.6936550439547586,0.6936549544334412,0.4658370625149415,0.8822949457890932,1.0474401912986282,146,160,2.964387175179493,13,False,22,0.005021084565669298,0.005522225983440876,0.005008518124337901,0.0005011414177715778,0.014488770410905863,0.6936550439547586,0.0008474967084008103,-1.11981841979705,-0.02372434807428665,-0.005589118372958661,0.18203446170751558,-0.012983039785234494,0.17364638075253563,-0.4447355340004844,0.4774335144825409,1.1702045918102364,1.1961606896744459
