group,case,seed,step,Delta,strain,mechanics_current_energy_proxy,history_elastic_energy_proxy,fracture_energy_proxy,saved_field_energy_fd_proxy_N,saved_field_history_energy_fd_proxy_N,saved_field_virtual_work_proxy_N,legacy_top_sigma_integral_N,alpha0p8_through_crack,method,exact_autograd_available
D0020,D0020_seed13_default_unitbox,13,29,8.9e-05,0.0089,2.6400304698847226e-08,3.8675310300780056e-08,2.4851548744217353e-08,-0.018246635684298143,0.003566575085135748,-87.87800950617812,0.8955890853931986,True,saved_field_proxy,False
D0020,D0020_seed13_default_unitbox,13,30,9.2e-05,0.0092,2.663699601172437e-08,3.868710659431711e-08,2.4851673553611485e-08,-0.05535268589884363,0.0029610461720844944,-93.40191680360583,0.9020765583058227,True,saved_field_proxy,False
D0020,D0020_seed13_default_unitbox,13,31,9.5e-05,0.0095,2.606818858345416e-08,3.869307657781256e-08,2.4868606418946608e-08,-0.10551162039660993,0.0035963625941715094,-101.52081098777559,0.9244392860073724,True,saved_field_proxy,False
D0020,D0020_seed13_default_unitbox,13,32,9.8e-05,0.0098,2.6003926289344706e-08,3.8708684769882134e-08,2.487715956612361e-08,-0.026528296374555595,0.005201163769804826,-107.90067611261496,0.9226251401894522,True,saved_field_proxy,False
D0020,D0020_seed13_default_unitbox,13,33,0.0001,0.01,2.5944059654367054e-08,3.8719085008195006e-08,2.4870696524758762e-08,-0.029933317488825977,0.005200119156435876,-111.55984237051312,0.958831328768616,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,0,1e-06,9.999999999999999e-05,3.6016479691007386e-11,3.6016479691007386e-11,3.4097480878917347e-15,0.25317895694594367,0.25317895817008623,0.05412897947989082,0.037066035951273606,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,1,5e-06,0.0005,1.0487323074747823e-09,1.0487323123713526e-09,1.1960862661361804e-12,0.42056181520077934,0.4205618652128875,0.26990923675552897,0.19329786982019337,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,2,1e-05,0.001,4.197684247571403e-09,4.197684807453299e-09,4.51551726361982e-11,0.8195570240491201,0.8195572508475875,0.5297404074285992,0.37537067094501075,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,3,1.5e-05,0.0015,9.244302547965982e-09,9.244304820847226e-09,2.3264164181964453e-10,1.1564372972025865,1.1564424136817584,0.7677347938667568,0.531479567306624,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,4,2e-05,0.002,1.576205721959727e-08,1.576210894427088e-08,7.918921663242387e-10,1.3313237769551656,1.3331967014067787,0.958780304540212,0.6384266804825836,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,5,2.5e-05,0.0025,2.255754031751764e-08,2.2576271834915016e-08,2.4485155828545464e-09,1.322383604614097,1.3331160707630272,0.9235592231790487,0.6923166232394591,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,6,3e-05,0.003,2.898589326573824e-08,2.909326965190115e-08,5.021953646259343e-09,1.1682776526160403,1.1975501933414205,0.4422294376144256,0.6997923724197816,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,7,3.5e-05,0.0034999999999999996,3.424031684367804e-08,3.4551773768329214e-08,8.548163428898232e-09,0.8648857394195977,0.9287251414027675,-0.8201422745868819,0.6919356704244118,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,8,4e-05,0.004,3.7634750659934214e-08,3.8380521065928824e-08,1.2760496871869976e-08,0.42839463711251025,0.537343594577854,-3.2027965692625924,0.6751147175758294,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,9,4.5e-05,0.0045000000000000005,3.852426321480315e-08,3.992520971410776e-08,1.7390740261515768e-08,0.031625898472362884,0.15059887674440975,-7.1785250330854256,0.7542093192964809,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,10,4.7e-05,0.004699999999999999,3.847049372174673e-08,4.009973638528347e-08,1.8927024335680827e-08,-0.04498453891946946,0.043325003655956054,-8.969537300503772,0.7716779081801595,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,11,4.9e-05,0.0049,3.834432505912527e-08,4.009850972873158e-08,2.0287170571174132e-08,-0.15546086554884925,-0.06477714896424569,-10.96586597764972,0.7639343543170561,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,12,5.1e-05,0.0050999999999999995,3.784865025955133e-08,3.984062778942649e-08,2.1529175770644733e-08,-0.3198264423506358,-0.15353153571498815,-13.199988263321018,0.7517524134279047,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,13,5.3e-05,0.0053,3.7065019289722733e-08,3.948438358587163e-08,2.2504344352084906e-08,-0.390454507800472,-0.1646460550890176,-15.885546150156657,0.7703604075808695,False,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,14,5.5e-05,0.0055,3.628683222834944e-08,3.918204356907042e-08,2.315796252548446e-08,-0.5015118179600205,-0.13025579986214625,-18.82194515069789,0.7727905019544347,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,15,5.7e-05,0.0057,3.5058972017882646e-08,3.8963360386423046e-08,2.3596652316275357e-08,-0.4592140316400806,-0.08339805651479647,-22.379132823033842,0.788177921574935,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,16,5.9e-05,0.0059,3.444997610178912e-08,3.884845134301124e-08,2.3822013392928996e-08,-0.20558543486162184,-0.04698073968780782,-25.807263090381827,0.7770583412534192,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,17,6.1e-05,0.0060999999999999995,3.423663027843616e-08,3.877543742767182e-08,2.3972757345273867e-08,-0.1537395289370469,-0.040100796566170174,-29.030549495843935,0.7771149637121717,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,18,6.3e-05,0.0063,3.383501798604093e-08,3.8688048156746555e-08,2.4142189068212823e-08,-0.24067536979773507,-0.03209005160000056,-32.31764280563561,0.7660727221637047,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,19,6.5e-05,0.0065,3.3273928799245215e-08,3.8647077221271816e-08,2.421437964429163e-08,-0.29437402573809396,-0.02024361650113625,-36.4829096395871,0.7620927105081396,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,20,6.7e-05,0.0067,3.2657521883088556e-08,3.860707369074201e-08,2.4281305873435797e-08,-0.34178956687780543,-0.015395703219879542,-40.601440161737244,0.7603078639352558,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,21,6.9e-05,0.0069,3.1906770531733994e-08,3.858549440839229e-08,2.432262278568215e-08,-0.22198291560966005,-0.007875877524491509,-44.86076946857601,0.7819291192755007,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,22,7.1e-05,0.0071,3.176959022064992e-08,3.8575570180644046e-08,2.4344073116793068e-08,-0.13781058848045397,-0.004330123396113078,-48.71194663021786,0.8263005378773044,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,23,7.3e-05,0.0073,3.1355528177812175e-08,3.8568173914807836e-08,2.4361971964051135e-08,-0.1624952193146293,-0.00288060138048038,-52.81143429761981,0.8021059212231089,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,24,7.5e-05,0.007499999999999999,3.1119609343391406e-08,3.8564047775122125e-08,2.4384963308187274e-08,-0.11787162299826526,-0.0012966687794220555,-56.79469662897509,0.8043801010346158,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,25,7.7e-05,0.0077,3.0884041685819116e-08,3.856298723969015e-08,2.440422478424087e-08,-0.11831029871708834,-0.0008617873518369443,-61.08758576847912,0.8185608039069255,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,26,8e-05,0.008,3.0526741674978605e-08,3.855891003927331e-08,2.4431764577969293e-08,-0.06612921044502063,0.0006018937805498184,-67.5456155984425,0.8089369742122606,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,27,8.3e-05,0.0083,3.048726642314899e-08,3.856659860237345e-08,2.443594009970233e-08,-0.08809364986686608,0.0003247789630159495,-73.87299517057305,0.8052000692679322,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,28,8.6e-05,0.0086,2.999817977577741e-08,3.8560858713051405e-08,2.445689407835378e-08,-0.09114146433101752,0.0016697734437371575,-80.32636528502807,0.779792102480951,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,29,8.9e-05,0.0089,2.9940417637162885e-08,3.857661724303587e-08,2.4458876612759242e-08,-0.12317307883921193,0.002879291108266735,-86.0756998969769,0.7874680698247298,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,30,9.2e-05,0.0092,2.9259141302742135e-08,3.8578134459701006e-08,2.4477188079283076e-08,-0.20435177587714917,0.002184039793622951,-93.05311931786645,0.8070220020107551,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,31,9.5e-05,0.0095,2.8714306981899988e-08,3.8589721481797605e-08,2.4483493288221744e-08,-0.0709325104273021,0.0037355370838864158,-100.87984654887886,0.805355467889032,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,32,9.8e-05,0.0098,2.883354624017832e-08,3.860054768220432e-08,2.44918272220254e-08,-0.14793227785074928,0.00344117110751517,-106.56716005815306,0.8015651431745692,True,saved_field_proxy,False
D0020,D0020_seed21_default_unitbox,21,33,0.0001,0.01,2.8287443421441004e-08,3.860720660793749e-08,2.4499893911102086e-08,-0.2730514093686565,0.003329462866586026,-112.37498046105135,0.8642315052619483,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,0,1e-06,9.999999999999999e-05,3.6017580043033445e-11,3.6017580043033445e-11,9.739340378725937e-16,0.25245690307156193,0.25245690736673404,0.054174031204676384,0.037233147324741575,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,1,5e-06,0.0005,1.0458451923292814e-09,1.0458452095099698e-09,2.7525485244858374e-12,0.42059644045434247,0.4205964514238403,0.2679199067353502,0.19414997318305216,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,2,1e-05,0.001,4.1996995032433724e-09,4.199699616986086e-09,4.4216435988257016e-11,0.8200455334893277,0.8200458977001586,0.5275964290632167,0.3753547097416303,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,3,1.5e-05,0.0015,9.246300527222557e-09,9.246304186511554e-09,2.3138001687754024e-10,1.1578875413150684,1.157890083820833,0.7652240032665476,0.5313722341460729,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,4,2e-05,0.002,1.577857491639406e-08,1.5778600455194417e-08,7.79444395374443e-10,1.3363436392697854,1.3378120371679134,0.9579625036248606,0.6396984170346769,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,5,2.5e-05,0.0025,2.2609736919920414e-08,2.262442455819069e-08,2.411298906018465e-09,1.3224070638552738,1.3333860340951713,0.9427055680489441,0.691014650322044,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,6,3e-05,0.003,2.9002645554946792e-08,2.911246079614613e-08,5.03061190571861e-09,1.1668161187661312,1.1945478249351764,0.40942745131591735,0.7109322411737511,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,7,3.5e-05,0.0034999999999999996,3.427789810758172e-08,3.4569902807542445e-08,8.545622821381482e-09,0.8875450321736561,0.9349768404917315,-0.9295451082447377,0.6984669667797315,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,8,4e-05,0.004,3.7878095876683346e-08,3.846222920106344e-08,1.2693763751379009e-08,0.46229160624006993,0.5530974191455345,-3.1301866334443016,0.6793973173622648,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,9,4.5e-05,0.0045000000000000005,3.890081416998243e-08,4.01008769989978e-08,1.7346598452648283e-08,0.07598301307824157,0.1755750545171953,-6.92146737302039,0.7301679191028242,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,10,4.7e-05,0.004699999999999999,3.894993167967365e-08,4.033030350397644e-08,1.8909242855529044e-08,-0.06563732898552839,0.05714569772746758,-8.70437778414063,0.737795778358166,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,11,4.9e-05,0.0049,3.8638264854040315e-08,4.032945978990767e-08,2.034752212773858e-08,-0.2608693357832679,-0.05266851131377308,-10.918715175894702,0.7338106276535717,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,12,5.1e-05,0.0050999999999999995,3.790645433654058e-08,4.0119629458721355e-08,2.1644146913934153e-08,-0.42289404990139384,-0.14216769551785197,-13.338474841553097,0.7273923672859635,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,13,5.3e-05,0.0053,3.694668865443474e-08,3.976078900783626e-08,2.2724850669738627e-08,-0.46281833481622014,-0.1739620542827638,-16.264681339708304,0.7479105092814754,False,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,14,5.5e-05,0.0055,3.60551809972757e-08,3.9423781241590296e-08,2.3480978656749325e-08,-0.4867206647211578,-0.14183638280412456,-19.290781871347562,0.7530319747592928,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,15,5.7e-05,0.0057,3.4999805995550106e-08,3.919344347661976e-08,2.3946464844262432e-08,-0.32900597565267353,-0.08770710360907555,-22.48546699915104,0.7465255626898747,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,16,5.9e-05,0.0059,3.4739157094665e-08,3.907295282715399e-08,2.4180167044010666e-08,-0.3211994757613863,-0.057325787218173024,-25.46599958700929,0.7416439638359881,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,17,6.1e-05,0.0060999999999999995,3.371500809250456e-08,3.8964140327747066e-08,2.43758131894298e-08,-0.40923208488425133,-0.043742773382933475,-29.26333481153591,0.7641109282126209,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,18,6.3e-05,0.0063,3.3102228755128e-08,3.8897981733622256e-08,2.4499149805088204e-08,-0.32747593393949415,-0.02940741620121451,-33.354060116624694,0.7853173446340777,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,19,6.5e-05,0.0065,3.2405104356746585e-08,3.884651066294221e-08,2.4595211816824262e-08,-0.2720875082297975,-0.020455584678294447,-37.058413061874425,0.7671042999385372,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,20,6.7e-05,0.0067,3.201387872220882e-08,3.881615939490908e-08,2.4652947183280588e-08,-0.24764242217762722,-0.014308009091090063,-41.102005691875945,0.7590694600501504,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,21,6.9e-05,0.0069,3.1414534668036076e-08,3.8789278626577846e-08,2.4710642415725366e-08,-0.2713856510428124,-0.009804512784391747,-45.38598889138956,0.7605201510278218,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,22,7.1e-05,0.0071,3.0928336118037574e-08,3.877694134377151e-08,2.4726070443975266e-08,-0.19615099982157014,-0.00262321174848007,-49.67991782214553,0.8463920116372794,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,23,7.3e-05,0.0073,3.062993066874979e-08,3.8778785779583926e-08,2.4743034859351665e-08,-0.25244899480526917,-0.0030388921690716053,-53.88111498235646,0.8276024286786259,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,24,7.5e-05,0.007499999999999999,2.99185401388165e-08,3.8764785775095224e-08,2.4775353994822004e-08,-0.2961562459674761,-0.0057118861546481825,-58.80795700371494,0.863983230613214,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,25,7.7e-05,0.0077,2.944530568487989e-08,3.875593823496533e-08,2.4812281072175827e-08,-0.17107282712559585,-0.0033429469183492155,-63.685664505145425,0.8564821852754931,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,26,8e-05,0.008,2.9227037002795298e-08,3.875077309836997e-08,2.4842261133476622e-08,-0.08333145703683878,6.401749245987798e-05,-70.28024616613979,0.8340883286122648,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,27,8.3e-05,0.0083,2.8945316942658858e-08,3.875632233992009e-08,2.4844760050350694e-08,-0.1603915219450412,-0.0005458577814780249,-76.53974992634014,0.85456567239304,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,28,8.6e-05,0.0086,2.826468787112505e-08,3.874749795168111e-08,2.488462548617846e-08,-0.1592747819648124,0.001635683092623963,-83.7794894371823,0.8552665016318166,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,29,8.9e-05,0.0089,2.798966825086998e-08,3.8766136438475825e-08,2.487292788431782e-08,-0.2605987448859861,0.0030656901146642115,-90.17556912497675,0.8505725868827633,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,30,9.2e-05,0.0092,2.6701095401809126e-08,3.87658920923691e-08,2.4899054824768905e-08,-0.0959667312086408,0.0016989784049426318,-98.80763065394369,0.8339823441650782,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,31,9.5e-05,0.0095,2.7413867863618137e-08,3.877633030890548e-08,2.4899947778803915e-08,0.1463175295264678,0.0035973778429454484,-103.23271962313399,0.8968547281035889,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,32,9.8e-05,0.0098,2.757900057896794e-08,3.8787476359426766e-08,2.491264903472594e-08,-0.061069340568934566,0.0009316709809574497,-109.94960667218417,0.9163715271885304,True,saved_field_proxy,False
D0020,D0020_seed42_default_unitbox,42,33,0.0001,0.01,2.7302043792471577e-08,3.8785628129131603e-08,2.4926114741787387e-08,-0.13847839324818034,-0.0009241151475812821,-114.45556190966366,0.8663928437020306,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,0,1e-06,9.999999999999999e-05,3.601568657728349e-11,3.601568657728349e-11,1.978101203197975e-15,0.2529013065396682,0.25290130806118155,0.054066757985356165,0.03724445397643687,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,1,5e-06,0.0005,1.0476209127359564e-09,1.0476209188220097e-09,1.766072249546246e-12,0.42058039327961005,0.42058042759755826,0.2689530498247619,0.19328519652448284,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,2,1e-05,0.001,4.1985171712586435e-09,4.198517553912157e-09,4.4349305606481574e-11,0.8191099485766867,0.8191104279548131,0.5288869133277423,0.37506389403667423,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,3,1.5e-05,0.0015,9.238720398502822e-09,9.238725198370139e-09,2.3531870371790933e-10,1.1574040890736017,1.1574067004065316,0.7650712507121177,0.527454195590757,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,4,2e-05,0.002,1.5772558061994662e-08,1.5772584557977473e-08,7.823092057411882e-10,1.3316903142724852,1.3331261680804012,0.9579391434360692,0.6361153559127696,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,5,2.5e-05,0.0025,2.255562354122768e-08,2.2569986879174154e-08,2.4583280636452768e-09,1.3185769934886553,1.3283186424216729,0.9265599977228024,0.6934499870551806,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,6,3e-05,0.003,2.8958327996881214e-08,2.9055770982194198e-08,5.049469825533763e-09,1.1797270074358095,1.205979670414459,0.3796057576038832,0.7028715474674359,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,7,3.5e-05,0.0034999999999999996,3.4352893615585766e-08,3.4629783583318735e-08,8.462022054373884e-09,0.8948031183945793,0.9522084752627124,-0.9493411601042294,0.6896847634361477,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,8,4e-05,0.004,3.7906359180827e-08,3.857785573482132e-08,1.2625114436922853e-08,0.48365839364621555,0.5862407034064148,-3.1884769885181417,0.665854799509471,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,9,4.5e-05,0.0045000000000000005,3.918947755204793e-08,4.049219061738289e-08,1.7086467561314654e-08,0.030973924401512046,0.22435091399641316,-6.913024008085953,0.6821324483605166,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,10,4.7e-05,0.004699999999999999,3.907090560097681e-08,4.081407959536299e-08,1.8674378783732885e-08,-0.06816958094293078,0.1121230571885512,-8.893206492426064,0.6807976544409065,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,11,4.9e-05,0.0049,3.891679922827621e-08,4.09406828461371e-08,2.0097296159747416e-08,-0.18696526828306143,0.016916060857319684,-10.966965200442326,0.700809842638189,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,12,5.1e-05,0.0050999999999999995,3.832304452784456e-08,4.0881743838792265e-08,2.138289545547446e-08,-0.3354255429828274,-0.07525192889009692,-13.56303403522474,0.7158796363053432,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,13,5.3e-05,0.0053,3.7575097056344895e-08,4.063967513057671e-08,2.2491860733052123e-08,-0.29004120564569275,-0.14021217252573395,-16.309312598744892,0.7170069894391966,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,14,5.5e-05,0.0055,3.716287970526179e-08,4.032089514868933e-08,2.33426299785923e-08,-0.25651166908247613,-0.14088359375398832,-18.695386102606776,0.7310523948177118,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,15,5.7e-05,0.0057,3.6549050380014994e-08,4.007614075556076e-08,2.3899084614403423e-08,-0.39314876952285804,-0.10498889862788595,-21.649126506502316,0.7043734883142106,False,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,16,5.9e-05,0.0059,3.5590284627170366e-08,3.990093955417779e-08,2.4291413649317923e-08,-0.4257143237366753,-0.07667706614196759,-25.379196537710605,0.7197636455033255,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,17,6.1e-05,0.0060999999999999995,3.484619308506829e-08,3.976943249099289e-08,2.456720895182844e-08,-0.3741504556798187,-0.05257013857630673,-29.32986946098175,0.7266956006220238,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,18,6.3e-05,0.0063,3.409368280445109e-08,3.9690658999872556e-08,2.4744308131766098e-08,-0.3722089787679475,-0.03337996863471762,-33.15384342796429,0.7508524722998053,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,19,6.5e-05,0.0065,3.3357357169996505e-08,3.963591261645402e-08,2.4870585016547035e-08,-0.2774634670415551,-0.02638069182794335,-37.32223196472764,0.731681835362699,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,20,6.7e-05,0.0067,3.298382893628488e-08,3.958513623256079e-08,2.497096660161889e-08,-0.2766103479678855,-0.01856378614802784,-41.17522515081881,0.7605878539648947,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,21,6.9e-05,0.0069,3.225091577812496e-08,3.9561657471861905e-08,2.503750705494761e-08,-0.39015079852130174,-0.01274993645022926,-45.588845371465816,0.7839570867039497,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,22,7.1e-05,0.0071,3.1423225742199675e-08,3.9534136486759876e-08,2.510155490248579e-08,-0.19611835851199647,-0.012464134224459897,-50.5309487513199,0.7953198743127444,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,23,7.3e-05,0.0073,3.1466442344076966e-08,3.9511800934964065e-08,2.5141300067674726e-08,-0.20890939227117492,-0.00957002069223653,-53.607838041626,0.7774483348902491,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,24,7.5e-05,0.007499999999999999,3.0587588173114976e-08,3.949585640399093e-08,2.5183230760895674e-08,-0.293766792381263,-0.0037171260424580244,-58.238640819816645,0.7788906040641989,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,25,7.7e-05,0.0077,3.029137517455192e-08,3.949693243079424e-08,2.519281134840524e-08,-0.16966411177876065,-0.0006972652054357611,-62.74428544780306,0.7951186844808952,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,26,8e-05,0.008,2.96853735829781e-08,3.948928188144603e-08,2.5220793497757682e-08,-0.21296783050299245,-0.0018000821110503162,-69.34282579401548,0.8118875491131881,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,27,8.3e-05,0.0083,2.9013568191533968e-08,3.948613193812794e-08,2.5249829985155152e-08,-0.22805618139710646,-0.0018889279877181558,-76.20955347193409,0.7806960946072311,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,28,8.6e-05,0.0086,2.8317036494595465e-08,3.947794831351972e-08,2.5291655377118694e-08,-0.14362711173711729,-0.0029830618939628503,-83.17513483964882,0.8373417414159441,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,29,8.9e-05,0.0089,2.815180552111126e-08,3.946823356676416e-08,2.53320681658289e-08,-0.11922916263046313,0.004237185832286876,-90.13285585733466,0.8440689558814284,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,30,9.2e-05,0.0092,2.7601661518812685e-08,3.950337142851344e-08,2.5301618275296826e-08,-0.09697380343192709,0.006562035490761259,-96.98039691849517,0.8757196680439249,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,31,9.5e-05,0.0095,2.75699627005197e-08,3.950760577970873e-08,2.5309189318614106e-08,0.027429342628165244,0.0022332932244273004,-103.32423794245459,0.9256770894277023,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,32,9.8e-05,0.0098,2.7766237574581674e-08,3.951677118786e-08,2.532162423866879e-08,-0.41747880629065814,0.006311853811582363,-109.94829122660036,0.9390208305938104,True,saved_field_proxy,False
D0020,D0020_seed99_default_unitbox,99,33,0.0001,0.01,2.628740827625192e-08,3.953373718583138e-08,2.53231234938952e-08,-0.7394146491648738,0.008482998985688849,-117.90120541312132,0.9658389669586722,True,saved_field_proxy,False
