case,seed,new_random_seed,reference_only,step,Delta,alpha_min,alpha_mean,alpha_std,alpha_max,alpha_gt_0p5_area_fraction,He_current_mean,He_current_std,He_current_max,He_history_mean,He_history_std,He_history_max,mechanics_drive_mean,mechanics_drive_std,mechanics_drive_max,max_He_current_x,max_He_current_y,max_He_history_x,max_He_history_y,max_mechanics_drive_x,max_mechanics_drive_y,notch_tip_alpha_max,notch_tip_alpha_mean,bulk_alpha_mean,bulk_alpha_p95,bottom_right_alpha_max,bottom_right_alpha_mean,notch_tip_He_current_max,notch_tip_He_current_mean,bulk_He_current_p95,bulk_He_current_mean,bottom_right_He_current_max,bottom_right_He_current_mean,notch_tip_mechanics_drive_max,notch_tip_mechanics_drive_mean,bulk_mechanics_drive_p95,bulk_mechanics_drive_mean,bottom_right_mechanics_drive_max,bottom_right_mechanics_drive_mean,bulk_He_current_p95_over_notch_tip_He_current_max,bottom_right_He_current_max_over_notch_tip_He_current_max,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max,He_current_ratio_denominator_valid,mechanics_drive_ratio_denominator_valid,bulk_He_current_p95_over_notch_tip_He_current_max_valid,bottom_right_He_current_max_over_notch_tip_He_current_max_valid,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max_valid,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max_valid,bulk_alpha_mean_over_notch_tip_alpha_max,bottom_right_alpha_max_over_notch_tip_alpha_max,reaction_N_tm_eff,elastic_energy,fracture_energy,loss_total,loss_log10,top_u_mode,top_u_abs_max,top_v_error_max,bottom_u_abs_max,bottom_v_abs_max,bottom_right_He_current_p95,bottom_right_alpha_p95,bottom_right_mechanics_drive_p95,bottom_u_max,bottom_u_mean,bottom_u_min,bottom_v_max,bottom_v_mean,bottom_v_min,bulk_He_current_max,bulk_alpha_max,bulk_mechanics_drive_max,macro_strain,macro_stress,max_He_current,max_He_history,max_mechanics_drive,notch_tip_He_current_p95,notch_tip_alpha_p95,notch_tip_mechanics_drive_p95,top_u_max,top_u_mean,top_u_min,top_v_abs_max,top_v_max,top_v_mean,top_v_min
seed21_default_unitbox,21,yes,no,33,0.0001,-0.0008823781972751,0.1115247794476365,0.1890283554799562,1.0013645887374878,0.0504527813712807,0.4020543225302978,4.223527329680807,107.45176696777344,0.402489120657919,4.22348979267354,107.45176696777344,0.402489120657919,4.22348979267354,107.45176696777344,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,1.000741720199585,0.5273888852090052,0.1046472285323957,0.4531457841396318,0.1870305836200714,0.1820758953690529,107.45176696777344,9.687847726831295,0.001710619975347,0.2930618160921166,0.0020214444957673,0.0018290431471541,107.45176696777344,9.692895559820087,0.0030562622006982,0.2934339650286258,0.0020303758792579,0.0018622901989147,1.5919886881526248e-05,1.8812575658933735e-05,2.8443107888722548e-05,1.889569559025363e-05,True,True,1.5919886881526248e-05,1.8812575658933735e-05,2.8443107888722548e-05,1.889569559025363e-05,0.1045696670980452,0.1868919620766591,0.8642314672470093,3.8607208097118935e-08,2.449989366937189e-08,6.310710176649081e-08,-7.199921764615636,free,5.730404154746793e-06,0.0,0.0,0.0,0.002002204360906,0.1865351147949695,0.0020135673112235,-0.0,0.0,-0.0,0.0,0.0,0.0,67.35533905029297,1.0013645887374878,67.35533905029297,,,107.45176696777344,107.45176696777344,107.45176696777344,79.11099853515618,1.0004980087280273,79.11099853515618,2.1577136521955254e-06,4.170811994441693e-07,-5.730404154746793e-06,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05
seed42_default_unitbox,42,yes,no,0,1e-06,-0.0001742441672831,-2.690808020927306e-05,2.70655039960768e-05,7.890105189289898e-05,0.0,4.151750272021629e-07,8.053197631824847e-07,4.349881783127785e-05,4.151750272021629e-07,8.053197631824847e-07,4.349881783127785e-05,4.151750272021629e-07,8.053197631824847e-07,4.349881783127785e-05,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,-2.576176484581083e-05,-4.058454135091567e-05,-2.4432276505109932e-05,-3.484714170554071e-06,-1.0760864824987948e-05,-1.30566768348217e-05,4.349881783127785e-05,3.7474343715819935e-06,8.58840979844899e-07,3.782632191121029e-07,1.4508452750305878e-06,1.266896731522138e-06,4.349881783127785e-05,3.7474343715819935e-06,8.58840979844899e-07,3.782632191121029e-07,1.4508452750305878e-06,1.266896731522138e-06,0.0197440073699508,0.0333536713723598,0.0197440073699508,0.0333536713723598,True,True,0.0197440073699508,0.0333536713723598,0.0197440073699508,0.0333536713723598,0.9483929634224152,0.4177068182010749,0.0372331440448761,3.6017577809133166e-11,9.73933941104282e-16,3.6018551743074276e-11,-10.443473753555244,free,3.690479957185744e-07,0.0,0.0,0.0,1.4324504206797429e-06,-1.0990446025971324e-05,1.4324504206797429e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.756634330580709e-06,7.890105189289898e-05,2.756634330580709e-06,,,4.349881783127785e-05,4.349881783127785e-05,4.349881783127785e-05,8.163158690877014e-06,-3.2383825600845737e-05,8.163158690877014e-06,1.837518226466273e-07,1.2374762237143957e-08,-3.690479957185744e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
seed42_default_unitbox,42,yes,no,1,5e-06,-0.0002228768862551,0.0013880381025892,0.001585709698116,0.0102667016908526,0.0,1.2227562207861984e-05,2.3807042473355752e-05,0.0012774262577295,1.2227562624985494e-05,2.3807042259130803e-05,0.0012774262577295,1.2227562624985494e-05,2.3807042259130803e-05,0.0012774262577295,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0102667016908526,0.0077693341012839,0.0013346918680023,0.0035402125562541,0.004015555139631,0.0038916668854653,0.0012774262577295,0.0001124652076151,2.5263696988986297e-05,1.1124905934270484e-05,3.6022524000145495e-05,3.2812473364174366e-05,0.0012774262577295,0.0001124652076151,2.5263696988986297e-05,1.112490633150652e-05,3.6022524000145495e-05,3.2812473364174366e-05,0.0197770296611011,0.0281992982234224,0.0197770296611011,0.0281992982234224,True,True,0.0197770296611011,0.0281992982234224,0.0197770296611011,0.0281992982234224,0.1300020111806268,0.3911241663141713,0.1941499859094619,1.0458451882300324e-09,2.752548623058404e-12,1.0485977368530908e-09,-8.97939108394184,free,1.4389893294719514e-06,0.0,0.0,0.0,3.5701518936548385e-05,0.0040031663142144,3.5701518936548385e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.240944589488208e-05,0.008850872516632,8.240944589488208e-05,,,0.0012774262577295,0.0012774262577295,0.0012774262577295,0.0002457850292557,0.0099553450942039,0.0002457850292557,8.459257969661849e-07,6.298746910715635e-08,-1.4389893294719514e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06
seed42_default_unitbox,42,yes,no,2,1e-05,-0.0003567458479665,0.0058657313642991,0.0062798925022028,0.0419896058738231,0.0,5.0302697054618576e-05,0.0001010963541138,0.0054446989670395,5.0302699723497365e-05,0.000101096352786,0.0054446989670395,5.0302699723497365e-05,0.000101096352786,0.0054446989670395,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0419896058738231,0.0313351870297569,0.0056639052696236,0.0139245356433093,0.0157834887504577,0.0154762319289147,0.0054446989670395,0.0004796840043351,0.0001055279339198,4.555306795296684e-05,0.0001445402158424,0.0001324933291471,0.0054446989670395,0.0004796840043351,0.0001055279339198,4.555307059792997e-05,0.0001445402158424,0.0001324933291471,0.0193817756608094,0.0265469618646365,0.0193817756608094,0.0265469618646365,True,True,0.0193817756608094,0.0265469618646365,0.0193817756608094,0.0265469618646365,0.1348882694122779,0.3758903762489798,0.3753547072410583,4.1996996991144905e-09,4.421643606811188e-11,4.2439161351826016e-09,-8.372233206860068,free,2.867012653950951e-06,0.0,0.0,0.0,0.0001433355271728,0.0157527630683034,0.0001433355271728,0.0,0.0,0.0,0.0,0.0,0.0,0.0003493592666927,0.0354454815387725,0.0003493592666927,,,0.0054446989670395,0.0054446989670395,0.0054446989670395,0.0010191941168159,0.0412965640425682,0.0010191941168159,1.6413675894000337e-06,1.0199232249874513e-07,-2.867012653950951e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06
seed42_default_unitbox,42,yes,no,3,1.5e-05,-0.000507156830281,0.0133710470542192,0.015356481858263,0.1296909600496292,0.0,0.0001163645868398,0.0002668389745684,0.0147803584113717,0.0001163646506137,0.000266838946812,0.0147803584113717,0.0001163646506137,0.000266838946812,0.0147803584113717,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.1296909600496292,0.0891525222320262,0.0126762406684936,0.0295317447744309,0.0348793491721153,0.0344018805772066,0.0147803584113717,0.0012561536509254,0.0002382583290454,0.0001033959119588,0.0003307909937575,0.0003039311995962,0.0147803584113717,0.0012561536509254,0.0002382583290454,0.0001033959720196,0.0003307909937575,0.0003039311995962,0.0161199290581601,0.0223804446787326,0.0161199290581601,0.0223804446787326,True,True,0.0161199290581601,0.0223804446787326,0.0161199290581601,0.0223804446787326,0.0977418986153144,0.2689420230891031,0.5313722491264343,9.246304166765641e-09,2.313800123721066e-10,9.477684179137746e-09,-8.023297767206882,free,4.323047505749855e-06,0.0,0.0,0.0,0.0003281050143414,0.0348316023126244,0.0003281050143414,0.0,0.0,0.0,0.0,0.0,0.0,0.0008492601336911,0.0900846570730209,0.0008492601336911,,,0.0147803584113717,0.0147803584113717,0.0147803584113717,0.0027759770397096,0.1274719536304474,0.0027759770397096,2.373472398176091e-06,1.0584002865243749e-07,-4.323047505749855e-06,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05
seed42_default_unitbox,42,yes,no,4,2e-05,-0.0010626593139022,0.0239220571283787,0.0315642830210092,0.3570473194122314,0.0,0.0002228528130058,0.0007986250023995,0.0476826280355453,0.0002228534424215,0.000798624854848,0.0476826280355453,0.0002228534424215,0.000798624854848,0.0476826280355453,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.3570473194122314,0.201491127173378,0.0220920249450981,0.0523737639188766,0.0628226920962333,0.0619851909577846,0.0476826280355453,0.003368306943803,0.0004343582200817,0.0001846474207912,0.0006069764494895,0.0005572444060817,0.0476826280355453,0.0033683195102789,0.0004343582200817,0.0001846478909824,0.0006069764494895,0.0005572444060817,0.0091093599068822,0.0127295091419273,0.0091093599068822,0.0127295091419273,True,True,0.0091093599068822,0.0127295091419273,0.0091093599068822,0.0127295091419273,0.0618742215498658,0.1759506056498382,0.6396984457969666,1.5778599760096768e-08,7.794443979136644e-10,1.6558044158010432e-08,-7.780990963538334,free,6.043822395440657e-06,0.0,0.0,0.0,0.0006020032451488,0.0627389419823885,0.0006020032451488,0.0,0.0,0.0,0.0,0.0,0.0,0.0018270096043124,0.1924346685409546,0.0018270096043124,,,0.0476826280355453,0.0476826280355453,0.0476826280355453,0.0090015511959791,0.3389326691627502,0.0090015511959791,3.028201945198816e-06,5.373491376303718e-08,-6.043822395440657e-06,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05
seed42_default_unitbox,42,yes,no,5,2.5e-05,-0.0013106989208608,0.0387380850866729,0.0657477746890902,0.8748939037322998,0.00535945296618,0.000606424825693,0.0071873777330518,0.3738108575344085,0.000607082609388,0.0071874972170996,0.3738108575344085,0.000607082609388,0.0071874972170996,0.3738108575344085,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.8748939037322998,0.4212458644011249,0.0344691998005384,0.0851466622203587,0.0937370508909225,0.0921391919255256,0.3738108575344085,0.0234087650359756,0.0007116836786735,0.0003039076871231,0.0009242797968909,0.0008520720875822,0.3738108575344085,0.0234434334332982,0.0007116836786735,0.0003041225152824,0.0009242797968909,0.0008520720875822,0.0019038603730445,0.0024725868129869,0.0019038603730445,0.0024725868129869,True,True,0.0019038603730445,0.0024725868129869,0.0019038603730445,0.0024725868129869,0.0393981483394646,0.1071410493215692,0.6910147070884705,2.2624423223760463e-08,2.4112989382985006e-09,2.5035722162058963e-08,-7.601439876744648,free,7.524992270191433e-06,0.0,0.0,0.0,0.00091705902596,0.0935772649943828,0.00091705902596,0.0,0.0,0.0,0.0,0.0,0.0,0.0199379343539476,0.5515217781066895,0.0199379343539476,,,0.3738108575344085,0.3738108575344085,0.3738108575344085,0.1433647930622098,0.8234881401062012,0.1433647930622098,3.4807831070793327e-06,1.3188235250538586e-07,-7.524992270191433e-06,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05
seed42_default_unitbox,42,yes,no,6,3e-05,-0.0011960824485868,0.0542602425280736,0.0921019015204846,0.9731454849243164,0.01071890593236,0.0020051019442727,0.0340306475230988,1.2427234649658203,0.0020133330714786,0.0340322121848915,1.2427234649658203,0.0020133330714786,0.0340322121848915,1.2427234649658203,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.9731454849243164,0.4960617563904148,0.0497589840446029,0.1220782954245804,0.1254191100597381,0.1234877407550811,1.2427234649658203,0.1049261595316774,0.0010584807081613,0.0006319652549298,0.0012888561468571,0.0011898081284016,1.2427234649658203,0.1053762834745699,0.0010614504106342,0.0006344069772983,0.0012888561468571,0.0011898081284016,0.0008517427553285,0.0010371222425518,0.0008541324281371,0.0010371222425518,True,True,0.0008517427553285,0.0010371222425518,0.0008541324281371,0.0010371222425518,0.0511321121203915,0.1288801232731324,0.7109322547912598,2.9112459998259513e-08,5.030611482936821e-09,3.414307148119633e-08,-7.466697412707707,free,9.077038157556672e-06,0.0,0.0,0.0,0.0012789513450115,0.1252259731292724,0.0012789513450115,0.0,0.0,0.0,0.0,0.0,0.0,0.3542025983333587,0.9221562743186952,0.3542025983333587,,,1.2427234649658203,1.2427234649658203,1.2427234649658203,0.718590569496154,0.9565245270729064,0.718590569496154,3.568539568732376e-06,2.031589360740327e-07,-9.077038157556672e-06,2.999999924213625e-05,2.999999924213625e-05,2.999999924213625e-05,2.999999924213625e-05
seed42_default_unitbox,42,yes,no,7,3.5e-05,-0.0009315139614045,0.0697828351520171,0.1145029693352593,0.9958714246749878,0.0171872112363703,0.005215859689097,0.0916508509225486,3.038952589035034,0.0052333877297179,0.0916511274323269,3.038952589035034,0.0052333877297179,0.0916511274323269,3.038952589035034,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.9958714246749878,0.5105059401017346,0.0658751462453083,0.1677237771451472,0.1602235734462738,0.1567825973033905,3.038952589035034,0.2740079784033609,0.00142892000149,0.0016730127517539,0.0016856546280905,0.0015525351045653,3.038952589035034,0.2748496852397431,0.0014471265953034,0.0016799931748172,0.0016856546280905,0.0015525351045653,0.0004702014788403,0.0005546827660861,0.0004761925541467,0.0005546827660861,True,True,0.0004702014788403,0.0005546827660861,0.0004761925541467,0.0005546827660861,0.0661482442543296,0.1608878108924194,0.698466956615448,3.456990071981636e-08,8.54562287599947e-09,4.3115523595815837e-08,-7.365366335450096,free,1.034026536217425e-05,0.0,0.0,0.0,0.001672342675738,0.1598794758319854,0.001672342675738,0.0,0.0,0.0,0.0,0.0,0.0,1.400843620300293,0.9754248857498168,1.400843620300293,,,3.038952589035034,3.038952589035034,3.038952589035034,2.059828519821163,0.9845891952514648,2.059828519821163,3.459629397184472e-06,2.1356857544674314e-07,-1.034026536217425e-05,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05
seed42_default_unitbox,42,yes,no,8,4e-05,-0.0007390333339571,0.0849723736881777,0.1365426281213382,1.000246524810791,0.0251339863241545,0.0103962060868363,0.1722489168853914,5.213264465332031,0.0104327987605808,0.1722480677672625,5.213264465332031,0.0104327987605808,0.1722480677672625,5.213264465332031,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,1.000246524810791,0.5191538640081066,0.0815440493338332,0.2366282023489475,0.1863163709640503,0.181604728102684,5.213264465332031,0.5145008385418444,0.0019175779481884,0.0038514478662135,0.002028735820204,0.0018531642854213,5.213264465332031,0.5159616789605934,0.0019215462263673,0.0038705508668282,0.002028735820204,0.0018531642854213,0.0003678267160509,0.0003891488401739,0.0003685879047851,0.0003891488401739,True,True,0.0003678267160509,0.0003891488401739,0.0003685879047851,0.0003891488401739,0.081523951657076,0.1862704506764413,0.6793973445892334,3.8462225404600765e-08,1.2693764261939576e-08,5.1155989666540336e-08,-7.291103509032293,free,1.0826248399098404e-05,0.0,0.0,0.0,0.0020111786667257,0.1858452066779136,0.0020111786667257,-0.0,0.0,-0.0,0.0,0.0,0.0,2.684289693832397,0.9892634153366088,2.684289693832397,,,5.213264465332031,5.213264465332031,5.213264465332031,4.188631534576412,0.989631175994873,4.188631534576412,3.450727263043518e-06,3.9076826396922126e-07,-1.0826248399098404e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05
seed42_default_unitbox,42,yes,no,9,4.5e-05,-0.0006762614357285,0.0986266850773327,0.1589183649874134,1.0005735158920288,0.0349288486416558,0.0191798172901558,0.298247973277269,8.864813804626465,0.0192424829255725,0.29824845709359,8.864813804626465,0.0192424829255725,0.29824845709359,8.864813804626465,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,1.0003999471664429,0.5209030051753946,0.0949898868776355,0.3484745189547537,0.1876606047153473,0.1826697885990142,8.864813804626465,0.8509237783628996,0.0024614011519588,0.0086375440227547,0.0020301437471061,0.0018605719087645,8.864813804626465,0.852321176758803,0.0025750984670594,0.0086871300866546,0.0020301437471061,0.0018605719087645,0.0002776596560521,0.0002290114368839,0.0002904853416904,0.0002290114368839,True,True,0.0002776596560521,0.0002290114368839,0.0002904853416904,0.0002290114368839,0.0949519111298308,0.1875855803940031,0.7301678657531738,4.010087550909702e-08,1.7346597047662726e-08,5.7447472556759755e-08,-7.240729073656258,free,9.497718565398827e-06,0.0,0.0,0.0,0.002013186563272,0.1871615231037139,0.002013186563272,-0.0,0.0,-0.0,0.0,0.0,0.0,4.841113090515137,1.0005735158920288,4.841113090515137,,,8.864813804626465,8.864813804626465,8.864813804626465,7.035974121093744,0.9937959671020508,7.035974121093744,3.5460466278891545e-06,8.414352524965807e-07,-9.497718565398827e-06,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05
seed42_default_unitbox,42,yes,no,10,4.7e-05,-0.0005806041299365,0.1027727497439676,0.1659141980078456,1.0005698204040527,0.0389946405470338,0.023552730487288,0.3564936212797726,10.717485427856444,0.0236423721025701,0.3565097132307139,10.717485427856444,0.0236423721025701,0.3565097132307139,10.717485427856444,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,1.0004137754440308,0.5206829134936202,0.0986725329324935,0.3845493346452699,0.1881967782974243,0.1828987821936607,10.717485427856444,1.001450309795174,0.0026987896650098,0.011278057727829,0.0020309078972786,0.0018617009045556,10.717485427856444,1.003776515823269,0.0028759665670804,0.0113439922442797,0.0020309078972786,0.0018617009045556,0.0002518118343315,0.0001894948130276,0.0002683434082033,0.0001894948130276,True,True,0.0002518118343315,0.0001894948130276,0.0002683434082033,0.0001894948130276,0.0986317215481144,0.1881189392997849,0.7377957701683044,4.03303026530466e-08,1.890924217207157e-08,5.923954482511817e-08,-7.227388287097131,free,9.259940270567313e-06,0.0,0.0,0.0,0.0020139871980063,0.1876669786870479,0.0020139871980063,-0.0,0.0,-0.0,0.0,0.0,0.0,5.8201117515563965,1.0005698204040527,5.8201117515563965,,,10.717485427856444,10.717485427856444,10.717485427856444,8.233183670043939,0.9947538852691652,8.233183670043939,3.341290948810638e-06,7.369794793987694e-07,-9.259940270567313e-06,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05
seed42_default_unitbox,42,yes,no,11,4.9e-05,-0.0005413526087068,0.1061678180573812,0.172418713412373,1.0006382465362549,0.0430604324524117,0.0290382367520123,0.4272625247535705,12.588973999023438,0.0291382059347936,0.4272714948868346,12.588973999023438,0.0291382059347936,0.4272714948868346,12.588973999023438,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,1.0004209280014038,0.5210488720299447,0.101389744963416,0.4318451136350628,0.1879160404205322,0.1824335679411888,12.588973999023438,1.1824902071658558,0.0027355417609214,0.0147081586973165,0.0020324792712926,0.0018626400269567,12.588973999023438,1.1845750646093185,0.0029642380308359,0.0147894699398993,0.0020324792712926,0.0018626400269567,0.0002172966407853,0.0001614491595145,0.000235463035436,0.0001614491595145,True,True,0.0002172966407853,0.0001614491595145,0.000235463035436,0.0001614491595145,0.101347085137421,0.1878369745782332,0.7338106036186218,4.0329457107191053e-08,2.0347522777797167e-08,6.067697988498821e-08,-7.216976043770703,free,9.258981663151644e-06,0.0,0.0,0.0,0.002015495346859,0.1873677931725978,0.002015495346859,-0.0,0.0,-0.0,0.0,0.0,0.0,7.118809700012207,1.0006382465362549,7.118809700012207,,,12.588973999023438,12.588973999023438,12.588973999023438,9.799796485900874,0.9957824945449828,9.799796485900874,3.4220408906548982e-06,7.895605307339792e-07,-9.258981663151644e-06,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05
seed42_default_unitbox,42,yes,no,12,5.1e-05,-0.0004528072895482,0.1086697445211741,0.1780312179584033,1.000653624534607,0.0467566069118462,0.035078046636628,0.5038081109005611,14.556073188781738,0.0351852495925811,0.5038135855138596,14.556073188781738,0.0351852495925811,0.5038135855138596,14.556073188781738,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,1.0004420280456543,0.5208506485166615,0.1031230802823018,0.4416307270526878,0.1896820068359375,0.1836262866854667,14.556073188781738,1.3710465753294607,0.0027988441754132,0.0186432928813545,0.0020420318469405,0.0018674790626391,14.556073188781738,1.3731513980406094,0.0029706687782891,0.0187324561334762,0.0020420318469405,0.0018674790626391,0.0001922801664373,0.000140287275315,0.000204084490354,0.000140287275315,True,True,0.0001922801664373,0.000140287275315,0.000204084490354,0.000140287275315,0.1030775171288544,0.1895981991145233,0.727392315864563,4.011963028460741e-08,2.1644146031007953e-08,6.176377631561536e-08,-7.209266158545121,free,9.196543032885527e-06,0.0,0.0,0.0,0.0020245765685103,0.1890764348208904,0.0020245765685103,-0.0,0.0,-0.0,0.0,0.0,0.0,8.465700149536133,1.000653624534607,8.465700149536133,,,14.556073188781738,14.556073188781738,14.556073188781738,11.652084159851071,0.996630871295929,11.652084159851071,3.4310578485019505e-06,7.615330716248536e-07,-9.196543032885527e-06,5.099999907542952e-05,5.099999907542952e-05,5.099999907542952e-05,5.099999907542952e-05
seed42_default_unitbox,42,yes,no,13,5.3e-05,-0.0004533591563813,0.1103194526082506,0.1825647441938135,1.0007216930389404,0.0491591203104786,0.0427322608775805,0.6039230218330516,17.20770835876465,0.0428553954250872,0.6039271882769496,17.20770835876465,0.0428553954250872,0.6039271882769496,17.20770835876465,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.998808741569519,0.5223825130968878,0.1042115060889446,0.4496339499950407,0.189917653799057,0.183896817266941,17.20770835876465,1.6198718348066357,0.0027236058027483,0.0234664019870684,0.0020420420914888,0.0018673850572668,17.20770835876465,1.6219863618667436,0.0029772342182695,0.0235733026996019,0.0020420420914888,0.0018674905295483,0.0001582782405398,0.0001186701941312,0.0001730174731112,0.0001186701941312,True,True,0.0001582782405398,0.0001186701941312,0.0001730174731112,0.0001186701941312,0.104335796986706,0.190144164638189,0.7479104399681091,3.9760788439480166e-08,2.2724851334032792e-08,6.248563977351297e-08,-7.204219779195126,free,9.281318853027187e-06,0.0,0.0,0.0,0.0020245763880666,0.1893155701458454,0.0020245869352947,-0.0,0.0,-0.0,0.0,0.0,0.0,10.11920928955078,1.0007216930389404,10.11920928955078,,,17.20770835876465,17.20770835876465,17.20770835876465,14.048708534240712,0.9969607830047608,14.048708534240712,3.0477845029963646e-06,4.199781102443012e-07,-9.281318853027187e-06,5.299999975250103e-05,5.299999975250103e-05,5.299999975250103e-05,5.299999975250103e-05
seed42_default_unitbox,42,yes,no,14,5.5e-05,-0.0004912648582831,0.1113379596113925,0.1855912980387093,1.0007190704345703,0.0498983552023655,0.0507156760009519,0.7005865208848685,19.608034133911133,0.0508681871727318,0.7005964235137635,19.608034133911133,0.0508681871727318,0.7005964235137635,19.608034133911133,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,1.000470519065857,0.5229398967468575,0.1049493632799545,0.4559083238244042,0.1893242299556732,0.1834981516003608,19.608034133911133,1.8522301458058992,0.002517821767833,0.0288720706337354,0.0020421312656253,0.0018668575212359,19.608034133911133,1.854111584753224,0.0029772342182695,0.029013821436545,0.0020421312656253,0.0018675351166166,0.0001284076593623,0.0001041476800621,0.0001518374661088,0.0001041476800621,True,True,0.0001284076593623,0.0001041476800621,0.0001518374661088,0.0001041476800621,0.1049000058272043,0.1892351911902871,0.7530319094657898,3.9423781572622836e-08,2.348097893900558e-08,6.290476051162841e-08,-7.201316486737586,free,8.688311027071904e-06,0.0,0.0,0.0,0.0020246038911864,0.1887416221201419,0.0020246716507244,-0.0,0.0,-0.0,0.0,0.0,0.0,11.85560417175293,1.0007190704345703,11.85560417175293,,,19.608034133911133,19.608034133911133,19.608034133911133,16.133276748657206,0.997973132133484,16.133276748657206,3.135435008516652e-06,5.513322577144209e-07,-8.688311027071904e-06,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05
seed42_default_unitbox,42,yes,no,15,5.7e-05,-0.0004382347106002,0.111777957299957,0.1872984552613781,1.0007696151733398,0.0498983552023655,0.0589142235865152,0.785593869816543,21.731220245361328,0.0591022641831179,0.7855925661178468,21.731220245361328,0.0591022641831179,0.7855925661178468,21.731220245361328,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,0.0050459457561373,0.0050400774925947,1.0004730224609375,0.522704711311484,0.1052624624752147,0.4615816995501507,0.1898349225521087,0.1839195191860199,21.731220245361328,2.043779418580689,0.0025171339744701,0.0350828040927128,0.002015417907387,0.0018535590497776,21.731220245361328,2.0459507618082307,0.0029772342182695,0.0352564052519312,0.0020421312656253,0.0018675351166166,0.0001158303098514,9.274297000497348e-05,0.0001370026250092,9.397223177383534e-05,True,True,0.0001158303098514,9.274297000497348e-05,0.0001370026250092,9.397223177383534e-05,0.1052126945075369,0.1897451688253999,0.7465255856513977,3.9193444933971484e-08,2.3946464366986223e-08,6.31399093009577e-08,-7.19969604629749,free,8.718234312254936e-06,0.0,0.0,0.0,0.001999232021626,0.1892433822154998,0.0020246716507244,-0.0,0.0,-0.0,0.0,0.0,0.0,13.204747200012209,1.0007696151733398,13.204747200012209,,,21.731220245361328,21.731220245361328,21.731220245361328,17.72142715454099,0.997824490070343,17.72142715454099,3.201811523467768e-06,5.761553325100977e-07,-8.718234312254936e-06,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05
